,ID,run,img_pair,choice,side,outcome,matched,RT,a_learnedprob_correct,b_learnedprob_correct,c_learnedprob_correct,d_learnedprob_correct,e_learnedprob_correct,f_learnedprob_correct,reinforcer_response
0,16,run01,EF,E,2,reward,matched,1.591258,,,,,1.0,0.0,
1,16,run01,CD,C,1,reward,matched,1.587014,,,1.0,0.0,,,
2,16,run01,AB,A,2,reward,matched,1.588745,1.0,0.0,,,,,
3,16,run01,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,explore_reward
4,16,run01,AB,A,1,punish,mismatched,1.581571,0.5,0.5,,,,,exploit_reward
5,16,run01,CD,C,2,punish,mismatched,1.592199,,,0.5,0.5,,,exploit_reward
6,16,run01,AB,B,1,punish,matched,1.599783,0.6666666666666666,0.33333333333333337,,,,,exploit_punish
7,16,run01,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
8,16,run01,CD,D,1,punish,matched,1.598073,,,0.6666666666666666,0.33333333333333337,,,miss_response
9,16,run01,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
10,16,run01,CD,C,2,reward,matched,1.600385,,,0.75,0.25,,,exploit_punish
11,16,run01,AB,B,1,reward,mismatched,1.598052,0.5,0.5,,,,,explore_punish
12,16,run01,EF,F,2,punish,matched,1.598430,,,,,1.0,0.0,miss_response
13,16,run01,AB,B,2,punish,matched,1.595309,0.6,0.4,,,,,exploit_reward
14,16,run01,CD,D,1,punish,matched,1.592257,,,0.8,0.19999999999999996,,,explore_reward
15,16,run01,CD,C,2,reward,matched,1.609428,,,0.8333333333333334,0.16666666666666663,,,exploit_punish
16,16,run01,CD,C,2,reward,matched,1.605733,,,0.8571428571428571,0.1428571428571429,,,exploit_reward
17,16,run01,AB,A,1,reward,matched,1.605625,0.6666666666666666,0.33333333333333337,,,,,exploit_punish
18,16,run01,CD,C,1,punish,mismatched,1.605596,,,0.75,0.25,,,exploit_reward
19,16,run01,CD,D,2,punish,matched,1.603021,,,0.7777777777777778,0.2222222222222222,,,exploit_punish
20,16,run01,EF,E,1,punish,mismatched,1.586364,,,,,0.6666666666666666,0.33333333333333337,exploit_punish
21,16,run01,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
22,16,run01,CD,D,2,punish,matched,1.608568,,,0.8,0.19999999999999996,,,explore_punish
23,16,run01,CD,D,2,punish,matched,1.598385,,,0.8181818181818182,0.18181818181818177,,,explore_punish
24,16,run01,EF,E,2,reward,matched,1.582990,,,,,0.75,0.25,miss_response
25,16,run01,AB,B,2,punish,matched,1.600903,0.7142857142857143,0.2857142857142857,,,,,explore_reward
26,16,run02,CD,C,1,punish,mismatched,1.605516,,,0.75,0.25,,,exploit_punish
27,16,run02,CD,D,1,punish,matched,1.622438,,,0.7692307692307693,0.23076923076923073,,,exploit_punish
28,16,run02,CD,D,2,reward,mismatched,1.618849,,,0.7142857142857143,0.2857142857142857,,,explore_punish
29,16,run02,CD,C,2,reward,matched,1.591672,,,0.7333333333333333,0.2666666666666667,,,explore_reward
30,16,run02,AB,A,1,reward,matched,1.566917,0.75,0.25,,,,,exploit_punish
31,16,run02,CD,C,2,reward,matched,1.584221,,,0.75,0.25,,,exploit_reward
32,16,run02,EF,F,2,reward,mismatched,1.597250,,,,,0.6,0.4,explore_reward
33,16,run02,CD,C,1,reward,matched,1.601278,,,0.7647058823529411,0.23529411764705888,,,exploit_reward
34,16,run02,EF,F,1,reward,mismatched,1.579440,,,,,0.5,0.5,exploit_reward
35,16,run02,EF,E,1,reward,matched,1.581836,,,,,0.5714285714285714,0.4285714285714286,explore_reward
36,16,run02,AB,B,2,punish,matched,1.594997,0.7777777777777778,0.2222222222222222,,,,,explore_reward
37,16,run02,EF,F,1,reward,mismatched,1.576975,,,,,0.5,0.5,explore_reward
38,16,run02,EF,F,2,reward,mismatched,1.577115,,,,,0.4444444444444444,0.5555555555555556,exploit_reward
39,16,run02,AB,B,1,punish,matched,1.600655,0.8,0.19999999999999996,,,,,explore_punish
40,16,run02,CD,D,1,reward,mismatched,1.578941,,,0.7222222222222222,0.2777777777777778,,,explore_reward
41,16,run02,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
42,16,run02,EF,E,1,punish,mismatched,1.588150,,,,,0.4,0.6,explore_reward
43,16,run02,AB,A,1,punish,mismatched,1.588947,0.7272727272727273,0.2727272727272727,,,,,miss_response
44,16,run02,AB,B,2,punish,matched,1.586495,0.75,0.25,,,,,exploit_punish
45,16,run02,CD,D,2,punish,matched,1.586432,,,0.7368421052631579,0.26315789473684215,,,exploit_reward
46,16,run02,CD,C,2,reward,matched,1.603817,,,0.75,0.25,,,exploit_punish
47,16,run02,CD,D,2,reward,mismatched,1.608415,,,0.7142857142857143,0.2857142857142857,,,explore_reward
48,16,run02,AB,B,1,punish,matched,1.584087,0.7692307692307693,0.23076923076923073,,,,,explore_punish
49,16,run02,AB,A,2,reward,matched,1.600638,0.7857142857142857,0.2142857142857143,,,,,exploit_punish
50,16,run02,AB,A,1,reward,matched,1.582603,0.8,0.19999999999999996,,,,,exploit_reward
51,16,run02,EF,E,1,reward,matched,1.582762,,,,,0.45454545454545453,0.5454545454545454,explore_punish
52,16,run03,AB,A,2,punish,mismatched,1.602829,0.75,0.25,,,,,exploit_reward
53,16,run03,EF,E,1,punish,mismatched,1.602085,,,,,0.4166666666666667,0.5833333333333333,exploit_reward
54,16,run03,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
55,16,run03,CD,D,1,reward,mismatched,1.588611,,,0.6818181818181818,0.31818181818181823,,,exploit_reward
56,16,run03,CD,C,1,reward,matched,1.589641,,,0.6956521739130435,0.30434782608695654,,,explore_reward
57,16,run03,CD,C,2,reward,matched,1.597419,,,0.7083333333333334,0.29166666666666663,,,exploit_reward
58,16,run03,AB,A,1,reward,matched,1.599558,0.7647058823529411,0.23529411764705888,,,,,miss_response
59,16,run03,AB,A,2,punish,mismatched,1.596155,0.7222222222222222,0.2777777777777778,,,,,exploit_reward
60,16,run03,EF,F,2,punish,matched,1.585317,,,,,0.46153846153846156,0.5384615384615384,exploit_punish
61,16,run03,AB,B,2,punish,matched,1.593254,0.7368421052631579,0.26315789473684215,,,,,exploit_punish
62,16,run03,CD,D,2,punish,matched,1.599617,,,0.72,0.28,,,explore_reward
63,16,run03,EF,F,2,punish,matched,1.591323,,,,,0.5,0.5,explore_punish
64,16,run03,CD,C,1,punish,mismatched,1.602453,,,0.6923076923076923,0.3076923076923077,,,exploit_punish
65,16,run03,EF,F,2,punish,matched,1.589403,,,,,0.5333333333333333,0.4666666666666667,explore_punish
66,16,run03,CD,D,1,punish,matched,1.592477,,,0.7037037037037037,0.2962962962962963,,,exploit_punish
67,16,run03,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
68,16,run03,CD,D,2,punish,matched,1.586497,,,0.7142857142857143,0.2857142857142857,,,explore_punish
69,16,run03,AB,A,2,reward,matched,1.601461,0.75,0.25,,,,,miss_response
70,16,run03,EF,E,2,reward,matched,1.586303,,,,,0.5625,0.4375,exploit_punish
71,16,run03,EF,F,1,reward,mismatched,1.598169,,,,,0.5294117647058824,0.47058823529411764,explore_reward
72,16,run03,EF,F,1,punish,matched,1.583590,,,,,0.5555555555555556,0.4444444444444444,exploit_reward
73,16,run03,EF,F,1,reward,mismatched,1.565186,,,,,0.5263157894736842,0.4736842105263158,explore_punish
74,16,run03,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
75,16,run03,EF,F,1,punish,matched,1.587463,,,,,0.55,0.44999999999999996,exploit_reward
76,16,run03,CD,D,1,punish,matched,1.580430,,,0.7241379310344828,0.27586206896551724,,,explore_punish
77,16,run03,EF,E,1,punish,mismatched,1.564175,,,,,0.5238095238095238,0.47619047619047616,exploit_punish
78,16,run04,CD,D,2,punish,matched,1.605141,,,0.7333333333333333,0.2666666666666667,,,explore_punish
79,16,run04,AB,B,1,punish,matched,1.606265,0.7619047619047619,0.23809523809523814,,,,,miss_response
80,16,run04,CD,D,1,punish,matched,1.601305,,,0.7419354838709677,0.25806451612903225,,,explore_punish
81,16,run04,CD,C,1,punish,mismatched,1.618111,,,0.71875,0.28125,,,exploit_punish
82,16,run04,EF,E,1,reward,matched,1.581994,,,,,0.5454545454545454,0.4545454545454546,explore_punish
83,16,run04,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
84,16,run04,CD,C,1,punish,mismatched,1.583788,,,0.696969696969697,0.303030303030303,,,explore_punish
85,16,run04,EF,E,1,punish,mismatched,1.593895,,,,,0.5217391304347826,0.4782608695652174,exploit_reward
86,16,run04,AB,B,2,punish,matched,1.582697,0.7727272727272727,0.2272727272727273,,,,,miss_response
87,16,run04,AB,B,2,reward,mismatched,1.597656,0.7391304347826086,0.26086956521739135,,,,,explore_punish
88,16,run04,AB,A,2,reward,matched,1.583293,0.75,0.25,,,,,explore_reward
89,16,run04,CD,C,2,reward,matched,1.597455,,,0.7058823529411765,0.2941176470588235,,,explore_punish
90,16,run04,AB,B,2,reward,mismatched,1.598301,0.72,0.28,,,,,explore_reward
91,16,run04,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
92,16,run04,EF,E,2,punish,mismatched,1.595449,,,,,0.5,0.5,explore_punish
93,16,run04,CD,C,1,punish,mismatched,1.603461,,,0.6857142857142857,0.3142857142857143,,,miss_response
94,16,run04,CD,D,1,reward,mismatched,1.570587,,,0.6666666666666666,0.33333333333333337,,,exploit_punish
95,16,run04,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
96,16,run04,AB,B,1,punish,matched,1.593860,0.7307692307692307,0.2692307692307693,,,,,miss_response
97,16,run04,AB,B,1,punish,matched,1.569047,0.7407407407407407,0.2592592592592593,,,,,explore_punish
98,16,run04,AB,A,1,reward,matched,1.591398,0.75,0.25,,,,,exploit_punish
99,16,run04,CD,D,1,punish,matched,1.593129,,,0.6756756756756757,0.32432432432432434,,,exploit_reward
100,16,run04,CD,D,2,punish,matched,1.600432,,,0.6842105263157895,0.3157894736842105,,,explore_punish
101,16,run04,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
102,16,run04,AB,A,1,reward,matched,1.587371,0.7586206896551724,0.24137931034482762,,,,,miss_response
103,16,run04,EF,E,1,reward,matched,1.588947,,,,,0.52,0.48,explore_punish
