,ID,run,img_pair,choice,side,outcome,matched,RT,a_learnedprob_correct,b_learnedprob_correct,c_learnedprob_correct,d_learnedprob_correct,e_learnedprob_correct,f_learnedprob_correct,reinforcer_response
0,15,run01,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,
1,15,run01,EF,F,2,punish,matched,1.547352,,,,,1.0,0.0,
2,15,run01,CD,D,1,punish,matched,1.565765,,,1.0,0.0,,,miss_response
3,15,run01,AB,B,2,punish,matched,1.555616,1.0,0.0,,,,,
4,15,run01,CD,D,1,punish,matched,1.576144,,,1.0,0.0,,,explore_punish
5,15,run01,AB,B,2,punish,matched,1.563609,1.0,0.0,,,,,explore_punish
6,15,run01,CD,D,1,reward,mismatched,1.562343,,,0.6666666666666666,0.33333333333333337,,,explore_punish
7,15,run01,CD,D,2,punish,matched,1.578993,,,0.75,0.25,,,exploit_reward
8,15,run01,AB,B,1,punish,matched,1.543256,1.0,0.0,,,,,explore_punish
9,15,run01,AB,B,1,punish,matched,1.560641,1.0,0.0,,,,,explore_punish
10,15,run01,EF,E,2,punish,mismatched,1.578223,,,,,0.5,0.5,exploit_punish
11,15,run01,CD,C,1,reward,matched,1.575604,,,0.8,0.19999999999999996,,,exploit_punish
12,15,run01,CD,D,2,punish,matched,1.576536,,,0.8333333333333334,0.16666666666666663,,,explore_reward
13,15,run01,EF,E,1,punish,mismatched,1.572262,,,,,0.3333333333333333,0.6666666666666667,explore_punish
14,15,run01,CD,D,2,punish,matched,1.573131,,,0.8571428571428571,0.1428571428571429,,,explore_punish
15,15,run01,CD,C,1,reward,matched,1.583538,,,0.875,0.125,,,exploit_punish
16,15,run01,AB,A,1,reward,matched,1.551963,1.0,0.0,,,,,exploit_punish
17,15,run01,CD,C,2,reward,matched,1.565838,,,0.8888888888888888,0.11111111111111116,,,exploit_reward
18,15,run01,CD,C,1,reward,matched,1.579274,,,0.9,0.09999999999999998,,,exploit_reward
19,15,run01,AB,A,1,reward,matched,1.573843,1.0,0.0,,,,,exploit_reward
20,15,run01,AB,A,1,reward,matched,1.567073,1.0,0.0,,,,,exploit_reward
21,15,run01,EF,F,1,punish,matched,1.580385,,,,,0.5,0.5,exploit_punish
22,15,run01,EF,F,2,reward,mismatched,1.567818,,,,,0.4,0.6,explore_punish
23,15,run01,CD,D,2,punish,matched,1.578479,,,0.9090909090909091,0.09090909090909094,,,explore_reward
24,15,run01,AB,A,2,reward,matched,1.571535,1.0,0.0,,,,,exploit_reward
25,15,run01,EF,E,2,reward,matched,1.562693,,,,,0.5,0.5,explore_reward
26,15,run02,CD,D,2,punish,matched,1.587448,,,0.9166666666666666,0.08333333333333337,,,explore_punish
27,15,run02,EF,E,2,punish,mismatched,1.591358,,,,,0.42857142857142855,0.5714285714285714,exploit_reward
28,15,run02,EF,E,2,punish,mismatched,1.604794,,,,,0.375,0.625,explore_punish
29,15,run02,AB,B,2,punish,matched,1.599408,1.0,0.0,,,,,explore_reward
30,15,run02,CD,C,2,reward,matched,1.601566,,,0.9230769230769231,0.07692307692307687,,,exploit_punish
31,15,run02,AB,B,2,reward,mismatched,1.599542,0.9,0.09999999999999998,,,,,explore_punish
32,15,run02,EF,E,1,reward,matched,1.600233,,,,,0.4444444444444444,0.5555555555555556,explore_punish
33,15,run02,EF,F,1,reward,mismatched,1.608514,,,,,0.4,0.6,explore_reward
34,15,run02,AB,B,2,punish,matched,1.579377,0.9090909090909091,0.09090909090909094,,,,,exploit_reward
35,15,run02,AB,B,2,punish,matched,1.576100,0.9166666666666666,0.08333333333333337,,,,,explore_punish
36,15,run02,AB,A,2,reward,matched,1.581085,0.9230769230769231,0.07692307692307687,,,,,exploit_punish
37,15,run02,AB,B,2,punish,matched,1.577680,0.9285714285714286,0.0714285714285714,,,,,explore_reward
38,15,run02,CD,D,1,punish,matched,1.588563,,,0.9285714285714286,0.0714285714285714,,,explore_reward
39,15,run02,CD,C,1,punish,mismatched,1.589420,,,0.8666666666666667,0.1333333333333333,,,exploit_punish
40,15,run02,AB,A,1,reward,matched,1.565374,0.9333333333333333,0.06666666666666665,,,,,exploit_punish
41,15,run02,AB,B,2,punish,matched,1.570760,0.9375,0.0625,,,,,explore_reward
42,15,run02,CD,D,1,reward,mismatched,1.586726,,,0.8125,0.1875,,,exploit_punish
43,15,run02,CD,C,1,reward,matched,1.585425,,,0.8235294117647058,0.17647058823529416,,,explore_reward
44,15,run02,AB,B,2,reward,mismatched,1.571935,0.8823529411764706,0.11764705882352944,,,,,explore_punish
45,15,run02,EF,F,2,reward,mismatched,1.583970,,,,,0.36363636363636365,0.6363636363636364,exploit_reward
46,15,run02,EF,F,1,punish,matched,1.574842,,,,,0.4166666666666667,0.5833333333333333,exploit_reward
47,15,run02,CD,D,2,punish,matched,1.564028,,,0.8333333333333334,0.16666666666666663,,,explore_reward
48,15,run02,AB,A,1,punish,mismatched,1.567714,0.8333333333333334,0.16666666666666663,,,,,explore_reward
49,15,run02,AB,B,2,punish,matched,1.566252,0.8421052631578947,0.1578947368421053,,,,,exploit_punish
50,15,run02,AB,A,1,punish,mismatched,1.568355,0.8,0.19999999999999996,,,,,exploit_punish
51,15,run02,CD,D,2,punish,matched,1.578840,,,0.8421052631578947,0.1578947368421053,,,explore_punish
52,15,run03,AB,A,2,reward,matched,1.571407,0.8095238095238095,0.19047619047619047,,,,,explore_punish
53,15,run03,EF,E,1,reward,matched,1.592017,,,,,0.46153846153846156,0.5384615384615384,exploit_punish
54,15,run03,EF,F,2,punish,matched,1.596551,,,,,0.5,0.5,explore_reward
55,15,run03,AB,B,1,punish,matched,1.603518,0.8181818181818182,0.18181818181818177,,,,,explore_reward
56,15,run03,AB,A,1,reward,matched,1.599345,0.8260869565217391,0.17391304347826086,,,,,exploit_punish
57,15,run03,CD,D,2,reward,mismatched,1.592776,,,0.8,0.19999999999999996,,,explore_punish
58,15,run03,CD,C,2,reward,matched,1.614044,,,0.8095238095238095,0.19047619047619047,,,explore_reward
59,15,run03,AB,B,1,reward,mismatched,1.614532,0.7916666666666666,0.20833333333333337,,,,,explore_reward
60,15,run03,AB,A,1,reward,matched,1.614643,0.8,0.19999999999999996,,,,,explore_reward
61,15,run03,AB,A,2,reward,matched,1.605206,0.8076923076923077,0.1923076923076923,,,,,exploit_reward
62,15,run03,CD,D,2,punish,matched,1.596566,,,0.8181818181818182,0.18181818181818177,,,explore_reward
63,15,run03,CD,C,1,punish,mismatched,1.608351,,,0.782608695652174,0.21739130434782605,,,exploit_punish
64,15,run03,CD,D,1,reward,mismatched,1.598768,,,0.75,0.25,,,exploit_punish
65,15,run03,EF,F,2,punish,matched,1.598704,,,,,0.5333333333333333,0.4666666666666667,explore_punish
66,15,run03,EF,E,1,reward,matched,1.589530,,,,,0.5625,0.4375,exploit_punish
67,15,run03,AB,A,1,reward,matched,1.573277,0.8148148148148148,0.18518518518518523,,,,,exploit_reward
68,15,run03,CD,C,2,punish,mismatched,1.570183,,,0.72,0.28,,,explore_reward
69,15,run03,CD,C,2,reward,matched,1.572986,,,0.7307692307692307,0.2692307692307693,,,explore_punish
70,15,run03,EF,E,1,reward,matched,1.566589,,,,,0.5882352941176471,0.4117647058823529,exploit_reward
71,15,run03,CD,D,1,punish,matched,1.579486,,,0.7407407407407407,0.2592592592592593,,,explore_reward
72,15,run03,AB,A,2,reward,matched,1.565832,0.8214285714285714,0.1785714285714286,,,,,exploit_reward
73,15,run03,AB,A,2,reward,matched,1.571892,0.8275862068965517,0.1724137931034483,,,,,exploit_reward
74,15,run03,EF,F,2,reward,mismatched,1.569212,,,,,0.5555555555555556,0.4444444444444444,explore_reward
75,15,run03,AB,B,2,punish,matched,1.568903,0.8333333333333334,0.16666666666666663,,,,,explore_reward
76,15,run03,EF,F,1,punish,matched,1.563306,,,,,0.5789473684210527,0.42105263157894735,exploit_reward
77,15,run03,AB,A,1,reward,matched,1.561771,0.8387096774193549,0.16129032258064513,,,,,exploit_punish
78,15,run04,AB,B,1,punish,matched,1.568542,0.84375,0.15625,,,,,explore_reward
79,15,run04,EF,F,2,reward,mismatched,1.584978,,,,,0.55,0.44999999999999996,explore_punish
80,15,run04,EF,E,2,reward,matched,1.599577,,,,,0.5714285714285714,0.4285714285714286,explore_reward
81,15,run04,CD,D,2,reward,mismatched,1.615061,,,0.7142857142857143,0.2857142857142857,,,explore_punish
82,15,run04,CD,C,1,reward,matched,1.614839,,,0.7241379310344828,0.27586206896551724,,,explore_reward
83,15,run04,EF,E,2,punish,mismatched,1.598521,,,,,0.5454545454545454,0.4545454545454546,exploit_reward
84,15,run04,AB,A,2,reward,matched,1.596171,0.8484848484848485,0.1515151515151515,,,,,exploit_punish
85,15,run04,AB,B,1,punish,matched,1.596367,0.8529411764705882,0.1470588235294118,,,,,explore_reward
86,15,run04,AB,A,2,reward,matched,1.595740,0.8571428571428571,0.1428571428571429,,,,,exploit_punish
87,15,run04,EF,E,2,punish,mismatched,1.610160,,,,,0.5217391304347826,0.4782608695652174,explore_punish
88,15,run04,AB,B,1,reward,mismatched,1.591368,0.8333333333333334,0.16666666666666663,,,,,explore_reward
89,15,run04,AB,B,2,punish,matched,1.592569,0.8378378378378378,0.16216216216216217,,,,,exploit_reward
90,15,run04,EF,E,2,punish,mismatched,1.607158,,,,,0.5,0.5,explore_punish
91,15,run04,AB,A,2,reward,matched,1.606364,0.8421052631578947,0.1578947368421053,,,,,exploit_punish
92,15,run04,AB,B,2,punish,matched,1.570337,0.8461538461538461,0.15384615384615385,,,,,explore_reward
93,15,run04,CD,D,1,punish,matched,1.578043,,,0.7333333333333333,0.2666666666666667,,,explore_reward
94,15,run04,AB,A,1,reward,matched,1.576492,0.85,0.15000000000000002,,,,,exploit_punish
95,15,run04,EF,E,2,reward,matched,1.575644,,,,,0.52,0.48,explore_punish
96,15,run04,EF,F,1,reward,mismatched,1.537612,,,,,0.5,0.5,explore_reward
97,15,run04,EF,E,1,reward,matched,1.575501,,,,,0.5185185185185185,0.4814814814814815,explore_reward
98,15,run04,AB,B,2,punish,matched,1.584713,0.8536585365853658,0.14634146341463417,,,,,explore_reward
99,15,run04,AB,B,2,punish,matched,1.566727,0.8571428571428571,0.1428571428571429,,,,,explore_punish
100,15,run04,EF,E,1,reward,matched,1.562282,,,,,0.5357142857142857,0.4642857142857143,exploit_reward
101,15,run04,AB,A,2,reward,matched,1.572234,0.8604651162790697,0.13953488372093026,,,,,exploit_punish
102,15,run04,AB,B,1,punish,matched,1.564005,0.8636363636363636,0.13636363636363635,,,,,explore_reward
103,15,run04,CD,D,1,punish,matched,1.578084,,,0.7419354838709677,0.25806451612903225,,,explore_punish
