,ID,run,img_pair,choice,side,outcome,matched,RT,a_learnedprob_correct,b_learnedprob_correct,c_learnedprob_correct,d_learnedprob_correct,e_learnedprob_correct,f_learnedprob_correct,reinforcer_response
0,90,run01,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,
1,90,run01,EF,F,1,reward,mismatched,1.600742,,,,,0.0,1.0,
2,90,run01,CD,C,2,reward,matched,1.598013,,,1.0,0.0,,,miss_response
3,90,run01,EF,F,1,punish,matched,1.596589,,,,,0.5,0.5,exploit_reward
4,90,run01,EF,E,2,reward,matched,1.593949,,,,,0.6666666666666666,0.33333333333333337,exploit_punish
5,90,run01,AB,B,2,reward,mismatched,1.609771,0.0,1.0,,,,,
6,90,run01,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
7,90,run01,CD,D,1,reward,mismatched,1.605798,,,0.5,0.5,,,miss_response
8,90,run01,CD,C,2,reward,matched,1.605124,,,0.6666666666666666,0.33333333333333337,,,explore_reward
9,90,run01,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
10,90,run01,EF,F,1,punish,matched,1.585556,,,,,0.75,0.25,explore_reward
11,90,run01,CD,D,2,punish,matched,1.599027,,,0.75,0.25,,,miss_response
12,90,run01,CD,D,2,punish,matched,1.615208,,,0.8,0.19999999999999996,,,explore_punish
13,90,run01,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
14,90,run01,EF,E,1,punish,mismatched,1.595740,,,,,0.6,0.4,exploit_punish
15,90,run01,EF,F,2,punish,matched,1.577056,,,,,0.6666666666666666,0.33333333333333337,exploit_punish
16,90,run01,AB,B,2,punish,matched,1.608747,0.5,0.5,,,,,exploit_reward
17,90,run01,EF,E,1,punish,mismatched,1.606762,,,,,0.5714285714285714,0.4285714285714286,exploit_punish
18,90,run01,AB,A,1,reward,matched,1.603887,0.6666666666666666,0.33333333333333337,,,,,exploit_punish
19,90,run01,AB,B,1,reward,mismatched,1.603535,0.5,0.5,,,,,explore_reward
20,90,run01,CD,D,1,punish,matched,1.600575,,,0.8333333333333334,0.16666666666666663,,,miss_response
21,90,run01,EF,F,1,punish,matched,1.616916,,,,,0.625,0.375,exploit_punish
22,90,run01,CD,C,1,punish,mismatched,1.615185,,,0.7142857142857143,0.2857142857142857,,,exploit_punish
23,90,run01,EF,F,1,punish,matched,1.596714,,,,,0.6666666666666666,0.33333333333333337,explore_punish
24,90,run01,AB,A,2,punish,mismatched,1.610756,0.4,0.6,,,,,explore_reward
25,90,run01,AB,A,1,punish,mismatched,1.592481,0.3333333333333333,0.6666666666666667,,,,,explore_punish
26,90,run02,EF,F,2,punish,matched,1.584344,,,,,0.7,0.30000000000000004,explore_punish
27,90,run02,AB,B,1,punish,matched,1.599102,0.42857142857142855,0.5714285714285714,,,,,exploit_punish
28,90,run02,AB,B,2,punish,matched,1.615066,0.5,0.5,,,,,explore_punish
29,90,run02,CD,D,1,punish,matched,1.597832,,,0.75,0.25,,,exploit_punish
30,90,run02,EF,F,2,punish,matched,1.595529,,,,,0.7272727272727273,0.2727272727272727,explore_punish
31,90,run02,CD,C,2,reward,matched,1.593282,,,0.7777777777777778,0.2222222222222222,,,exploit_punish
32,90,run02,CD,C,1,reward,matched,1.607909,,,0.8,0.19999999999999996,,,exploit_reward
33,90,run02,EF,F,1,reward,mismatched,1.588948,,,,,0.6666666666666666,0.33333333333333337,explore_punish
34,90,run02,AB,B,1,punish,matched,1.588340,0.5555555555555556,0.4444444444444444,,,,,explore_punish
35,90,run02,CD,D,2,punish,matched,1.585841,,,0.8181818181818182,0.18181818181818177,,,explore_reward
36,90,run02,AB,B,1,punish,matched,1.600249,0.6,0.4,,,,,explore_punish
37,90,run02,AB,A,2,reward,matched,1.599834,0.6363636363636364,0.36363636363636365,,,,,exploit_punish
38,90,run02,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
39,90,run02,AB,A,1,reward,matched,1.578570,0.6666666666666666,0.33333333333333337,,,,,miss_response
40,90,run02,CD,D,2,punish,matched,1.595410,,,0.8333333333333334,0.16666666666666663,,,explore_punish
41,90,run02,EF,F,1,reward,mismatched,1.592408,,,,,0.6153846153846154,0.3846153846153846,exploit_reward
42,90,run02,EF,E,1,reward,matched,1.609245,,,,,0.6428571428571429,0.3571428571428571,explore_reward
43,90,run02,EF,F,1,punish,matched,1.605263,,,,,0.6666666666666666,0.33333333333333337,explore_reward
44,90,run02,EF,F,1,reward,mismatched,1.604489,,,,,0.625,0.375,explore_punish
45,90,run02,AB,B,2,reward,mismatched,1.584649,0.6153846153846154,0.3846153846153846,,,,,explore_reward
46,90,run02,EF,E,1,reward,matched,1.600168,,,,,0.6470588235294118,0.3529411764705882,explore_reward
47,90,run02,AB,B,1,reward,mismatched,1.598804,0.5714285714285714,0.4285714285714286,,,,,exploit_reward
48,90,run02,CD,D,2,reward,mismatched,1.596562,,,0.7692307692307693,0.23076923076923073,,,explore_punish
49,90,run02,EF,E,1,reward,matched,1.594271,,,,,0.6666666666666666,0.33333333333333337,exploit_reward
50,90,run02,AB,A,1,reward,matched,1.609619,0.6,0.4,,,,,explore_reward
51,90,run02,EF,F,2,reward,mismatched,1.590803,,,,,0.631578947368421,0.368421052631579,explore_reward
52,90,run03,CD,C,1,reward,matched,1.584415,,,0.7857142857142857,0.2142857142857143,,,explore_reward
53,90,run03,EF,E,2,reward,matched,1.584314,,,,,0.65,0.35,explore_reward
54,90,run03,EF,F,2,punish,matched,1.613976,,,,,0.6666666666666666,0.33333333333333337,explore_reward
55,90,run03,EF,E,1,punish,mismatched,1.595749,,,,,0.6363636363636364,0.36363636363636365,exploit_punish
56,90,run03,EF,F,2,reward,mismatched,1.612210,,,,,0.6086956521739131,0.3913043478260869,exploit_punish
57,90,run03,EF,E,2,reward,matched,1.611436,,,,,0.625,0.375,explore_reward
58,90,run03,EF,E,1,reward,matched,1.591182,,,,,0.64,0.36,exploit_reward
59,90,run03,CD,D,1,reward,mismatched,1.606063,,,0.7333333333333333,0.2666666666666667,,,explore_reward
60,90,run03,EF,F,2,punish,matched,1.590008,,,,,0.6538461538461539,0.34615384615384615,explore_reward
61,90,run03,AB,B,1,punish,matched,1.603765,0.625,0.375,,,,,explore_reward
62,90,run03,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
63,90,run03,EF,E,1,reward,matched,1.599652,,,,,0.6666666666666666,0.33333333333333337,exploit_punish
64,90,run03,AB,B,2,punish,matched,1.596837,0.6470588235294118,0.3529411764705882,,,,,explore_punish
65,90,run03,CD,C,1,punish,mismatched,1.613070,,,0.6875,0.3125,,,miss_response
66,90,run03,EF,E,2,reward,matched,1.596770,,,,,0.6785714285714286,0.3214285714285714,exploit_reward
67,90,run03,EF,F,2,punish,matched,1.592050,,,,,0.6896551724137931,0.31034482758620685,explore_reward
68,90,run03,AB,A,1,punish,mismatched,1.610391,0.6111111111111112,0.38888888888888884,,,,,exploit_punish
69,90,run03,AB,B,2,punish,matched,1.588310,0.631578947368421,0.368421052631579,,,,,exploit_punish
70,90,run03,AB,A,1,reward,matched,1.587804,0.65,0.35,,,,,exploit_punish
71,90,run03,CD,D,1,punish,matched,1.601483,,,0.7058823529411765,0.2941176470588235,,,exploit_punish
72,90,run03,AB,B,2,punish,matched,1.619103,0.6666666666666666,0.33333333333333337,,,,,explore_reward
73,90,run03,EF,E,1,reward,matched,1.599539,,,,,0.7,0.30000000000000004,exploit_punish
74,90,run03,EF,E,1,punish,mismatched,1.596793,,,,,0.6774193548387096,0.32258064516129037,exploit_reward
75,90,run03,CD,D,1,punish,matched,1.611506,,,0.7222222222222222,0.2777777777777778,,,explore_punish
76,90,run03,EF,E,2,reward,matched,1.609931,,,,,0.6875,0.3125,explore_punish
77,90,run03,EF,E,1,punish,mismatched,1.591180,,,,,0.6666666666666666,0.33333333333333337,exploit_reward
78,90,run04,EF,E,1,reward,matched,1.568349,,,,,0.6764705882352942,0.32352941176470584,explore_punish
79,90,run04,EF,F,1,reward,mismatched,1.599086,,,,,0.6571428571428571,0.34285714285714286,explore_reward
80,90,run04,CD,D,2,reward,mismatched,1.615454,,,0.6842105263157895,0.3157894736842105,,,explore_punish
