,ID,run,img_pair,choice,side,outcome,matched,RT,a_learnedprob_correct,b_learnedprob_correct,c_learnedprob_correct,d_learnedprob_correct,e_learnedprob_correct,f_learnedprob_correct,reinforcer_response
0,88,run01,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,
1,88,run01,EF,E,1,punish,mismatched,1.599882,,,,,,1.0,miss_response
2,88,run01,CD,C,1,reward,matched,1.598340,,,1.0,,,,
3,88,run01,EF,E,1,reward,matched,1.580728,,,,,0.5,,explore_punish
4,88,run01,CD,C,2,reward,matched,1.594601,,,1.0,,,,exploit_reward
5,88,run01,AB,A,2,reward,matched,1.576818,1.0,,,,,,
6,88,run01,CD,D,1,punish,matched,1.592674,,,1.0,,,,explore_reward
7,88,run01,CD,C,2,reward,matched,1.572711,,,1.0,,,,exploit_punish
8,88,run01,AB,A,2,punish,mismatched,1.605183,,0.5,,,,,exploit_reward
9,88,run01,CD,D,1,punish,matched,1.585840,,,1.0,,,,explore_reward
10,88,run01,EF,E,2,reward,matched,1.602576,,,,,0.6666666666666666,,exploit_reward
11,88,run01,EF,E,2,reward,matched,1.582830,,,,,0.75,,exploit_reward
12,88,run01,AB,B,2,punish,matched,1.582342,0.6666666666666666,,,,,,exploit_punish
13,88,run01,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
14,88,run01,CD,C,2,punish,mismatched,1.612546,,,,0.16666666666666666,,,exploit_punish
15,88,run01,AB,B,2,punish,matched,1.592959,0.75,,,,,,miss_response
16,88,run01,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
17,88,run01,AB,B,1,punish,matched,1.590221,0.8,,,,,,explore_punish
18,88,run01,AB,A,1,reward,matched,1.588602,0.8333333333333334,,,,,,exploit_punish
19,88,run01,EF,F,1,punish,matched,1.586930,,,,,0.8,,miss_response
20,88,run01,CD,D,2,reward,mismatched,1.601142,,,,0.2857142857142857,,,exploit_punish
21,88,run01,AB,B,2,punish,matched,1.601330,0.8571428571428571,,,,,,explore_reward
22,88,run01,CD,C,2,punish,mismatched,1.598766,,,,0.375,,,explore_reward
23,88,run01,EF,F,2,reward,mismatched,1.596953,,,,,,0.3333333333333333,explore_punish
24,88,run01,EF,F,2,reward,mismatched,1.594487,,,,,,0.42857142857142855,exploit_reward
25,88,run01,CD,C,2,punish,mismatched,1.592332,,,,0.4444444444444444,,,explore_punish
26,88,run02,AB,A,2,reward,matched,1.570120,0.875,,,,,,exploit_punish
27,88,run02,AB,A,2,reward,matched,1.582157,0.8888888888888888,,,,,,exploit_reward
28,88,run02,CD,D,2,punish,matched,1.582625,,,0.6,,,,exploit_punish
29,88,run02,AB,B,1,reward,mismatched,1.596904,,0.2,,,,,explore_reward
30,88,run02,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
31,88,run02,CD,D,1,punish,matched,1.592688,,,0.6363636363636364,,,,miss_response
32,88,run02,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,explore_reward
33,88,run02,EF,F,2,reward,mismatched,1.589023,,,,,,0.5,exploit_reward
34,88,run02,CD,C,1,reward,matched,1.587113,,,0.6666666666666666,,,,exploit_punish
35,88,run02,EF,F,1,punish,matched,1.602933,,,,,0.5555555555555556,,exploit_reward
36,88,run02,CD,D,1,reward,mismatched,1.600153,,,,0.38461538461538464,,,explore_reward
37,88,run02,EF,F,1,reward,mismatched,1.583059,,,,,,0.5,explore_punish
38,88,run02,EF,F,2,reward,mismatched,1.596445,,,,,,0.5454545454545454,exploit_reward
39,88,run02,CD,D,1,punish,matched,1.595345,,,0.6428571428571429,,,,exploit_reward
40,88,run02,CD,C,2,reward,matched,1.594784,,,0.6666666666666666,,,,exploit_punish
41,88,run02,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
