,ID,run,img_pair,choice,side,outcome,matched,RT,a_learnedprob_correct,b_learnedprob_correct,c_learnedprob_correct,d_learnedprob_correct,e_learnedprob_correct,f_learnedprob_correct,reinforcer_response
0,83,run01,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,
1,83,run01,AB,A,1,reward,matched,1.584716,1.0,,,,,,
2,83,run01,CD,C,2,reward,matched,1.598464,,,1.0,,,,miss_response
3,83,run01,CD,D,2,punish,matched,1.613775,,,1.0,,,,explore_reward
4,83,run01,EF,F,1,punish,matched,1.595533,,,,,1.0,,
5,83,run01,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
6,83,run01,CD,C,2,reward,matched,1.591481,,,1.0,,,,exploit_punish
7,83,run01,CD,D,2,reward,mismatched,1.590406,,,,0.25,,,explore_reward
8,83,run01,EF,F,1,reward,mismatched,1.605691,,,,,,0.5,explore_punish
9,83,run01,EF,F,1,punish,matched,1.569037,,,,,0.6666666666666666,,exploit_reward
10,83,run01,AB,A,2,reward,matched,1.602383,1.0,,,,,,miss_response
11,83,run01,CD,C,2,reward,matched,1.600784,,,0.8,,,,explore_reward
12,83,run01,EF,E,2,reward,matched,1.598571,,,,,0.75,,exploit_punish
13,83,run01,CD,D,2,reward,mismatched,1.580590,,,,0.3333333333333333,,,explore_reward
14,83,run01,EF,E,2,punish,mismatched,1.596039,,,,,,0.4,exploit_reward
15,83,run01,EF,E,1,reward,matched,1.593398,,,,,0.6666666666666666,,explore_punish
16,83,run01,EF,F,2,punish,matched,1.592511,,,,,0.7142857142857143,,explore_reward
17,83,run01,EF,E,2,reward,matched,1.590418,,,,,0.75,,exploit_punish
18,83,run01,AB,A,1,reward,matched,1.588951,1.0,,,,,,exploit_reward
19,83,run01,CD,D,1,punish,matched,1.602858,,,0.7142857142857143,,,,exploit_reward
20,83,run01,CD,D,1,punish,matched,1.600842,,,0.75,,,,explore_punish
21,83,run01,EF,F,1,reward,mismatched,1.600279,,,,,,0.3333333333333333,explore_reward
22,83,run01,AB,B,2,punish,matched,1.582137,1.0,,,,,,explore_reward
23,83,run01,CD,D,1,punish,matched,1.597182,,,0.7777777777777778,,,,explore_punish
24,83,run01,EF,E,2,punish,mismatched,1.595896,,,,,,0.4,explore_reward
25,83,run01,AB,B,2,reward,mismatched,1.575856,,0.2,,,,,explore_punish
26,83,run02,EF,E,2,reward,matched,1.570149,,,,,0.6363636363636364,,explore_punish
27,83,run02,AB,A,2,punish,mismatched,1.568402,,0.3333333333333333,,,,,explore_reward
28,83,run02,AB,B,1,punish,matched,1.599934,0.7142857142857143,,,,,,exploit_punish
29,83,run02,EF,E,1,reward,matched,1.580459,,,,,0.6666666666666666,,exploit_reward
30,83,run02,CD,D,2,punish,matched,1.595509,,,0.8,,,,explore_punish
31,83,run02,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
32,83,run02,CD,D,2,punish,matched,1.606803,,,0.8181818181818182,,,,miss_response
33,83,run02,CD,D,2,punish,matched,1.588837,,,0.8333333333333334,,,,explore_punish
34,83,run02,EF,E,2,punish,mismatched,1.587173,,,,,,0.38461538461538464,exploit_reward
35,83,run02,CD,C,1,punish,mismatched,1.585826,,,,0.23076923076923078,,,exploit_punish
36,83,run02,CD,C,1,reward,matched,1.600171,,,0.7857142857142857,,,,explore_punish
37,83,run02,AB,B,2,punish,matched,1.599391,0.75,,,,,,explore_punish
38,83,run02,CD,C,1,reward,matched,1.597436,,,0.8,,,,exploit_reward
39,83,run02,EF,F,2,punish,matched,1.562521,,,,,0.6428571428571429,,exploit_punish
40,83,run02,CD,D,1,reward,mismatched,1.594648,,,,0.25,,,explore_reward
41,83,run02,EF,E,1,punish,mismatched,1.592262,,,,,,0.4,exploit_punish
42,83,run02,EF,F,2,punish,matched,1.592529,,,,,0.625,,exploit_punish
43,83,run02,EF,F,1,reward,mismatched,1.589014,,,,,,0.4117647058823529,explore_punish
44,83,run02,CD,C,2,reward,matched,1.588927,,,0.7647058823529411,,,,explore_reward
45,83,run02,CD,D,2,punish,matched,1.601262,,,0.7777777777777778,,,,explore_reward
46,83,run02,AB,A,1,reward,matched,1.584051,0.7777777777777778,,,,,,exploit_punish
47,83,run02,CD,C,2,reward,matched,1.598571,,,0.7894736842105263,,,,exploit_punish
48,83,run02,EF,F,2,punish,matched,1.598065,,,,,0.6111111111111112,,exploit_reward
49,83,run02,EF,E,2,punish,mismatched,1.594119,,,,,,0.42105263157894735,exploit_punish
50,83,run02,CD,D,2,punish,matched,1.592583,,,0.8,,,,explore_reward
51,83,run02,AB,A,2,punish,mismatched,1.590740,,0.3,,,,,exploit_reward
52,83,run03,EF,F,1,punish,matched,1.568197,,,,,0.6,,exploit_punish
53,83,run03,CD,C,1,reward,matched,1.601089,,,0.8095238095238095,,,,exploit_punish
54,83,run03,CD,C,1,reward,matched,1.597655,,,0.8181818181818182,,,,exploit_reward
55,83,run03,CD,D,1,punish,matched,1.612315,,,0.8260869565217391,,,,explore_reward
56,83,run03,AB,A,2,reward,matched,1.595704,0.7272727272727273,,,,,,explore_punish
57,83,run03,EF,F,2,reward,mismatched,1.593843,,,,,,0.42857142857142855,explore_punish
58,83,run03,AB,B,2,punish,matched,1.608073,0.75,,,,,,explore_reward
59,83,run03,AB,A,2,reward,matched,1.572933,0.7692307692307693,,,,,,exploit_punish
60,83,run03,EF,F,1,reward,mismatched,1.589281,,,,,,0.45454545454545453,exploit_reward
61,83,run03,EF,F,1,reward,mismatched,1.570410,,,,,,0.4782608695652174,exploit_reward
62,83,run03,AB,A,1,reward,matched,1.584193,0.7857142857142857,,,,,,exploit_reward
63,83,run03,EF,F,2,punish,matched,1.583229,,,,,0.5416666666666666,,exploit_reward
64,83,run03,EF,E,1,punish,mismatched,1.596987,,,,,,0.48,exploit_punish
