,ID,run,img_pair,choice,side,outcome,matched,RT,a_learnedprob_correct,b_learnedprob_correct,c_learnedprob_correct,d_learnedprob_correct,e_learnedprob_correct,f_learnedprob_correct,reinforcer_response
0,29,run01,CD,C,1,reward,matched,1.570110,,,1.0,,,,
1,29,run01,CD,C,2,punish,mismatched,1.585548,,,,0.5,,,exploit_reward
2,29,run01,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,
3,29,run01,EF,E,1,reward,matched,1.583598,,,,,1.0,,miss_response
4,29,run01,CD,D,2,punish,matched,1.581083,,,0.6666666666666666,,,,exploit_punish
5,29,run01,AB,B,1,punish,matched,1.614904,1.0,,,,,,
6,29,run01,AB,A,1,reward,matched,1.579137,1.0,,,,,,exploit_punish
7,29,run01,CD,D,2,reward,mismatched,1.610987,,,,0.5,,,explore_punish
8,29,run01,EF,F,2,reward,mismatched,1.577503,,,,,,0.5,explore_reward
9,29,run01,CD,C,2,punish,mismatched,1.592598,,,,0.6,,,explore_reward
10,29,run01,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
11,29,run01,CD,D,1,punish,matched,1.607619,,,0.5,,,,miss_response
12,29,run01,EF,E,1,punish,mismatched,1.608470,,,,,,0.6666666666666666,explore_reward
13,29,run01,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
14,29,run01,EF,E,1,punish,mismatched,1.572029,,,,,,0.75,explore_punish
15,29,run01,CD,D,2,punish,matched,1.587003,,,0.5714285714285714,,,,explore_punish
16,29,run01,EF,E,2,reward,matched,1.604229,,,,,0.4,,explore_punish
17,29,run01,AB,B,2,punish,matched,1.585526,1.0,,,,,,miss_response
18,29,run01,EF,F,2,punish,matched,1.600590,,,,,0.5,,explore_reward
19,29,run01,EF,F,2,punish,matched,1.600267,,,,,0.5714285714285714,,explore_punish
20,29,run01,EF,F,2,punish,matched,1.598048,,,,,0.625,,explore_punish
21,29,run01,CD,C,2,punish,mismatched,1.616077,,,,0.5,,,exploit_punish
22,29,run01,CD,D,2,punish,matched,1.598599,,,0.5555555555555556,,,,exploit_punish
23,29,run01,EF,E,2,reward,matched,1.596477,,,,,0.6666666666666666,,exploit_punish
24,29,run01,EF,F,1,punish,matched,1.594225,,,,,0.7,,explore_reward
25,29,run01,EF,E,2,reward,matched,1.593542,,,,,0.7272727272727273,,exploit_punish
26,29,run02,AB,B,2,punish,matched,1.567875,1.0,,,,,,explore_punish
27,29,run02,CD,C,2,reward,matched,1.567095,,,0.6,,,,exploit_punish
28,29,run02,CD,D,1,punish,matched,1.567876,,,0.6363636363636364,,,,explore_reward
29,29,run02,AB,A,1,punish,mismatched,1.583725,,0.2,,,,,exploit_punish
30,29,run02,EF,E,2,punish,mismatched,1.565887,,,,,,0.3333333333333333,exploit_reward
31,29,run02,CD,D,1,reward,mismatched,1.579689,,,,0.4166666666666667,,,explore_punish
32,29,run02,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
33,29,run02,AB,A,1,punish,mismatched,1.560710,,0.3333333333333333,,,,,miss_response
34,29,run02,CD,D,2,reward,mismatched,1.609333,,,,0.46153846153846156,,,exploit_reward
35,29,run02,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
36,29,run02,CD,C,2,reward,matched,1.590572,,,0.5714285714285714,,,,explore_reward
37,29,run02,EF,E,1,reward,matched,1.590885,,,,,0.6923076923076923,,miss_response
38,29,run02,AB,A,2,reward,matched,1.589113,0.7142857142857143,,,,,,explore_punish
39,29,run02,AB,B,2,punish,matched,1.604233,0.75,,,,,,explore_reward
40,29,run02,CD,C,1,reward,matched,1.588325,,,0.6,,,,exploit_reward
41,29,run02,CD,D,1,punish,matched,1.587764,,,0.625,,,,explore_reward
42,29,run02,AB,B,1,punish,matched,1.586356,0.7777777777777778,,,,,,explore_punish
43,29,run02,EF,E,2,punish,mismatched,1.583891,,,,,,0.35714285714285715,exploit_reward
44,29,run02,CD,D,2,punish,matched,1.600505,,,0.6470588235294118,,,,explore_punish
45,29,run02,AB,B,1,punish,matched,1.581818,0.8,,,,,,explore_punish
46,29,run02,EF,E,1,punish,mismatched,1.581295,,,,,,0.4,explore_punish
47,29,run02,EF,F,1,punish,matched,1.613391,,,,,0.625,,exploit_punish
48,29,run02,EF,F,2,reward,mismatched,1.578707,,,,,,0.4117647058823529,explore_punish
49,29,run02,EF,E,1,reward,matched,1.594291,,,,,0.6111111111111112,,explore_reward
50,29,run02,CD,D,2,punish,matched,1.578226,,,0.6666666666666666,,,,explore_punish
51,29,run02,EF,E,2,punish,mismatched,1.593232,,,,,,0.42105263157894735,exploit_reward
52,29,run03,AB,B,2,punish,matched,1.584399,0.8181818181818182,,,,,,explore_punish
53,29,run03,EF,E,1,reward,matched,1.568729,,,,,0.6,,explore_punish
54,29,run03,CD,C,1,reward,matched,1.582977,,,0.6842105263157895,,,,exploit_punish
55,29,run03,CD,C,1,reward,matched,1.582116,,,0.7,,,,exploit_reward
56,29,run03,AB,B,2,reward,mismatched,1.566165,,0.25,,,,,explore_punish
57,29,run03,AB,B,2,punish,matched,1.565187,0.7692307692307693,,,,,,exploit_reward
58,29,run03,AB,A,2,reward,matched,1.579426,0.7857142857142857,,,,,,exploit_punish
59,29,run03,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
60,29,run03,CD,C,2,punish,mismatched,1.594793,,,,0.3333333333333333,,,exploit_reward
61,29,run03,EF,E,2,reward,matched,1.611242,,,,,0.6190476190476191,,exploit_reward
62,29,run03,CD,C,1,reward,matched,1.591959,,,0.6818181818181818,,,,explore_punish
63,29,run03,AB,A,2,reward,matched,1.607241,0.8,,,,,,miss_response
64,29,run03,EF,E,1,reward,matched,1.589605,,,,,0.6363636363636364,,exploit_reward
65,29,run03,AB,B,2,reward,mismatched,1.590744,,0.25,,,,,explore_reward
66,29,run03,CD,C,2,reward,matched,1.589642,,,0.6956521739130435,,,,exploit_reward
67,29,run03,EF,E,1,reward,matched,1.603467,,,,,0.6521739130434783,,exploit_reward
68,29,run03,AB,A,1,reward,matched,1.587129,0.7647058823529411,,,,,,explore_reward
69,29,run03,CD,D,2,punish,matched,1.601196,,,0.7083333333333334,,,,explore_reward
70,29,run03,AB,A,2,punish,mismatched,1.583879,,0.2777777777777778,,,,,exploit_reward
71,29,run03,CD,D,1,punish,matched,1.615419,,,0.72,,,,explore_punish
72,29,run03,AB,B,2,punish,matched,1.583145,0.7368421052631579,,,,,,exploit_punish
73,29,run03,CD,D,1,punish,matched,1.599011,,,0.7307692307692307,,,,explore_punish
74,29,run03,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
75,29,run03,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
76,29,run03,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
77,29,run03,EF,F,2,punish,matched,1.592833,,,,,0.6666666666666666,,miss_response
78,29,run04,AB,A,2,reward,matched,1.568280,0.75,,,,,,miss_response
79,29,run04,CD,C,1,reward,matched,1.616857,,,0.7407407407407407,,,,miss_response
