,ID,run,img_pair,choice,side,outcome,matched,RT,a_learnedprob_correct,b_learnedprob_correct,c_learnedprob_correct,d_learnedprob_correct,e_learnedprob_correct,f_learnedprob_correct,reinforcer_response
0,75,run01,CD,C,2,reward,matched,1.551034,,,1.0,,,,
1,75,run01,EF,E,1,punish,mismatched,1.600133,,,,,,1.0,
2,75,run01,AB,B,2,punish,matched,1.598518,1.0,,,,,,
3,75,run01,AB,B,2,punish,matched,1.612984,1.0,,,,,,explore_punish
4,75,run01,EF,E,1,reward,matched,1.611698,,,,,0.5,,explore_punish
5,75,run01,EF,E,1,reward,matched,1.593160,,,,,0.6666666666666666,,exploit_reward
6,75,run01,CD,C,1,punish,mismatched,1.608386,,,,0.5,,,exploit_reward
7,75,run01,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
8,75,run01,EF,F,2,punish,matched,1.588589,,,,,0.75,,miss_response
9,75,run01,AB,B,2,punish,matched,1.603707,1.0,,,,,,explore_punish
10,75,run01,AB,A,1,reward,matched,1.602430,1.0,,,,,,exploit_punish
11,75,run01,EF,F,2,reward,mismatched,1.582639,,,,,,0.4,explore_punish
12,75,run01,EF,F,2,punish,matched,1.599193,,,,,0.6666666666666666,,exploit_reward
13,75,run01,EF,E,1,reward,matched,1.595700,,,,,0.7142857142857143,,exploit_punish
14,75,run01,AB,A,2,reward,matched,1.595208,1.0,,,,,,exploit_reward
15,75,run01,AB,A,2,reward,matched,1.593853,1.0,,,,,,exploit_reward
16,75,run01,EF,F,2,punish,matched,1.608444,,,,,0.75,,explore_reward
17,75,run01,CD,C,2,punish,mismatched,1.606453,,,,0.6666666666666666,,,explore_punish
18,75,run01,CD,C,2,reward,matched,1.604659,,,0.5,,,,explore_punish
19,75,run01,EF,E,2,reward,matched,1.603413,,,,,0.7777777777777778,,exploit_punish
20,75,run01,EF,E,1,reward,matched,1.585176,,,,,0.8,,exploit_reward
21,75,run01,CD,D,1,punish,matched,1.600466,,,0.6,,,,explore_reward
22,75,run01,CD,D,1,punish,matched,1.615324,,,0.6666666666666666,,,,explore_punish
23,75,run01,CD,D,2,punish,matched,1.596992,,,0.7142857142857143,,,,explore_punish
24,75,run01,AB,A,1,reward,matched,1.595600,1.0,,,,,,exploit_reward
25,75,run01,AB,B,1,punish,matched,1.592495,1.0,,,,,,explore_reward
26,75,run02,AB,B,2,reward,mismatched,1.567637,,0.1111111111111111,,,,,explore_punish
27,75,run02,AB,B,1,punish,matched,1.582079,0.9,,,,,,exploit_reward
28,75,run02,EF,E,2,reward,matched,1.598057,,,,,0.8181818181818182,,exploit_reward
29,75,run02,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
30,75,run02,EF,F,2,punish,matched,1.611582,,,,,0.8333333333333334,,miss_response
31,75,run02,AB,B,1,punish,matched,1.608853,0.9090909090909091,,,,,,explore_punish
32,75,run02,AB,A,1,reward,matched,1.606839,0.9166666666666666,,,,,,exploit_punish
33,75,run02,EF,F,1,punish,matched,1.588566,,,,,0.8461538461538461,,explore_punish
34,75,run02,AB,B,1,punish,matched,1.603243,0.9230769230769231,,,,,,explore_reward
35,75,run02,EF,F,1,reward,mismatched,1.603017,,,,,,0.21428571428571427,explore_punish
36,75,run02,EF,E,1,punish,mismatched,1.599867,,,,,,0.26666666666666666,explore_reward
37,75,run02,CD,D,2,punish,matched,1.599218,,,0.75,,,,explore_punish
38,75,run02,EF,F,1,punish,matched,1.596714,,,,,0.75,,exploit_punish
39,75,run02,AB,A,1,reward,matched,1.594929,0.9285714285714286,,,,,,exploit_punish
40,75,run02,AB,A,2,reward,matched,1.594759,0.9333333333333333,,,,,,exploit_reward
