,ID,run,img_pair,choice,side,outcome,matched,RT,a_learnedprob_correct,b_learnedprob_correct,c_learnedprob_correct,d_learnedprob_correct,e_learnedprob_correct,f_learnedprob_correct,reinforcer_response
0,80,run01,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,
1,80,run01,EF,E,1,reward,matched,1.599930,,,,,1.0,,miss_response
2,80,run01,CD,D,1,punish,matched,1.598493,,,1.0,,,,
3,80,run01,AB,A,2,reward,matched,1.613250,1.0,,,,,,
4,80,run01,CD,C,1,punish,mismatched,1.593959,,,,0.5,,,exploit_punish
5,80,run01,CD,C,2,reward,matched,1.609739,,,0.6666666666666666,,,,explore_punish
6,80,run01,CD,C,1,punish,mismatched,1.608292,,,,0.5,,,exploit_reward
7,80,run01,AB,B,1,punish,matched,1.588964,1.0,,,,,,explore_reward
8,80,run01,EF,E,2,reward,matched,1.604915,,,,,1.0,,exploit_reward
9,80,run01,CD,D,2,reward,mismatched,1.602214,,,,0.6,,,exploit_punish
10,80,run01,CD,C,1,reward,matched,1.618481,,,0.5,,,,explore_reward
11,80,run01,AB,A,2,reward,matched,1.599064,1.0,,,,,,exploit_punish
12,80,run01,AB,B,2,punish,matched,1.598824,1.0,,,,,,explore_reward
13,80,run01,CD,C,1,reward,matched,1.595851,,,0.5714285714285714,,,,exploit_reward
14,80,run01,EF,E,2,reward,matched,1.611796,,,,,1.0,,exploit_reward
15,80,run01,AB,B,2,punish,matched,1.610102,1.0,,,,,,explore_punish
16,80,run01,AB,B,1,punish,matched,1.608796,1.0,,,,,,explore_punish
17,80,run01,AB,A,2,reward,matched,1.606816,1.0,,,,,,exploit_punish
18,80,run01,CD,D,1,punish,matched,1.621584,,,0.625,,,,explore_reward
19,80,run01,AB,A,1,reward,matched,1.620110,1.0,,,,,,exploit_reward
20,80,run01,EF,F,1,reward,mismatched,1.600392,,,,,,0.25,explore_reward
21,80,run01,EF,F,1,reward,mismatched,1.600409,,,,,,0.4,exploit_reward
22,80,run01,CD,C,1,reward,matched,1.615451,,,0.6666666666666666,,,,exploit_punish
23,80,run01,AB,B,1,punish,matched,1.613843,1.0,,,,,,explore_reward
24,80,run01,AB,B,1,punish,matched,1.593907,1.0,,,,,,explore_punish
25,80,run01,CD,C,1,reward,matched,1.608978,,,0.7,,,,exploit_reward
26,80,run02,AB,A,1,reward,matched,1.567965,1.0,,,,,,exploit_punish
27,80,run02,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
28,80,run02,AB,B,1,punish,matched,1.598555,1.0,,,,,,explore_reward
29,80,run02,AB,B,2,punish,matched,1.580186,1.0,,,,,,explore_punish
30,80,run02,EF,E,1,reward,matched,1.595238,,,,,0.6666666666666666,,miss_response
31,80,run02,EF,F,2,punish,matched,1.609596,,,,,0.7142857142857143,,explore_reward
32,80,run02,EF,E,2,reward,matched,1.590652,,,,,0.75,,exploit_punish
33,80,run02,AB,A,2,reward,matched,1.605541,1.0,,,,,,exploit_punish
34,80,run02,AB,B,2,punish,matched,1.587014,1.0,,,,,,explore_reward
35,80,run02,AB,B,2,punish,matched,1.602383,1.0,,,,,,explore_punish
36,80,run02,EF,F,1,reward,mismatched,1.599941,,,,,,0.3333333333333333,explore_reward
37,80,run02,AB,B,1,punish,matched,1.599685,1.0,,,,,,explore_punish
38,80,run02,CD,C,1,reward,matched,1.613227,,,0.7272727272727273,,,,exploit_reward
39,80,run02,CD,C,1,reward,matched,1.611804,,,0.75,,,,exploit_reward
40,80,run02,EF,F,2,punish,matched,1.594467,,,,,0.7,,exploit_reward
41,80,run02,AB,A,2,reward,matched,1.592503,1.0,,,,,,exploit_punish
42,80,run02,CD,C,2,reward,matched,1.590822,,,0.7692307692307693,,,,exploit_reward
43,80,run02,AB,B,1,reward,mismatched,1.588320,,0.05263157894736842,,,,,explore_reward
44,80,run02,EF,F,2,punish,matched,1.587629,,,,,0.7272727272727273,,explore_punish
45,80,run02,CD,C,1,reward,matched,1.602372,,,0.7857142857142857,,,,exploit_reward
46,80,run02,EF,F,1,punish,matched,1.583142,,,,,0.75,,explore_punish
47,80,run02,AB,A,1,reward,matched,1.598182,0.95,,,,,,explore_reward
48,80,run02,CD,C,1,punish,mismatched,1.596407,,,,0.26666666666666666,,,exploit_reward
49,80,run02,EF,F,1,reward,mismatched,1.594104,,,,,,0.3076923076923077,explore_punish
50,80,run02,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
51,80,run02,CD,C,2,reward,matched,1.590736,,,0.75,,,,miss_response
52,80,run03,AB,B,2,punish,matched,1.592084,0.9523809523809523,,,,,,explore_reward
53,80,run03,AB,B,1,punish,matched,1.604279,0.9545454545454546,,,,,,explore_punish
54,80,run03,AB,A,2,punish,mismatched,1.604575,,0.08695652173913043,,,,,exploit_punish
55,80,run03,EF,E,1,reward,matched,1.599325,,,,,0.7142857142857143,,explore_reward
56,80,run03,AB,B,1,reward,mismatched,1.609058,,0.125,,,,,exploit_punish
57,80,run03,CD,C,1,reward,matched,1.615958,,,0.7647058823529411,,,,exploit_reward
58,80,run03,EF,F,2,punish,matched,1.611192,,,,,0.7333333333333333,,explore_reward
59,80,run03,EF,F,1,reward,mismatched,1.610432,,,,,,0.3125,explore_punish
60,80,run03,EF,F,2,punish,matched,1.620955,,,,,0.7058823529411765,,exploit_reward
61,80,run03,CD,C,2,reward,matched,1.620122,,,0.7777777777777778,,,,exploit_reward
62,80,run03,AB,A,1,reward,matched,1.603675,0.88,,,,,,explore_reward
63,80,run03,CD,C,1,reward,matched,1.624286,,,0.7894736842105263,,,,exploit_reward
64,80,run03,CD,C,1,reward,matched,1.601226,,,0.8,,,,exploit_reward
65,80,run03,CD,C,2,reward,matched,1.617280,,,0.8095238095238095,,,,exploit_reward
66,80,run03,AB,A,2,reward,matched,1.611826,0.8846153846153846,,,,,,exploit_reward
67,80,run03,AB,A,1,reward,matched,1.603080,0.8888888888888888,,,,,,exploit_reward
68,80,run03,AB,A,2,reward,matched,1.615525,0.8928571428571429,,,,,,exploit_reward
69,80,run03,CD,C,2,reward,matched,1.606051,,,0.8181818181818182,,,,exploit_reward
70,80,run03,CD,D,2,reward,mismatched,1.620088,,,,0.21739130434782608,,,explore_reward
71,80,run03,EF,E,1,reward,matched,1.610456,,,,,0.7222222222222222,,exploit_punish
72,80,run03,EF,E,2,punish,mismatched,1.615967,,,,,,0.3157894736842105,exploit_reward
73,80,run03,CD,C,1,reward,matched,1.600772,,,0.7916666666666666,,,,explore_reward
74,80,run03,CD,C,1,reward,matched,1.614065,,,0.8,,,,exploit_reward
75,80,run03,EF,E,1,reward,matched,1.614530,,,,,0.7,,explore_punish
76,80,run03,EF,E,2,punish,mismatched,1.612929,,,,,,0.3333333333333333,exploit_reward
77,80,run03,CD,C,1,reward,matched,1.611426,,,0.8076923076923077,,,,exploit_reward
78,80,run04,AB,B,2,reward,mismatched,1.567885,,0.13793103448275862,,,,,explore_reward
79,80,run04,AB,A,2,reward,matched,1.582404,0.8666666666666667,,,,,,explore_reward
80,80,run04,AB,B,2,punish,matched,1.598754,0.8709677419354839,,,,,,explore_reward
81,80,run04,CD,C,1,reward,matched,1.595787,,,0.8148148148148148,,,,exploit_reward
82,80,run04,EF,F,1,reward,mismatched,1.576712,,,,,,0.36363636363636365,exploit_punish
83,80,run04,EF,E,1,reward,matched,1.592262,,,,,0.6521739130434783,,explore_reward
84,80,run04,EF,F,1,reward,mismatched,1.591844,,,,,,0.375,explore_reward
85,80,run04,AB,A,1,reward,matched,1.571913,0.875,,,,,,exploit_punish
86,80,run04,AB,B,2,punish,matched,1.586841,0.8787878787878788,,,,,,explore_reward
87,80,run04,EF,E,1,reward,matched,1.585143,,,,,0.64,,explore_reward
88,80,run04,AB,A,1,reward,matched,1.600716,0.8823529411764706,,,,,,exploit_punish
89,80,run04,EF,F,2,reward,mismatched,1.581803,,,,,,0.38461538461538464,explore_reward
90,80,run04,EF,F,2,punish,matched,1.596469,,,,,0.6296296296296297,,exploit_reward
91,80,run04,EF,E,1,reward,matched,1.594883,,,,,0.6428571428571429,,exploit_punish
92,80,run04,CD,C,2,reward,matched,1.593418,,,0.8214285714285714,,,,exploit_reward
93,80,run04,AB,A,2,punish,mismatched,1.591587,,0.14285714285714285,,,,,exploit_reward
94,80,run04,CD,D,1,punish,matched,1.591417,,,0.8275862068965517,,,,explore_reward
95,80,run04,AB,A,1,reward,matched,1.588616,0.8611111111111112,,,,,,explore_punish
