,ID,run,img_pair,choice,side,outcome,matched,RT,a_learnedprob_correct,b_learnedprob_correct,c_learnedprob_correct,d_learnedprob_correct,e_learnedprob_correct,f_learnedprob_correct,reinforcer_response
0,31,run01,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,
1,31,run01,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,
2,31,run01,AB,B,1,reward,mismatched,1.600143,,1.0,,,,,miss_response
3,31,run01,EF,F,2,punish,matched,1.615539,,,,,1.0,,miss_response
4,31,run01,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,
5,31,run01,CD,D,1,reward,mismatched,1.597427,,,,1.0,,,miss_response
6,31,run01,AB,B,1,punish,matched,1.595670,0.5,,,,,,exploit_reward
7,31,run01,EF,E,1,reward,matched,1.593791,,,,,1.0,,exploit_punish
8,31,run01,EF,E,1,reward,matched,1.593782,,,,,1.0,,exploit_reward
9,31,run01,AB,A,1,reward,matched,1.591959,0.6666666666666666,,,,,,exploit_punish
10,31,run01,EF,F,1,punish,matched,1.609585,,,,,1.0,,explore_reward
11,31,run01,EF,E,2,reward,matched,1.589871,,,,,1.0,,exploit_punish
12,31,run01,CD,D,1,reward,mismatched,1.607175,,,,1.0,,,exploit_reward
13,31,run01,CD,C,2,reward,matched,1.605033,,,0.3333333333333333,,,,explore_reward
14,31,run01,CD,D,1,punish,matched,1.588135,,,0.5,,,,explore_reward
15,31,run01,EF,F,2,punish,matched,1.603030,,,,,1.0,,explore_reward
16,31,run01,AB,A,1,reward,matched,1.602614,0.75,,,,,,exploit_reward
17,31,run01,EF,E,2,punish,mismatched,1.602510,,,,,,0.14285714285714285,exploit_punish
18,31,run01,EF,E,1,punish,mismatched,1.599850,,,,,,0.25,explore_punish
19,31,run01,CD,D,1,punish,matched,1.600298,,,0.6,,,,explore_punish
20,31,run01,EF,F,2,reward,mismatched,1.597534,,,,,,0.3333333333333333,exploit_punish
21,31,run01,AB,A,2,reward,matched,1.581471,0.8,,,,,,exploit_reward
22,31,run01,EF,E,2,punish,mismatched,1.614418,,,,,,0.4,explore_reward
23,31,run01,AB,B,1,punish,matched,1.612804,0.8333333333333334,,,,,,explore_reward
24,31,run01,AB,B,1,punish,matched,1.610389,0.8571428571428571,,,,,,explore_punish
25,31,run01,AB,A,2,reward,matched,1.593544,0.875,,,,,,exploit_punish
26,31,run02,AB,A,2,punish,mismatched,1.584589,,0.2222222222222222,,,,,exploit_reward
27,31,run02,CD,D,1,punish,matched,1.584126,,,0.6666666666666666,,,,explore_punish
28,31,run02,CD,C,1,reward,matched,1.616594,,,0.7142857142857143,,,,exploit_punish
29,31,run02,EF,E,2,reward,matched,1.599050,,,,,0.6363636363636364,,explore_punish
30,31,run02,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
31,31,run02,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
32,31,run02,CD,D,2,punish,matched,1.594459,,,0.75,,,,miss_response
33,31,run02,EF,F,1,punish,matched,1.594888,,,,,0.6666666666666666,,miss_response
34,31,run02,CD,D,2,punish,matched,1.609049,,,0.7777777777777778,,,,explore_punish
35,31,run02,AB,A,1,punish,mismatched,1.609181,,0.3,,,,,explore_punish
36,31,run02,AB,B,2,punish,matched,1.591448,0.7272727272727273,,,,,,exploit_punish
37,31,run02,EF,E,2,reward,matched,1.607277,,,,,0.6923076923076923,,exploit_punish
38,31,run02,AB,B,1,punish,matched,1.590021,0.75,,,,,,explore_punish
39,31,run02,AB,B,2,punish,matched,1.589147,0.7692307692307693,,,,,,explore_punish
40,31,run02,AB,B,2,punish,matched,1.588198,0.7857142857142857,,,,,,explore_punish
41,31,run02,EF,F,1,reward,mismatched,1.602955,,,,,,0.35714285714285715,explore_reward
42,31,run02,AB,A,1,punish,mismatched,1.619380,,0.26666666666666666,,,,,exploit_punish
43,31,run02,AB,B,2,punish,matched,1.601212,0.75,,,,,,exploit_punish
44,31,run02,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
45,31,run02,CD,C,2,reward,matched,1.598005,,,0.8,,,,miss_response
46,31,run02,EF,F,2,reward,mismatched,1.613835,,,,,,0.4,exploit_reward
47,31,run02,EF,E,1,punish,mismatched,1.579624,,,,,,0.4375,explore_reward
48,31,run02,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
49,31,run02,CD,C,2,reward,matched,1.593950,,,0.8181818181818182,,,,exploit_reward
50,31,run02,EF,E,2,reward,matched,1.592887,,,,,0.5882352941176471,,miss_response
51,31,run02,CD,C,2,reward,matched,1.591696,,,0.8333333333333334,,,,exploit_reward
52,31,run03,AB,B,2,punish,matched,1.584650,0.7647058823529411,,,,,,explore_punish
53,31,run03,EF,E,2,reward,matched,1.568836,,,,,0.6111111111111112,,exploit_reward
54,31,run03,AB,B,1,punish,matched,1.584364,0.7777777777777778,,,,,,explore_punish
55,31,run03,CD,C,1,reward,matched,1.597943,,,0.8461538461538461,,,,exploit_reward
56,31,run03,EF,F,1,reward,mismatched,1.598518,,,,,,0.42105263157894735,explore_reward
57,31,run03,EF,E,1,reward,matched,1.598486,,,,,0.6,,explore_reward
58,31,run03,AB,B,1,punish,matched,1.611819,0.7894736842105263,,,,,,explore_punish
59,31,run03,AB,A,2,reward,matched,1.594259,0.8,,,,,,exploit_punish
60,31,run03,CD,D,2,reward,mismatched,1.594061,,,,0.21428571428571427,,,explore_reward
61,31,run03,AB,A,1,reward,matched,1.593439,0.8095238095238095,,,,,,exploit_reward
62,31,run03,EF,F,1,punish,matched,1.591859,,,,,0.6190476190476191,,explore_reward
63,31,run03,CD,D,1,reward,mismatched,1.607771,,,,0.26666666666666666,,,exploit_reward
64,31,run03,AB,B,1,punish,matched,1.605412,0.8181818181818182,,,,,,explore_reward
65,31,run03,CD,C,2,punish,mismatched,1.589176,,,,0.3125,,,explore_reward
66,31,run03,EF,E,1,reward,matched,1.605962,,,,,0.6363636363636364,,exploit_punish
67,31,run03,AB,B,1,reward,mismatched,1.585982,,0.21739130434782608,,,,,explore_punish
68,31,run03,AB,A,1,reward,matched,1.587377,0.7916666666666666,,,,,,explore_reward
69,31,run03,CD,C,1,punish,mismatched,1.600239,,,,0.35294117647058826,,,explore_punish
70,31,run03,EF,F,1,punish,matched,1.600042,,,,,0.6521739130434783,,explore_reward
71,31,run03,AB,A,1,punish,mismatched,1.598031,,0.24,,,,,exploit_reward
72,31,run03,AB,A,1,reward,matched,1.599618,0.7692307692307693,,,,,,explore_punish
73,31,run03,CD,C,2,reward,matched,1.614012,,,0.6666666666666666,,,,explore_punish
74,31,run03,AB,B,2,punish,matched,1.595315,0.7777777777777778,,,,,,explore_reward
75,31,run03,EF,E,2,punish,mismatched,1.594121,,,,,,0.375,exploit_punish
76,31,run03,AB,B,1,punish,matched,1.593240,0.7857142857142857,,,,,,explore_punish
77,31,run03,AB,A,1,reward,matched,1.608827,0.7931034482758621,,,,,,exploit_punish
78,31,run04,AB,A,1,reward,matched,1.567632,0.8,,,,,,exploit_reward
79,31,run04,AB,A,1,reward,matched,1.566816,0.8064516129032258,,,,,,exploit_reward
80,31,run04,EF,E,1,reward,matched,1.583317,,,,,0.64,,explore_punish
81,31,run04,CD,D,1,punish,matched,1.597855,,,0.6842105263157895,,,,explore_reward
82,31,run04,AB,A,1,reward,matched,1.596308,0.8125,,,,,,exploit_reward
83,31,run04,CD,C,1,punish,mismatched,1.612347,,,,0.35,,,exploit_punish
84,31,run04,AB,B,1,reward,mismatched,1.595724,,0.21212121212121213,,,,,explore_reward
85,31,run04,AB,B,1,reward,mismatched,1.593255,,0.23529411764705882,,,,,exploit_reward
86,31,run04,EF,E,2,punish,mismatched,1.592481,,,,,,0.38461538461538464,exploit_reward
