,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,18,run01,130.9434,,AB,Miss,Miss,Miss,Miss,Miss,
1,18,run01,145.9445,5.0,AB,B,2,reward,mismatched,1.568668,miss_response
2,18,run01,161.9456,5.0,AB,B,1,punish,matched,1.600383,exploit_reward
3,18,run01,175.9298,5.0,EF,F,2,punish,matched,1.582100,
4,18,run01,188.9304,,AB,Miss,Miss,Miss,Miss,Miss,miss_response
5,18,run01,203.9318,5.0,EF,E,1,reward,matched,1.613684,exploit_punish
6,18,run01,217.9328,5.0,CD,C,2,reward,matched,1.612859,
7,18,run01,230.9337,5.0,AB,A,2,reward,matched,1.594126,miss_response
8,18,run01,245.9348,5.0,AB,B,1,punish,matched,1.610434,explore_reward
9,18,run01,258.9357,5.0,AB,B,1,punish,matched,1.608482,explore_punish
10,18,run01,271.9198,5.0,EF,E,2,reward,matched,1.591949,exploit_reward
11,18,run01,286.9376,5.0,CD,D,1,punish,matched,1.589857,explore_reward
12,18,run01,299.9218,5.0,EF,F,1,punish,matched,1.606682,explore_reward
13,18,run01,314.9395,5.0,AB,A,2,punish,mismatched,1.587856,exploit_punish
14,18,run01,327.9238,5.0,CD,C,2,reward,matched,1.605106,exploit_punish
15,18,run01,342.9414,5.0,CD,D,2,punish,matched,1.619421,explore_reward
16,18,run01,357.9424,5.0,EF,E,1,reward,matched,1.602803,exploit_punish
17,18,run01,373.9436,5.0,EF,E,2,reward,matched,1.585332,exploit_reward
18,18,run01,388.9279,5.0,EF,F,1,reward,mismatched,1.599762,explore_reward
19,18,run01,403.9289,5.0,EF,E,2,reward,matched,1.582832,explore_reward
20,18,run01,416.9298,5.0,EF,F,2,reward,mismatched,1.580814,explore_reward
21,18,run01,429.9307,5.0,EF,E,2,reward,matched,1.598578,explore_reward
22,18,run01,443.9317,5.0,CD,D,1,punish,matched,1.580590,explore_punish
23,18,run01,457.9327,5.0,EF,F,2,punish,matched,1.596410,explore_reward
24,18,run01,472.9337,5.0,CD,D,1,reward,mismatched,1.577032,explore_punish
25,18,run01,486.9347,5.0,CD,D,2,punish,matched,1.593935,exploit_reward
