,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,71,run03,57.561,5.0,EF,E,2,reward,matched,1.584535,
1,71,run03,72.5623,5.0,CD,D,1,punish,matched,1.617018,
2,71,run03,85.5639,5.0,EF,E,2,reward,matched,1.597785,exploit_reward
3,71,run03,99.5487,5.0,AB,A,2,reward,matched,1.579456,
4,71,run03,112.5503,5.0,EF,E,2,punish,mismatched,1.612297,exploit_reward
5,71,run03,126.5353,5.0,EF,F,1,punish,matched,1.577222,exploit_punish
6,71,run03,139.5535,5.0,AB,B,2,punish,matched,1.591575,explore_reward
7,71,run03,153.5552,5.0,AB,A,1,reward,matched,1.606497,exploit_punish
8,71,run03,168.5574,5.0,AB,B,1,punish,matched,1.606221,explore_reward
9,71,run03,182.5417,5.0,AB,A,1,reward,matched,1.587107,exploit_punish
10,71,run03,199.5437,5.0,CD,C,1,reward,matched,1.584466,exploit_punish
11,71,run03,216.5624,5.0,CD,C,2,reward,matched,1.600128,exploit_reward
12,71,run03,231.5476,5.0,AB,B,2,punish,matched,1.597426,explore_reward
13,71,run03,244.5491,5.0,AB,A,2,reward,matched,1.597012,exploit_punish
14,71,run03,258.5506,5.0,EF,F,2,punish,matched,1.578557,explore_punish
15,71,run03,273.5362,5.0,CD,D,1,punish,matched,1.592524,explore_reward
16,71,run03,288.5376,5.0,EF,E,2,reward,matched,1.591627,exploit_punish
17,71,run03,305.5562,5.0,EF,E,2,reward,matched,1.588619,exploit_reward
18,71,run03,320.5418,5.0,CD,C,2,reward,matched,1.605059,exploit_punish
19,71,run03,335.543,5.0,CD,C,1,reward,matched,1.601713,exploit_reward
20,71,run03,348.5446,5.0,AB,B,1,punish,matched,1.585099,explore_reward
21,71,run03,362.5462,5.0,EF,F,2,reward,mismatched,1.599707,explore_reward
22,71,run03,377.5484,5.0,EF,F,1,punish,matched,1.613710,exploit_reward
23,71,run03,393.5498,5.0,AB,B,2,punish,matched,1.594776,explore_punish
24,71,run03,407.5343,,CD,Miss,Miss,Miss,Miss,Miss,explore_reward
25,71,run03,423.5538,5.0,EF,F,1,reward,mismatched,1.591644,explore_punish
