,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,64,run03,68.9125,5,AB,B,2,reward,mismatched,1.601167,
1,64,run03,83.9136,5,AB,B,2,punish,matched,1.5849309999999999,exploit_reward
2,64,run03,96.9152,5,AB,B,2,punish,matched,1.6150280000000001,explore_punish
3,64,run03,110.9168,5,AB,A,1,reward,matched,1.596247,exploit_punish
4,64,run03,123.9184,5,AB,A,1,reward,matched,1.595785,exploit_reward
5,64,run03,137.92,5,CD,C,2,punish,mismatched,1.611032,
6,64,run03,150.9216,5,EF,E,2,punish,mismatched,1.591531,
7,64,run03,164.9065,5,EF,F,1,punish,matched,1.606645,exploit_punish
8,64,run03,179.9088,5,AB,A,2,reward,matched,1.605777,exploit_reward
9,64,run03,193.9267,5,EF,E,1,reward,matched,1.6039809999999999,exploit_punish
10,64,run03,210.9119,5,CD,D,2,punish,matched,1.6011090000000001,exploit_punish
11,64,run03,227.9141,5,EF,E,2,reward,matched,1.600372,exploit_reward
12,64,run03,242.9158,5,EF,F,1,punish,matched,1.580878,explore_reward
13,64,run03,255.9172,5,AB,A,1,reward,matched,1.596877,exploit_reward
14,64,run03,269.9189,5,AB,B,2,punish,matched,1.5791110000000002,explore_reward
15,64,run03,284.921,5,CD,D,2,punish,matched,1.5923209999999999,explore_punish
16,64,run03,299.9225,5,EF,F,2,reward,mismatched,1.608371,explore_punish
17,64,run03,316.9076,5,CD,C,2,reward,matched,1.605351,exploit_punish
18,64,run03,331.9266,5,AB,B,1,punish,matched,1.60483,explore_punish
19,64,run03,346.9111,5,CD,D,2,punish,matched,1.601453,explore_reward
20,64,run03,359.9293,5,AB,A,1,punish,mismatched,1.6020450000000002,exploit_punish
21,64,run03,373.9144,5,EF,F,2,reward,mismatched,1.583315,exploit_reward
22,64,run03,388.9165,5,EF,E,1,punish,mismatched,1.59696,explore_reward
23,64,run03,404.918,5,EF,E,2,punish,mismatched,1.594749,explore_punish
24,64,run03,418.9196,5,CD,C,2,reward,matched,1.6100510000000001,exploit_punish
25,64,run03,434.9219,5,CD,D,2,punish,matched,1.591976,explore_reward
