,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,33,run01,49.1816,5,EF,F,1,reward,mismatched,1.568928,
1,33,run01,64.1656,5,AB,B,2,reward,mismatched,1.600976,
2,33,run01,80.1668,5,AB,B,1,punish,matched,1.600014,exploit_reward
3,33,run01,94.1677,5,EF,F,2,reward,mismatched,1.599081,exploit_reward
4,33,run01,107.1686,5,AB,B,2,punish,matched,1.597077,explore_punish
5,33,run01,122.17,5,AB,A,1,reward,matched,1.5970790000000001,exploit_punish
6,33,run01,136.1706,5,EF,F,2,punish,matched,1.59579,exploit_reward
7,33,run01,149.1715,5,CD,C,2,punish,mismatched,1.594255,
8,33,run01,164.1729,5,CD,C,1,reward,matched,1.6109790000000002,explore_punish
9,33,run01,177.1734,5,CD,C,2,punish,mismatched,1.610084,exploit_reward
10,33,run01,190.1743,5,EF,F,1,punish,matched,1.592954,explore_punish
11,33,run01,205.1756,5,EF,F,2,punish,matched,1.590451,explore_punish
12,33,run01,218.1762,5,EF,E,2,reward,matched,1.590111,exploit_punish
13,33,run01,233.1772,5,CD,C,1,reward,matched,1.605085,explore_punish
14,33,run01,246.1781,5,CD,C,1,reward,matched,1.588568,exploit_reward
15,33,run01,261.1796,5,AB,A,1,reward,matched,1.587528,exploit_reward
16,33,run01,276.1636,5,CD,C,1,punish,mismatched,1.602676,exploit_reward
17,33,run01,292.1647,5,CD,D,2,punish,matched,1.601999,exploit_punish
18,33,run01,307.1661,5,AB,A,2,reward,matched,1.5833620000000002,exploit_reward
19,33,run01,322.1668,5,CD,C,1,reward,matched,1.582907,exploit_punish
20,33,run01,335.1677,5,AB,A,1,reward,matched,1.581639,exploit_reward
21,33,run01,348.1685,5,AB,B,1,punish,matched,1.614869,explore_reward
22,33,run01,362.1695,5,EF,F,2,punish,matched,1.597197,explore_reward
23,33,run01,376.1705,5,CD,D,1,punish,matched,1.5962049999999999,explore_reward
24,33,run01,391.172,5,AB,A,1,reward,matched,1.577572,exploit_punish
25,33,run01,405.1725,5,EF,F,1,punish,matched,1.59396,explore_punish
