,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,46,run03,68.1298,5.0,CD,D,1,punish,matched,1.584582,
1,46,run03,83.1137,5.0,EF,E,1,reward,matched,1.600725,
2,46,run03,96.1312,5.0,EF,E,2,reward,matched,1.615637,exploit_reward
3,46,run03,110.1155,5.0,EF,E,1,punish,mismatched,1.581282,exploit_reward
4,46,run03,123.1165,5.0,CD,C,2,reward,matched,1.631393,exploit_punish
5,46,run03,137.1174,5.0,CD,D,1,punish,matched,1.614705,explore_reward
6,46,run03,150.1182,5.0,EF,F,2,reward,mismatched,1.595158,exploit_punish
7,46,run03,164.1192,5.0,AB,A,1,reward,matched,1.610753,
8,46,run03,179.1202,5.0,AB,A,2,reward,matched,1.594367,exploit_reward
9,46,run03,193.1208,,CD,Miss,Miss,Miss,Miss,Miss,exploit_punish
10,46,run03,210.1225,5.0,AB,A,1,reward,matched,1.590881,exploit_reward
11,46,run03,227.1237,5.0,AB,A,2,reward,matched,1.590799,exploit_reward
12,46,run03,242.1248,5.0,EF,F,1,reward,mismatched,1.605646,exploit_reward
13,46,run03,255.1256,5.0,EF,E,1,punish,mismatched,1.606363,explore_reward
14,46,run03,269.1099,5.0,EF,E,2,punish,mismatched,1.587896,explore_punish
15,46,run03,284.1109,5.0,EF,E,1,punish,mismatched,1.585822,explore_punish
16,46,run03,299.1287,5.0,AB,A,1,punish,mismatched,1.602319,exploit_reward
17,46,run03,316.113,5.0,EF,F,1,reward,mismatched,1.600534,exploit_punish
18,46,run03,331.1136,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
19,46,run03,346.1152,5.0,CD,D,2,reward,mismatched,1.598514,miss_response
20,46,run03,359.116,5.0,AB,A,1,reward,matched,1.598463,explore_punish
21,46,run03,373.117,5.0,CD,C,1,reward,matched,1.614340,explore_reward
22,46,run03,388.118,5.0,AB,B,2,reward,mismatched,1.595421,explore_reward
23,46,run03,404.1191,5.0,EF,F,1,punish,matched,1.611191,exploit_reward
24,46,run03,418.1035,5.0,EF,F,2,punish,matched,1.593830,explore_punish
25,46,run03,434.1212,5.0,CD,D,1,reward,mismatched,1.592200,explore_reward
