,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,22,run04,63.0392,5.0,EF,F,2,reward,mismatched,1.567884,
1,22,run04,79.0398,5.0,AB,A,1,reward,matched,1.566923,
2,22,run04,94.0409,5.0,AB,B,2,punish,matched,1.583749,explore_reward
3,22,run04,109.059,5.0,EF,F,2,punish,matched,1.598255,exploit_reward
4,22,run04,125.043,5.0,AB,B,1,punish,matched,1.596425,explore_punish
5,22,run04,139.044,5.0,EF,E,1,punish,mismatched,1.612617,exploit_punish
6,22,run04,154.0455,5.0,EF,F,2,reward,mismatched,1.579696,exploit_punish
7,22,run04,169.046,5.0,CD,D,2,punish,matched,1.593609,
8,22,run04,185.0471,5.0,AB,A,1,reward,matched,1.576092,exploit_punish
9,22,run04,201.0487,5.0,EF,F,2,punish,matched,1.592030,exploit_reward
10,22,run04,214.0491,5.0,EF,E,2,reward,matched,1.609054,exploit_punish
11,22,run04,229.0336,5.0,CD,D,1,punish,matched,1.573920,explore_punish
12,22,run04,245.0517,5.0,AB,A,1,reward,matched,1.588677,exploit_reward
13,22,run04,259.035,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
14,22,run04,273.0532,5.0,AB,B,2,reward,mismatched,1.588849,explore_reward
15,22,run04,287.0541,5.0,EF,F,2,reward,mismatched,1.586180,explore_reward
16,22,run04,300.0384,5.0,CD,D,1,punish,matched,1.586347,miss_response
17,22,run04,315.0566,5.0,CD,D,2,punish,matched,1.600433,explore_punish
18,22,run04,330.0406,5.0,EF,F,2,punish,matched,1.583344,exploit_reward
19,22,run04,344.0415,5.0,AB,B,2,punish,matched,1.582838,exploit_reward
20,22,run04,358.0425,5.0,AB,B,2,punish,matched,1.598494,explore_punish
21,22,run04,374.044,5.0,EF,E,1,reward,matched,1.580702,exploit_punish
22,22,run04,388.0446,5.0,CD,C,2,punish,mismatched,1.596322,exploit_punish
23,22,run04,403.0456,5.0,CD,C,2,punish,mismatched,1.577685,explore_punish
24,22,run04,417.0466,5.0,AB,A,1,reward,matched,1.593399,exploit_punish
25,22,run04,433.0481,5.0,AB,A,1,reward,matched,1.592724,exploit_reward
