,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,1,run01,108.8459,5.0,EF,F,1,reward,mismatched,1.569796,
1,1,run01,123.8299,5.0,CD,D,2,punish,matched,1.601124,
2,1,run01,139.8476,5.0,CD,D,2,punish,matched,1.600702,explore_punish
3,1,run01,153.8315,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
4,1,run01,166.8329,5.0,AB,A,2,reward,matched,1.580793,
5,1,run01,181.8343,5.0,AB,B,2,reward,mismatched,1.564219,explore_reward
6,1,run01,195.8347,5.0,AB,B,1,punish,matched,1.612839,exploit_reward
7,1,run01,208.8357,5.0,CD,D,2,punish,matched,1.594208,miss_response
8,1,run01,223.8372,5.0,CD,C,1,reward,matched,1.611155,exploit_punish
9,1,run01,236.8377,5.0,AB,A,1,punish,mismatched,1.594223,exploit_punish
10,1,run01,249.822,5.0,EF,F,2,reward,mismatched,1.593177,exploit_reward
11,1,run01,264.8401,5.0,CD,D,2,punish,matched,1.590463,explore_reward
12,1,run01,277.8238,5.0,AB,A,2,punish,mismatched,1.590193,explore_punish
13,1,run01,292.8415,5.0,CD,C,1,reward,matched,1.605062,exploit_punish
14,1,run01,305.8257,5.0,CD,C,1,reward,matched,1.605347,exploit_reward
15,1,run01,320.8439,5.0,AB,A,1,punish,mismatched,1.587054,explore_punish
16,1,run01,335.8445,5.0,CD,D,1,punish,matched,1.602987,explore_reward
17,1,run01,351.8456,5.0,AB,A,1,reward,matched,1.602018,explore_punish
18,1,run01,366.8304,5.0,AB,B,2,punish,matched,1.600867,explore_reward
19,1,run01,381.831,5.0,EF,E,2,reward,matched,1.582977,explore_reward
20,1,run01,394.8314,,AB,Miss,Miss,Miss,Miss,Miss,miss_response
21,1,run01,407.8328,5.0,AB,A,2,reward,matched,1.614960,miss_response
22,1,run01,421.8338,5.0,AB,B,1,reward,mismatched,1.580498,explore_reward
23,1,run01,435.8346,5.0,CD,C,2,reward,matched,1.596363,exploit_punish
24,1,run01,450.8362,5.0,AB,A,1,reward,matched,1.596714,explore_reward
25,1,run01,464.8363,,CD,Miss,Miss,Miss,Miss,Miss,explore_reward
