,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,9,run03,49.4165,,AB,Miss,Miss,Miss,Miss,Miss,
1,9,run03,64.4176,5.0,EF,F,1,punish,matched,1.588852,
2,9,run03,77.419,5.0,AB,B,2,punish,matched,1.582671,miss_response
3,9,run03,91.414,5.0,EF,F,1,punish,matched,1.599298,explore_punish
4,9,run03,104.4286,5.0,CD,C,2,reward,matched,1.582241,
5,9,run03,118.4212,5.0,EF,E,1,punish,mismatched,1.589238,exploit_punish
6,9,run03,131.4195,5.0,AB,A,2,reward,matched,1.580398,exploit_punish
7,9,run03,145.4121,5.0,CD,D,2,punish,matched,1.598438,explore_reward
8,9,run03,160.4083,5.0,CD,C,2,reward,matched,1.593686,exploit_punish
9,9,run03,174.4262,5.0,EF,F,1,reward,mismatched,1.568529,exploit_punish
10,9,run03,191.4202,5.0,AB,B,1,punish,matched,1.561010,explore_reward
11,9,run03,208.4118,5.0,AB,A,2,reward,matched,1.564431,exploit_punish
12,9,run03,223.4181,5.0,EF,E,1,reward,matched,1.594201,explore_reward
13,9,run03,236.413,5.0,CD,C,2,punish,mismatched,1.594633,exploit_reward
14,9,run03,250.4082,5.0,AB,A,1,reward,matched,1.588689,exploit_reward
15,9,run03,265.4136,5.0,EF,F,2,reward,mismatched,1.579498,explore_reward
16,9,run03,280.4335,5.0,AB,A,2,punish,mismatched,1.577265,exploit_reward
17,9,run03,297.4282,5.0,AB,A,1,reward,matched,1.568207,explore_punish
18,9,run03,312.415,5.0,EF,F,2,reward,mismatched,1.593679,exploit_reward
19,9,run03,327.4191,5.0,EF,F,1,punish,matched,1.593010,exploit_reward
20,9,run03,340.4337,5.0,EF,E,2,reward,matched,1.574988,exploit_punish
21,9,run03,354.4099,5.0,AB,A,2,reward,matched,1.583563,exploit_reward
22,9,run03,369.415,5.0,AB,A,2,reward,matched,1.579329,exploit_reward
23,9,run03,385.4139,5.0,EF,E,2,reward,matched,1.582243,exploit_reward
24,9,run03,399.4229,5.0,EF,F,1,reward,mismatched,1.595732,explore_reward
25,9,run03,415.4218,5.0,AB,A,2,reward,matched,1.585702,exploit_reward
