,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,67,run03,49.5134,5,AB,B,2,punish,matched,1.5681479999999999,
1,67,run03,64.5148,5,CD,C,1,reward,matched,1.600241,
2,67,run03,77.5165,5,EF,E,1,punish,mismatched,1.5975,
3,67,run03,91.5181,5,EF,F,1,reward,mismatched,1.5790790000000001,exploit_punish
4,67,run03,104.5196,5,EF,E,1,punish,mismatched,1.6122940000000001,explore_reward
5,67,run03,118.5213,5,EF,F,2,punish,matched,1.610335,exploit_punish
6,67,run03,131.5227,5,CD,C,2,reward,matched,1.5914,exploit_reward
7,67,run03,145.5077,5,AB,A,1,reward,matched,1.589301,exploit_punish
8,67,run03,160.5095,5,CD,C,2,punish,mismatched,1.605425,exploit_reward
9,67,run03,174.5111,5,CD,D,2,punish,matched,1.620464,exploit_punish
10,67,run03,191.5298,5,AB,A,2,punish,mismatched,1.60134,exploit_reward
11,67,run03,208.515,5,EF,E,2,reward,matched,1.600117,exploit_punish
12,67,run03,223.5168,5,AB,B,1,punish,matched,1.580573,exploit_punish
13,67,run03,236.5183,5,AB,B,2,reward,mismatched,1.597947,explore_punish
14,67,run03,250.5199,5,EF,F,1,punish,matched,1.596067,explore_reward
15,67,run03,265.5217,5,AB,B,1,punish,matched,1.592042,exploit_reward
16,67,run03,280.5235,5,AB,B,2,punish,matched,1.574691,explore_punish
17,67,run03,297.5255,5,CD,C,1,reward,matched,1.6056549999999998,exploit_punish
18,67,run03,312.5272,5,EF,F,2,reward,mismatched,1.604671,explore_punish
19,67,run03,327.5123,5,AB,B,2,reward,mismatched,1.6015059999999999,explore_punish
20,67,run03,340.5139,5,CD,D,1,reward,mismatched,1.601213,explore_reward
21,67,run03,354.5155,5,EF,E,1,reward,matched,1.582729,explore_reward
22,67,run03,369.5173,5,AB,B,1,punish,matched,1.596487,exploit_reward
23,67,run03,385.5191,5,CD,C,1,reward,matched,1.5781049999999999,explore_reward
24,67,run03,399.5208,5,AB,B,2,reward,mismatched,1.593126,explore_punish
25,67,run03,415.5226,5,AB,A,2,punish,mismatched,1.59124,explore_reward
