,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,10,run04,59.4241,5,AB,A,1,reward,matched,1.564064,
1,10,run04,75.4387,5,AB,B,1,reward,mismatched,1.5988850000000001,explore_reward
2,10,run04,90.4263,5,CD,C,1,reward,matched,1.594014,
3,10,run04,105.4311,5,CD,C,2,reward,matched,1.591252,exploit_reward
4,10,run04,121.4296,5,CD,D,2,punish,matched,1.58998,explore_reward
5,10,run04,135.4233,5,EF,E,1,reward,matched,1.564129,
6,10,run04,150.4271,5,EF,E,2,punish,mismatched,1.592465,exploit_reward
7,10,run04,165.431,5,CD,C,1,reward,matched,1.576756,exploit_punish
8,10,run04,181.4302,5,AB,A,1,reward,matched,1.576123,explore_reward
9,10,run04,197.4294,5,EF,E,2,reward,matched,1.5932790000000001,explore_punish
10,10,run04,210.4224,5,CD,C,2,punish,mismatched,1.5925,exploit_reward
11,10,run04,225.4224,5,AB,B,2,punish,matched,1.588583,explore_reward
12,10,run04,241.4241,5,CD,C,2,reward,matched,1.591349,explore_punish
13,10,run04,255.4399,5,EF,E,2,reward,matched,1.580727,exploit_reward
14,10,run04,269.4327,5,CD,D,1,punish,matched,1.5876780000000001,explore_reward
15,10,run04,283.4256,5,EF,E,2,reward,matched,1.585048,exploit_reward
16,10,run04,296.4403,5,AB,A,2,reward,matched,1.585071,exploit_punish
17,10,run04,311.4285,5,AB,A,1,reward,matched,1.575284,exploit_reward
18,10,run04,326.4303,5,EF,E,1,reward,matched,1.587548,exploit_reward
19,10,run04,340.425,5,EF,F,1,reward,mismatched,1.565269,explore_reward
20,10,run04,354.4189,5,CD,D,2,punish,matched,1.586008,explore_punish
21,10,run04,370.4179,5,CD,C,2,reward,matched,1.570333,exploit_punish
22,10,run04,384.4273,5,AB,A,2,reward,matched,1.578753,exploit_reward
23,10,run04,399.4307,5,AB,A,2,reward,matched,1.590047,exploit_reward
24,10,run04,413.419,5,CD,D,2,punish,matched,1.596795,explore_reward
25,10,run04,429.4237,5,EF,E,2,reward,matched,1.5813409999999999,explore_reward
