,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,71,run01,115.5127,,CD,Miss,Miss,Miss,Miss,Miss,
1,71,run01,130.5145,5.0,EF,F,1,reward,mismatched,1.583742,
2,71,run01,146.5164,5.0,AB,A,2,reward,matched,1.598539,
3,71,run01,160.518,5.0,AB,A,1,reward,matched,1.596814,exploit_reward
4,71,run01,173.519,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
5,71,run01,188.5051,5.0,AB,A,1,reward,matched,1.593907,exploit_reward
6,71,run01,202.5229,5.0,AB,B,1,punish,matched,1.608078,explore_reward
7,71,run01,215.5244,5.0,EF,F,1,punish,matched,1.606165,exploit_reward
8,71,run01,230.51,5.0,EF,F,1,reward,mismatched,1.588736,explore_punish
9,71,run01,243.5278,5.0,EF,E,1,reward,matched,1.602395,explore_reward
10,71,run01,256.5292,5.0,EF,F,2,punish,matched,1.602328,explore_reward
11,71,run01,271.5147,5.0,AB,A,2,punish,mismatched,1.599518,exploit_punish
12,71,run01,284.5158,5.0,AB,A,2,reward,matched,1.598947,explore_punish
13,71,run01,299.5175,5.0,EF,F,2,reward,mismatched,1.596219,explore_punish
14,71,run01,312.5191,5.0,CD,D,1,reward,mismatched,1.612852,miss_response
15,71,run01,327.5214,5.0,AB,B,2,punish,matched,1.592979,explore_reward
16,71,run01,342.5226,5.0,AB,A,2,reward,matched,1.591918,exploit_punish
17,71,run01,358.5244,5.0,CD,C,1,reward,matched,1.607354,explore_reward
18,71,run01,373.51,5.0,EF,F,2,reward,mismatched,1.587609,exploit_reward
19,71,run01,388.5113,5.0,AB,B,1,punish,matched,1.586966,explore_reward
20,71,run01,401.5128,5.0,AB,A,2,reward,matched,1.601076,exploit_punish
21,71,run01,414.5144,5.0,CD,D,1,punish,matched,1.583825,explore_reward
22,71,run01,428.5326,5.0,AB,B,1,punish,matched,1.598894,explore_reward
23,71,run01,442.5175,5.0,CD,C,2,reward,matched,1.598214,exploit_punish
24,71,run01,457.5198,5.0,CD,D,1,punish,matched,1.594658,explore_reward
25,71,run01,471.521,5.0,CD,C,1,reward,matched,1.609045,exploit_punish
