,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,32,run03,50.1037,5,CD,D,1,reward,mismatched,1.591574,
1,32,run03,65.1046,5,CD,D,1,punish,matched,1.620939,exploit_reward
2,32,run03,78.1055,5,EF,E,2,reward,matched,1.602043,
3,32,run03,92.1039,5,EF,E,2,reward,matched,1.609251,exploit_reward
4,32,run03,105.1015,5,EF,E,2,reward,matched,1.602276,exploit_reward
5,32,run03,119.1075,5,AB,A,1,punish,mismatched,1.606479,
6,32,run03,132.1085,5,CD,C,1,punish,mismatched,1.6134629999999999,exploit_punish
7,32,run03,146.1026,5,AB,B,1,reward,mismatched,1.599448,exploit_punish
8,32,run03,161.1065,5,CD,C,2,reward,matched,1.6147129999999998,explore_punish
9,32,run03,175.0994,5,EF,F,1,reward,mismatched,1.615881,explore_reward
10,32,run03,192.1095,5,EF,F,1,punish,matched,1.605328,exploit_reward
11,32,run03,209.1036,5,CD,C,1,punish,mismatched,1.612099,exploit_reward
12,32,run03,224.0983,5,EF,E,1,reward,matched,1.607939,exploit_punish
13,32,run03,237.1001,5,AB,B,2,reward,mismatched,1.6123399999999999,exploit_reward
14,32,run03,251.0982,5,EF,F,1,punish,matched,1.616655,explore_reward
15,32,run03,266.1015,5,CD,C,1,punish,mismatched,1.613342,explore_punish
16,32,run03,281.1025,5,EF,F,2,reward,mismatched,1.61061,explore_punish
17,32,run03,298.1005,5,CD,D,1,punish,matched,1.620524,exploit_punish
18,32,run03,313.1048,5,CD,D,2,punish,matched,1.619103,explore_punish
19,32,run03,328.1056,5,EF,F,1,punish,matched,1.607332,exploit_reward
20,32,run03,341.1066,5,EF,F,1,punish,matched,1.617234,explore_punish
21,32,run03,355.1,5,CD,D,1,punish,matched,1.615526,explore_punish
22,32,run03,370.1044,5,CD,C,1,reward,matched,1.6126530000000001,exploit_punish
23,32,run03,386.1035,5,CD,D,2,punish,matched,1.6098459999999999,explore_reward
24,32,run03,400.0972,5,EF,E,1,reward,matched,1.6120219999999998,exploit_punish
25,32,run03,416.1115,5,EF,F,1,punish,matched,1.612239,explore_reward
