,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,88,run03,43.1422,5.0,CD,D,2,reward,mismatched,1.590720,
1,88,run03,58.1346,5.0,AB,B,1,punish,matched,1.619134,
2,88,run03,71.1454,5.0,AB,B,1,reward,mismatched,1.612434,explore_punish
3,88,run03,85.1431,5.0,AB,A,2,reward,matched,1.597821,explore_reward
4,88,run03,98.143,5.0,CD,D,2,punish,matched,1.599031,exploit_reward
5,88,run03,112.1363,5.0,AB,A,2,reward,matched,1.609950,exploit_reward
6,88,run03,125.1347,5.0,CD,C,1,reward,matched,1.601157,exploit_punish
7,88,run03,139.1366,5.0,EF,F,2,punish,matched,1.575982,
8,88,run03,154.1384,5.0,AB,A,1,reward,matched,1.607908,exploit_reward
9,88,run03,168.1394,,AB,Miss,Miss,Miss,Miss,Miss,explore_reward
10,88,run03,185.1387,5.0,CD,C,1,reward,matched,1.613220,exploit_reward
11,88,run03,202.1432,,AB,Miss,Miss,Miss,Miss,Miss,miss_response
12,88,run03,217.1369,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
13,88,run03,230.1471,5.0,EF,F,2,reward,mismatched,1.601851,explore_punish
14,88,run03,244.1467,5.0,EF,F,2,reward,mismatched,1.597166,exploit_reward
15,88,run03,259.1343,5.0,AB,B,2,punish,matched,1.609979,miss_response
16,88,run03,274.136,5.0,AB,B,2,punish,matched,1.607509,explore_punish
17,88,run03,291.1383,5.0,EF,E,2,reward,matched,1.607877,explore_reward
18,88,run03,306.1395,5.0,AB,B,2,punish,matched,1.587868,explore_punish
19,88,run03,321.1411,5.0,CD,C,1,reward,matched,1.601735,miss_response
20,88,run03,334.143,5.0,CD,D,2,punish,matched,1.602549,explore_reward
21,88,run03,348.1362,5.0,CD,D,1,punish,matched,1.617332,explore_punish
22,88,run03,363.1417,5.0,AB,B,2,reward,mismatched,1.599212,explore_punish
23,88,run03,379.142,5.0,EF,E,2,punish,mismatched,1.611538,exploit_reward
24,88,run03,393.1348,5.0,AB,A,1,reward,matched,1.601496,explore_reward
25,88,run03,409.1352,5.0,EF,E,1,reward,matched,1.601925,explore_punish
