,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,19,run03,54.3948,5.0,AB,B,1,punish,matched,1.551253,
1,19,run03,69.3986,5.0,AB,B,2,reward,mismatched,1.565750,explore_punish
2,19,run03,82.4122,5.0,EF,E,2,punish,mismatched,1.563934,
3,19,run03,96.3895,5.0,AB,B,2,punish,matched,1.554063,exploit_reward
4,19,run03,109.401,5.0,AB,B,1,reward,mismatched,1.554177,explore_punish
5,19,run03,123.4129,5.0,CD,D,2,punish,matched,1.564153,
6,19,run03,136.3947,5.0,EF,E,1,punish,mismatched,1.580041,explore_punish
7,19,run03,150.4038,5.0,EF,F,2,punish,matched,1.580478,exploit_punish
8,19,run03,165.3926,5.0,AB,A,2,reward,matched,1.566289,explore_reward
9,19,run03,179.4018,5.0,AB,B,1,punish,matched,1.571942,explore_reward
10,19,run03,196.395,5.0,CD,C,2,punish,mismatched,1.581373,exploit_punish
11,19,run03,213.4057,5.0,AB,A,1,reward,matched,1.573618,exploit_punish
12,19,run03,228.4093,5.0,AB,B,1,punish,matched,1.582773,explore_reward
13,19,run03,241.4073,5.0,AB,B,1,punish,matched,1.572505,explore_punish
14,19,run03,255.4002,5.0,AB,A,2,punish,mismatched,1.574120,exploit_punish
15,19,run03,270.4059,5.0,CD,D,2,punish,matched,1.587338,exploit_punish
16,19,run03,285.4087,5.0,CD,D,1,punish,matched,1.569684,explore_punish
17,19,run03,302.3978,5.0,AB,A,2,punish,mismatched,1.571607,explore_punish
18,19,run03,317.4071,5.0,AB,A,2,reward,matched,1.567764,explore_punish
19,19,run03,332.4117,5.0,CD,C,1,reward,matched,1.567377,exploit_punish
20,19,run03,345.3928,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
21,19,run03,359.4026,5.0,EF,F,2,punish,matched,1.572424,explore_punish
22,19,run03,374.39,5.0,AB,B,2,punish,matched,1.569772,explore_reward
23,19,run03,390.3896,5.0,AB,A,1,reward,matched,1.567951,exploit_punish
24,19,run03,404.3989,5.0,EF,E,1,punish,mismatched,1.563156,exploit_punish
25,19,run03,420.3898,5.0,CD,D,2,reward,mismatched,1.561526,miss_response
