,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,18,run04,100.1847,5,CD,D,2,punish,matched,1.568762,
1,18,run04,116.1854,5,EF,F,2,punish,matched,1.567092,
2,18,run04,131.1698,5,CD,C,2,reward,matched,1.599641,exploit_punish
3,18,run04,146.1708,5,AB,A,2,reward,matched,1.581126,
4,18,run04,162.1719,5,EF,E,1,reward,matched,1.5970719999999998,exploit_punish
5,18,run04,176.1729,5,EF,F,1,punish,matched,1.578716,explore_reward
6,18,run04,191.1739,5,CD,C,2,reward,matched,1.5954059999999999,exploit_reward
7,18,run04,206.175,5,CD,D,2,punish,matched,1.594392,explore_reward
8,18,run04,222.1761,5,CD,D,1,punish,matched,1.592233,explore_punish
9,18,run04,238.1772,5,CD,C,2,reward,matched,1.591731,exploit_punish
10,18,run04,251.1615,5,EF,F,2,punish,matched,1.5913620000000002,explore_punish
11,18,run04,266.1791,5,EF,F,1,punish,matched,1.572742,explore_punish
12,18,run04,282.1637,5,EF,F,2,reward,mismatched,1.5883559999999999,explore_punish
13,18,run04,296.1812,5,EF,E,2,reward,matched,1.58732,explore_reward
14,18,run04,310.1821,5,CD,D,2,reward,mismatched,1.602733,explore_reward
15,18,run04,324.1666,5,AB,A,1,reward,matched,1.585237,exploit_reward
16,18,run04,337.1674,5,EF,F,2,reward,mismatched,1.602071,explore_reward
17,18,run04,352.1686,5,EF,F,1,punish,matched,1.5833899999999999,exploit_reward
18,18,run04,367.1695,5,AB,A,2,reward,matched,1.583206,exploit_reward
19,18,run04,381.1705,5,AB,A,1,reward,matched,1.582382,exploit_reward
20,18,run04,395.1714,5,CD,C,2,reward,matched,1.581807,explore_reward
21,18,run04,411.1726,5,CD,C,2,reward,matched,1.5971520000000001,exploit_reward
22,18,run04,425.1735,5,AB,B,1,reward,mismatched,1.5796139999999999,explore_reward
23,18,run04,440.1746,5,AB,A,2,reward,matched,1.593839,explore_reward
24,18,run04,454.1588,5,CD,C,2,reward,matched,1.5929149999999999,exploit_reward
25,18,run04,470.1767,5,CD,D,2,punish,matched,1.591785,explore_reward
