,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,69,run02,98.6328,5.0,AB,A,1,reward,matched,1.585174,
1,69,run02,114.6317,,EF,Miss,Miss,Miss,Miss,Miss,
2,69,run02,129.6359,5.0,AB,B,1,reward,mismatched,1.605498,explore_reward
3,69,run02,143.6305,5.0,EF,E,1,reward,matched,1.612647,miss_response
4,69,run02,157.6231,5.0,AB,B,2,punish,matched,1.601918,exploit_reward
5,69,run02,172.6246,5.0,AB,B,2,punish,matched,1.595529,explore_punish
6,69,run02,188.6256,5.0,AB,A,1,reward,matched,1.606057,exploit_punish
7,69,run02,202.6232,5.0,EF,F,1,reward,mismatched,1.606341,explore_reward
8,69,run02,218.6295,5.0,EF,E,1,reward,matched,1.604157,explore_reward
9,69,run02,233.6279,5.0,EF,F,1,punish,matched,1.603451,explore_reward
10,69,run02,248.6326,5.0,CD,C,2,reward,matched,1.617123,
11,69,run02,263.6347,5.0,EF,F,1,reward,mismatched,1.622382,explore_punish
12,69,run02,276.6367,5.0,EF,F,1,punish,matched,1.614254,exploit_reward
13,69,run02,290.6295,5.0,CD,C,1,punish,mismatched,1.609325,exploit_reward
14,69,run02,305.6229,,AB,Miss,Miss,Miss,Miss,Miss,miss_response
15,69,run02,321.6249,5.0,AB,B,1,punish,matched,1.609934,miss_response
16,69,run02,335.6267,5.0,CD,C,1,reward,matched,1.614944,explore_punish
17,69,run02,348.6273,5.0,AB,A,2,punish,mismatched,1.622814,exploit_punish
18,69,run02,363.6305,5.0,AB,B,1,punish,matched,1.610242,exploit_punish
19,69,run02,378.6316,5.0,AB,A,1,reward,matched,1.600496,exploit_punish
20,69,run02,392.6302,5.0,EF,F,1,punish,matched,1.610374,explore_punish
21,69,run02,406.6236,5.0,AB,A,2,reward,matched,1.617830,exploit_reward
22,69,run02,422.6244,5.0,AB,A,1,reward,matched,1.608663,exploit_reward
23,69,run02,438.6225,5.0,EF,F,1,reward,mismatched,1.601569,explore_punish
24,69,run02,454.6232,5.0,CD,D,2,punish,matched,1.610455,explore_reward
25,69,run02,470.6236,5.0,EF,E,2,reward,matched,1.607780,explore_reward
