,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,61,run04,43.466,5.0,AB,A,1,reward,matched,1.586707,
1,61,run04,59.4674,5.0,CD,D,1,reward,mismatched,1.582510,
2,61,run04,74.4692,5.0,EF,E,2,punish,mismatched,1.581645,
3,61,run04,89.4709,5.0,AB,A,1,reward,matched,1.578879,exploit_reward
4,61,run04,105.4728,5.0,AB,A,1,reward,matched,1.577250,exploit_reward
5,61,run04,119.4745,5.0,AB,B,1,punish,matched,1.575118,explore_reward
6,61,run04,134.4597,5.0,EF,E,1,reward,matched,1.591075,explore_punish
7,61,run04,149.4609,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
8,61,run04,165.4633,5.0,EF,E,1,punish,mismatched,1.569765,exploit_reward
9,61,run04,181.4652,5.0,AB,B,1,punish,matched,1.585990,explore_punish
10,61,run04,194.4667,5.0,AB,A,1,reward,matched,1.567348,exploit_punish
11,61,run04,209.4685,5.0,AB,B,1,punish,matched,1.581262,explore_reward
12,61,run04,225.4703,5.0,EF,E,1,reward,matched,1.564203,explore_punish
13,61,run04,239.4719,5.0,EF,E,1,reward,matched,1.594652,exploit_reward
14,61,run04,253.4737,5.0,CD,D,2,punish,matched,1.593014,miss_response
15,61,run04,267.4753,5.0,CD,C,1,punish,mismatched,1.607840,exploit_punish
16,61,run04,280.4621,5.0,AB,A,1,reward,matched,1.590740,exploit_punish
17,61,run04,295.4784,5.0,EF,E,2,reward,matched,1.588065,exploit_reward
18,61,run04,310.4815,5.0,AB,A,1,reward,matched,1.587756,exploit_reward
19,61,run04,324.4652,5.0,EF,E,2,reward,matched,1.585416,exploit_reward
20,61,run04,338.4667,5.0,AB,A,2,reward,matched,1.601100,exploit_reward
21,61,run04,354.4687,5.0,AB,B,2,punish,matched,1.598837,explore_reward
22,61,run04,368.4703,5.0,AB,A,1,reward,matched,1.597083,exploit_punish
23,61,run04,383.472,5.0,CD,C,1,punish,mismatched,1.594627,explore_punish
24,61,run04,397.4737,5.0,AB,B,1,punish,matched,1.611311,explore_reward
25,61,run04,413.4755,5.0,AB,B,2,reward,mismatched,1.590870,explore_punish
