,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,70,run01,124.8644,5.0,CD,D,2,punish,matched,1.584283,
1,70,run01,139.8658,5.0,AB,A,1,reward,matched,1.584537,
2,70,run01,155.8676,5.0,AB,A,2,reward,matched,1.582795,exploit_reward
3,70,run01,169.8521,,AB,Miss,Miss,Miss,Miss,Miss,miss_response
4,70,run01,182.8541,5.0,CD,D,1,reward,mismatched,1.596428,explore_punish
5,70,run01,197.856,5.0,CD,D,1,punish,matched,1.609941,exploit_reward
6,70,run01,211.8576,5.0,AB,B,1,reward,mismatched,1.593129,miss_response
7,70,run01,224.8591,5.0,EF,E,1,reward,matched,1.589584,
8,70,run01,239.8609,5.0,CD,D,1,punish,matched,1.606698,explore_punish
9,70,run01,252.8624,5.0,EF,E,2,reward,matched,1.604392,exploit_reward
10,70,run01,265.8472,5.0,EF,E,1,reward,matched,1.601894,exploit_reward
11,70,run01,280.8658,5.0,AB,B,1,punish,matched,1.599310,exploit_reward
12,70,run01,293.8506,5.0,EF,F,1,punish,matched,1.615046,explore_reward
13,70,run01,308.8523,5.0,EF,E,1,reward,matched,1.612489,exploit_punish
14,70,run01,321.8539,5.0,EF,E,1,punish,mismatched,1.612391,exploit_reward
15,70,run01,336.8556,5.0,CD,C,1,reward,matched,1.609171,exploit_punish
16,70,run01,351.8574,5.0,AB,A,2,reward,matched,1.608373,exploit_punish
17,70,run01,367.8591,5.0,EF,E,1,punish,mismatched,1.606497,explore_punish
18,70,run01,382.8609,5.0,AB,A,1,reward,matched,1.603612,exploit_reward
19,70,run01,397.8461,5.0,AB,B,1,punish,matched,1.586361,explore_reward
20,70,run01,410.8642,5.0,AB,A,2,reward,matched,1.586274,exploit_punish
21,70,run01,423.8658,5.0,EF,E,2,punish,mismatched,1.600988,explore_punish
22,70,run01,437.8507,5.0,AB,A,1,reward,matched,1.598386,exploit_reward
23,70,run01,451.8523,5.0,AB,A,1,reward,matched,1.596932,exploit_reward
24,70,run01,466.8537,,AB,Miss,Miss,Miss,Miss,Miss,explore_reward
25,70,run01,480.8391,5.0,EF,E,1,reward,matched,1.608852,explore_punish
