,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,39,run02,56.7798,5,EF,F,1,reward,mismatched,1.567723,
1,39,run02,72.7805,5,AB,A,2,reward,matched,1.5829799999999998,
2,39,run02,87.7816,5,EF,E,1,reward,matched,1.6002290000000001,explore_reward
3,39,run02,101.7825,5,EF,E,2,reward,matched,1.58233,exploit_reward
4,39,run02,115.7832,5,AB,A,1,punish,mismatched,1.598433,exploit_reward
5,39,run02,130.7849,5,CD,D,2,punish,matched,1.5959299999999998,
6,39,run02,146.7856,5,AB,B,1,punish,matched,1.594662,exploit_punish
7,39,run02,160.7865,5,AB,B,1,punish,matched,1.610839,explore_punish
8,39,run02,176.7881,5,EF,F,1,reward,mismatched,1.610416,explore_reward
9,39,run02,191.7887,5,AB,B,2,punish,matched,1.5756379999999999,explore_punish
10,39,run02,206.7896,5,AB,B,1,punish,matched,1.592249,explore_punish
11,39,run02,221.7745,5,CD,D,1,punish,matched,1.607657,explore_punish
12,39,run02,234.7749,5,EF,F,2,reward,mismatched,1.588374,exploit_reward
13,39,run02,248.7927,5,CD,C,1,reward,matched,1.604767,exploit_punish
14,39,run02,263.7942,5,EF,E,2,reward,matched,1.6044459999999998,explore_reward
15,39,run02,279.7948,5,CD,D,2,reward,mismatched,1.586351,explore_reward
16,39,run02,293.779,5,AB,A,2,reward,matched,1.5861120000000002,exploit_punish
17,39,run02,306.7799,5,CD,C,2,reward,matched,1.6004969999999998,explore_reward
18,39,run02,321.7814,5,AB,A,1,reward,matched,1.5839729999999999,exploit_reward
19,39,run02,336.7987,5,AB,A,1,reward,matched,1.598234,exploit_reward
20,39,run02,350.783,5,AB,A,2,punish,mismatched,1.580864,exploit_reward
21,39,run02,364.7839,5,AB,B,2,punish,matched,1.597691,exploit_punish
22,39,run02,380.7856,5,AB,A,1,punish,mismatched,1.613437,exploit_punish
23,39,run02,396.7861,5,EF,F,2,punish,matched,1.5949,explore_reward
24,39,run02,412.7872,5,CD,D,1,reward,mismatched,1.5779040000000002,explore_reward
25,39,run02,428.7888,5,CD,C,2,reward,matched,1.5767950000000002,explore_reward
