,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,36,run04,40.9038,5,EF,F,1,punish,matched,1.568173,
1,36,run04,56.9046,5,CD,D,1,reward,mismatched,1.5998729999999999,
2,36,run04,71.9056,5,AB,A,2,punish,mismatched,1.599579,
3,36,run04,86.9067,5,AB,A,1,reward,matched,1.580803,explore_punish
4,36,run04,102.9079,5,CD,D,1,punish,matched,1.580322,exploit_reward
5,36,run04,116.9088,5,AB,B,2,reward,mismatched,1.5959299999999998,explore_reward
6,36,run04,131.9098,5,CD,D,2,punish,matched,1.579768,explore_punish
7,36,run04,146.9109,5,EF,E,1,reward,matched,1.577217,exploit_punish
8,36,run04,162.912,5,CD,D,2,punish,matched,1.575508,explore_punish
9,36,run04,178.9131,5,CD,C,1,reward,matched,1.5759239999999999,exploit_punish
10,36,run04,191.914,5,AB,A,1,reward,matched,1.591205,explore_reward
11,36,run04,206.9151,5,AB,B,2,punish,matched,1.589159,explore_reward
12,36,run04,222.9162,5,CD,C,2,reward,matched,1.5880670000000001,exploit_reward
13,36,run04,236.9003,5,AB,B,2,punish,matched,1.605189,explore_punish
14,36,run04,250.9181,5,AB,B,1,punish,matched,1.587391,explore_punish
15,36,run04,264.9023,5,EF,F,1,punish,matched,1.586432,explore_reward
16,36,run04,277.9033,5,CD,D,2,punish,matched,1.60243,explore_reward
17,36,run04,292.9043,5,EF,E,2,punish,mismatched,1.5831620000000002,exploit_punish
18,36,run04,307.922,5,EF,F,2,punish,matched,1.599967,exploit_punish
