,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,11,run01,108.7377,,EF,Miss,Miss,Miss,Miss,Miss,
1,11,run01,123.7389,5.0,AB,A,2,reward,matched,1.617802,
2,11,run01,139.7401,5.0,AB,B,2,punish,matched,1.583315,explore_reward
3,11,run01,153.7409,5.0,AB,A,1,reward,matched,1.616170,exploit_punish
4,11,run01,166.7418,5.0,CD,D,2,punish,matched,1.597228,
5,11,run01,181.7433,5.0,CD,C,1,punish,mismatched,1.614482,exploit_punish
6,11,run01,195.7438,5.0,AB,B,2,punish,matched,1.612753,explore_reward
7,11,run01,208.7447,5.0,EF,E,1,punish,mismatched,1.594407,miss_response
8,11,run01,223.7295,5.0,EF,E,2,punish,mismatched,1.594330,explore_punish
9,11,run01,236.7466,5.0,CD,D,1,punish,matched,1.608601,exploit_punish
10,11,run01,249.7475,5.0,AB,B,2,reward,mismatched,1.592781,explore_punish
11,11,run01,264.7323,5.0,CD,C,1,reward,matched,1.606960,exploit_punish
12,11,run01,277.7494,5.0,AB,A,2,reward,matched,1.607107,explore_reward
13,11,run01,292.7339,5.0,CD,D,1,punish,matched,1.605142,explore_reward
14,11,run01,305.7347,5.0,AB,A,2,reward,matched,1.589090,exploit_reward
15,11,run01,320.7362,5.0,EF,F,2,reward,mismatched,1.604475,exploit_punish
16,11,run01,335.7534,5.0,CD,C,1,punish,mismatched,1.619352,exploit_punish
17,11,run01,351.738,5.0,CD,C,2,reward,matched,1.602203,explore_punish
18,11,run01,366.756,5.0,CD,C,1,reward,matched,1.600849,exploit_reward
19,11,run01,381.74,5.0,EF,E,1,punish,mismatched,1.599861,explore_reward
20,11,run01,394.7409,5.0,AB,A,2,reward,matched,1.597996,exploit_reward
21,11,run01,407.7418,5.0,AB,B,2,punish,matched,1.598107,explore_reward
22,11,run01,421.7427,5.0,CD,C,1,punish,mismatched,1.597151,exploit_reward
23,11,run01,435.7265,,CD,Miss,Miss,Miss,Miss,Miss,exploit_punish
24,11,run01,450.7451,5.0,EF,F,1,punish,matched,1.594148,exploit_punish
25,11,run01,464.7457,5.0,AB,A,2,reward,matched,1.609459,exploit_punish
