,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,46,run04,55.0888,5.0,EF,E,1,punish,mismatched,1.567778,
1,46,run04,71.0894,5.0,EF,E,2,reward,matched,1.582961,explore_punish
2,46,run04,86.1071,5.0,CD,C,2,reward,matched,1.616228,
3,46,run04,101.0916,5.0,EF,E,1,reward,matched,1.597549,exploit_reward
4,46,run04,117.0927,5.0,AB,A,2,reward,matched,1.596465,
5,46,run04,131.0938,5.0,AB,B,2,punish,matched,1.595526,explore_reward
6,46,run04,146.0947,5.0,AB,B,1,punish,matched,1.612385,explore_punish
7,46,run04,161.0958,5.0,CD,C,1,reward,matched,1.610046,exploit_reward
8,46,run04,177.0801,5.0,CD,C,1,reward,matched,1.592587,exploit_reward
9,46,run04,193.0807,,EF,Miss,Miss,Miss,Miss,Miss,miss_response
10,46,run04,206.0989,5.0,EF,F,1,punish,matched,1.607957,miss_response
11,46,run04,221.0831,5.0,AB,B,2,punish,matched,1.605909,explore_punish
12,46,run04,237.0842,5.0,CD,D,1,punish,matched,1.605036,explore_reward
13,46,run04,251.1015,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
14,46,run04,265.0862,5.0,AB,B,1,reward,mismatched,1.602868,explore_punish
15,46,run04,279.1034,,AB,Miss,Miss,Miss,Miss,Miss,miss_response
16,46,run04,292.1048,5.0,CD,C,1,reward,matched,1.585613,miss_response
17,46,run04,307.1058,5.0,AB,B,2,punish,matched,1.600002,miss_response
18,46,run04,322.0901,5.0,AB,A,1,reward,matched,1.617038,exploit_punish
19,46,run04,336.0911,5.0,CD,D,1,punish,matched,1.599299,explore_reward
20,46,run04,350.0921,5.0,CD,D,1,reward,mismatched,1.614961,explore_punish
21,46,run04,366.0927,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
22,46,run04,380.0941,5.0,CD,C,1,reward,matched,1.613244,miss_response
23,46,run04,395.0951,5.0,AB,B,2,punish,matched,1.610524,explore_reward
24,46,run04,409.0961,5.0,CD,D,1,punish,matched,1.592908,explore_reward
25,46,run04,425.0972,5.0,CD,D,2,punish,matched,1.608545,explore_punish
