,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,42,run01,118.9185,,AB,Miss,Miss,Miss,Miss,Miss,
1,42,run01,133.9195,5.0,CD,C,1,reward,matched,1.600938,
2,42,run01,149.9206,5.0,CD,C,2,reward,matched,1.599987,exploit_reward
3,42,run01,163.9216,5.0,AB,B,1,punish,matched,1.598774,miss_response
4,42,run01,176.9225,5.0,AB,A,1,reward,matched,1.613365,exploit_punish
5,42,run01,191.9236,5.0,AB,A,1,punish,mismatched,1.596705,exploit_reward
6,42,run01,205.9245,5.0,CD,D,1,reward,mismatched,1.596002,explore_reward
7,42,run01,218.9255,5.0,AB,B,1,punish,matched,1.593804,exploit_punish
8,42,run01,233.9265,5.0,EF,F,1,punish,matched,1.577318,
9,42,run01,246.9274,5.0,CD,D,2,reward,mismatched,1.591901,exploit_reward
10,42,run01,259.9283,5.0,CD,C,2,reward,matched,1.608910,explore_reward
11,42,run01,274.9294,5.0,CD,C,1,punish,mismatched,1.590208,exploit_reward
12,42,run01,287.9303,5.0,EF,E,2,reward,matched,1.590523,exploit_punish
13,42,run01,302.9145,5.0,CD,D,1,punish,matched,1.604669,exploit_punish
14,42,run01,315.9155,5.0,CD,D,1,reward,mismatched,1.588378,explore_punish
15,42,run01,330.9165,5.0,AB,A,2,reward,matched,1.602813,exploit_punish
16,42,run01,345.9175,5.0,AB,B,1,punish,matched,1.602958,explore_reward
17,42,run01,361.9186,5.0,EF,F,1,punish,matched,1.585487,explore_reward
18,42,run01,376.9196,5.0,EF,F,2,reward,mismatched,1.599562,explore_punish
19,42,run01,391.9374,5.0,AB,B,2,punish,matched,1.616506,explore_punish
20,42,run01,404.9383,5.0,EF,F,2,reward,mismatched,1.598110,exploit_reward
21,42,run01,417.9225,5.0,AB,A,2,reward,matched,1.598397,exploit_punish
22,42,run01,431.9235,5.0,EF,F,2,punish,matched,1.597288,exploit_reward
23,42,run01,445.9245,5.0,CD,D,1,punish,matched,1.596703,exploit_reward
24,42,run01,460.9256,5.0,CD,C,2,reward,matched,1.594366,exploit_punish
25,42,run01,474.9265,5.0,AB,A,1,punish,mismatched,1.592855,exploit_reward
