,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,1,run04,70.5705,5.0,AB,A,1,reward,matched,1.567914,
1,1,run04,86.5709,5.0,CD,C,2,punish,mismatched,1.566817,
2,1,run04,101.5888,5.0,AB,A,1,reward,matched,1.600015,exploit_reward
3,1,run04,116.573,5.0,EF,E,2,punish,mismatched,1.597668,
4,1,run04,132.5909,5.0,EF,F,2,reward,mismatched,1.579999,exploit_punish
5,1,run04,146.5751,5.0,EF,F,2,punish,matched,1.579331,exploit_reward
6,1,run04,161.5763,5.0,AB,A,1,reward,matched,1.595599,exploit_reward
7,1,run04,176.5607,5.0,CD,C,1,reward,matched,1.610148,explore_punish
8,1,run04,192.5618,5.0,AB,B,2,punish,matched,1.593779,explore_reward
9,1,run04,208.5796,5.0,AB,B,2,punish,matched,1.592215,explore_punish
10,1,run04,221.5799,,CD,Miss,Miss,Miss,Miss,Miss,explore_reward
11,1,run04,236.5644,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
12,1,run04,252.5658,5.0,EF,E,2,reward,matched,1.571638,exploit_punish
13,1,run04,266.5836,5.0,EF,F,1,reward,mismatched,1.603959,explore_reward
14,1,run04,280.5676,5.0,EF,E,2,punish,mismatched,1.586667,explore_reward
15,1,run04,294.5855,5.0,AB,A,2,reward,matched,1.602250,exploit_punish
16,1,run04,307.5696,5.0,CD,C,1,reward,matched,1.602497,miss_response
17,1,run04,322.5874,5.0,AB,B,2,punish,matched,1.583664,explore_reward
18,1,run04,337.5719,5.0,CD,C,1,reward,matched,1.600436,exploit_reward
19,1,run04,351.5727,5.0,AB,B,2,reward,mismatched,1.582885,explore_punish
20,1,run04,365.5737,5.0,CD,D,1,reward,mismatched,1.598864,explore_reward
21,1,run04,381.5743,,AB,Miss,Miss,Miss,Miss,Miss,miss_response
22,1,run04,395.5758,5.0,AB,B,2,punish,matched,1.596398,miss_response
23,1,run04,410.56,5.0,CD,D,2,punish,matched,1.610596,exploit_reward
24,1,run04,424.5778,5.0,AB,A,2,reward,matched,1.576546,exploit_punish
25,1,run04,440.5788,5.0,AB,A,2,reward,matched,1.608679,exploit_reward
