,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,30,run04,47.0038,,AB,Miss,Miss,Miss,Miss,Miss,
1,30,run04,63.0049,5.0,AB,B,1,punish,matched,1.616832,miss_response
2,30,run04,78.006,5.0,AB,A,2,reward,matched,1.599795,exploit_punish
3,30,run04,93.0071,5.0,AB,B,2,reward,mismatched,1.597647,explore_reward
4,30,run04,109.0082,5.0,AB,B,1,punish,matched,1.579718,exploit_reward
5,30,run04,123.0092,5.0,CD,D,2,reward,mismatched,1.612076,
6,30,run04,138.0102,5.0,AB,B,2,punish,matched,1.612083,explore_punish
7,30,run04,153.0113,5.0,CD,C,1,punish,mismatched,1.593340,explore_reward
8,30,run04,169.0119,,CD,Miss,Miss,Miss,Miss,Miss,exploit_punish
9,30,run04,185.013,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
10,30,run04,198.0143,5.0,CD,C,2,reward,matched,1.608402,miss_response
11,30,run04,213.0149,,EF,Miss,Miss,Miss,Miss,Miss,
12,30,run04,229.0161,,AB,Miss,Miss,Miss,Miss,Miss,exploit_punish
13,30,run04,243.0004,,AB,Miss,Miss,Miss,Miss,Miss,miss_response
14,30,run04,257.0179,,EF,Miss,Miss,Miss,Miss,Miss,miss_response
15,30,run04,271.0023,,AB,Miss,Miss,Miss,Miss,Miss,miss_response
16,30,run04,284.0032,,AB,Miss,Miss,Miss,Miss,Miss,miss_response
17,30,run04,299.0042,,EF,Miss,Miss,Miss,Miss,Miss,miss_response
