,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,29,run02,50.6503,5.0,AB,B,2,punish,matched,1.567875,
1,29,run02,66.6509,5.0,CD,C,2,reward,matched,1.567095,
2,29,run02,81.6519,5.0,CD,D,1,punish,matched,1.567876,explore_reward
3,29,run02,95.6529,5.0,AB,A,1,punish,mismatched,1.583725,exploit_punish
4,29,run02,109.6539,5.0,EF,E,2,punish,mismatched,1.565887,
5,29,run02,124.6715,5.0,CD,D,1,reward,mismatched,1.579689,explore_punish
6,29,run02,140.6555,,AB,Miss,Miss,Miss,Miss,Miss,miss_response
7,29,run02,154.6571,5.0,AB,A,1,punish,mismatched,1.560710,miss_response
8,29,run02,170.6582,5.0,CD,D,2,reward,mismatched,1.609333,exploit_reward
9,29,run02,185.6588,,EF,Miss,Miss,Miss,Miss,Miss,miss_response
10,29,run02,200.6602,5.0,CD,C,2,reward,matched,1.590572,explore_reward
11,29,run02,215.6445,5.0,EF,E,1,reward,matched,1.590885,miss_response
12,29,run02,228.6453,5.0,AB,A,2,reward,matched,1.589113,explore_punish
13,29,run02,242.6631,5.0,AB,B,2,punish,matched,1.604233,explore_reward
14,29,run02,257.6642,5.0,CD,C,1,reward,matched,1.588325,exploit_reward
15,29,run02,273.6653,5.0,CD,D,1,punish,matched,1.587764,explore_reward
16,29,run02,287.6494,5.0,AB,B,1,punish,matched,1.586356,explore_punish
17,29,run02,300.6503,5.0,EF,E,2,punish,mismatched,1.583891,exploit_reward
18,29,run02,315.6515,5.0,CD,D,2,punish,matched,1.600505,explore_punish
19,29,run02,330.6692,5.0,AB,B,1,punish,matched,1.581818,explore_punish
20,29,run02,344.6533,5.0,EF,E,1,punish,mismatched,1.581295,explore_punish
21,29,run02,358.6712,5.0,EF,F,1,punish,matched,1.613391,exploit_punish
22,29,run02,374.6555,5.0,EF,F,2,reward,mismatched,1.578707,explore_punish
23,29,run02,390.6565,5.0,EF,E,1,reward,matched,1.594291,explore_reward
24,29,run02,406.6577,5.0,CD,D,2,punish,matched,1.578226,explore_punish
25,29,run02,422.6589,5.0,EF,E,2,punish,mismatched,1.593232,exploit_reward
