,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,77,run02,90.2736,5.0,AB,A,1,reward,matched,1.568556,
1,77,run02,106.2749,5.0,AB,B,2,punish,matched,1.565693,explore_reward
2,77,run02,121.2766,5.0,CD,C,1,punish,mismatched,1.566869,
3,77,run02,135.2783,5.0,EF,F,2,reward,mismatched,1.564850,
4,77,run02,149.2799,5.0,EF,E,1,reward,matched,1.578811,explore_reward
5,77,run02,164.2822,5.0,CD,D,1,punish,matched,1.576118,exploit_punish
6,77,run02,180.2669,5.0,CD,C,1,reward,matched,1.573709,exploit_punish
7,77,run02,194.2852,5.0,AB,A,1,reward,matched,1.588955,exploit_punish
8,77,run02,210.2875,5.0,AB,B,2,reward,mismatched,1.588585,explore_reward
9,77,run02,225.2724,5.0,EF,E,2,reward,matched,1.585856,exploit_reward
10,77,run02,240.274,5.0,AB,A,1,reward,matched,1.566945,explore_reward
11,77,run02,255.2762,5.0,EF,E,1,reward,matched,1.582890,exploit_reward
12,77,run02,268.2773,5.0,CD,C,1,punish,mismatched,1.581590,exploit_reward
13,77,run02,282.2789,5.0,CD,D,2,punish,matched,1.595219,exploit_punish
14,77,run02,297.2805,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
15,77,run02,313.2827,5.0,AB,A,1,reward,matched,1.592049,exploit_reward
16,77,run02,327.2676,5.0,EF,E,2,punish,mismatched,1.574696,exploit_reward
17,77,run02,340.2691,5.0,AB,A,2,reward,matched,1.589853,exploit_reward
18,77,run02,355.2713,5.0,EF,E,1,punish,mismatched,1.588163,explore_punish
19,77,run02,370.2894,5.0,CD,D,2,punish,matched,1.601415,miss_response
20,77,run02,384.2743,5.0,CD,D,1,punish,matched,1.583584,explore_punish
21,77,run02,398.2925,5.0,AB,A,1,reward,matched,1.582072,exploit_reward
22,77,run02,414.2782,5.0,AB,B,2,punish,matched,1.597572,explore_reward
23,77,run02,430.2796,5.0,EF,E,2,punish,mismatched,1.561170,explore_punish
24,77,run02,446.2815,5.0,AB,A,2,punish,mismatched,1.592732,exploit_punish
25,77,run02,462.2838,5.0,EF,F,1,reward,mismatched,1.574676,exploit_punish
