,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,25,run01,105.2036,5.0,EF,F,1,punish,matched,1.551817,
1,25,run01,120.2205,,AB,Miss,Miss,Miss,Miss,Miss,
2,25,run01,136.222,5.0,CD,D,1,punish,matched,1.568009,
3,25,run01,150.2063,5.0,AB,A,2,reward,matched,1.566700,miss_response
4,25,run01,163.2072,5.0,EF,E,1,punish,mismatched,1.580782,exploit_punish
5,25,run01,178.2082,5.0,EF,E,1,reward,matched,1.548263,explore_punish
6,25,run01,192.2092,5.0,AB,B,2,punish,matched,1.580448,explore_reward
7,25,run01,205.2101,5.0,CD,D,1,punish,matched,1.579718,explore_punish
8,25,run01,220.2111,5.0,EF,E,2,reward,matched,1.561873,exploit_reward
9,25,run01,233.1953,5.0,AB,B,1,punish,matched,1.577601,explore_punish
10,25,run01,246.213,5.0,EF,E,1,reward,matched,1.576840,exploit_reward
11,25,run01,261.1973,5.0,CD,D,2,reward,mismatched,1.573822,explore_punish
12,25,run01,274.1984,5.0,CD,C,1,punish,mismatched,1.606691,explore_reward
13,25,run01,289.216,5.0,CD,D,2,reward,mismatched,1.588457,exploit_punish
14,25,run01,302.2002,5.0,CD,C,2,reward,matched,1.588678,explore_reward
15,25,run01,317.2179,5.0,AB,A,2,reward,matched,1.586775,exploit_punish
16,25,run01,332.2189,5.0,EF,F,1,reward,mismatched,1.587389,explore_reward
17,25,run01,348.2201,5.0,AB,B,2,reward,mismatched,1.618525,explore_reward
18,25,run01,363.2044,5.0,EF,E,2,punish,mismatched,1.599743,explore_reward
19,25,run01,378.2054,5.0,AB,B,2,punish,matched,1.584482,exploit_reward
20,25,run01,391.2063,5.0,EF,F,1,reward,mismatched,1.598273,exploit_punish
21,25,run01,404.2073,5.0,EF,E,2,punish,mismatched,1.597742,explore_reward
22,25,run01,418.2082,5.0,CD,C,2,punish,mismatched,1.580625,exploit_reward
23,25,run01,432.2091,5.0,CD,D,1,punish,matched,1.580562,exploit_punish
24,25,run01,447.2101,5.0,EF,E,1,punish,mismatched,1.579993,explore_punish
25,25,run01,461.2111,5.0,CD,D,2,punish,matched,1.562003,explore_punish
