,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,81,run03,45.4464,5.0,EF,E,1,reward,matched,1.587503,
1,81,run03,60.4396,5.0,CD,C,2,reward,matched,1.630335,
2,81,run03,73.4383,5.0,EF,E,1,punish,mismatched,1.614556,exploit_reward
3,81,run03,87.4489,5.0,AB,A,2,reward,matched,1.621579,
4,81,run03,100.4476,5.0,AB,A,1,reward,matched,1.623338,exploit_reward
5,81,run03,114.4376,5.0,AB,A,1,reward,matched,1.624103,exploit_reward
6,81,run03,127.4392,5.0,EF,F,2,reward,mismatched,1.614317,exploit_punish
7,81,run03,141.4405,5.0,CD,C,1,reward,matched,1.607036,exploit_reward
8,81,run03,156.4381,,AB,Miss,Miss,Miss,Miss,Miss,miss_response
9,81,run03,170.4438,5.0,EF,F,1,punish,matched,1.605948,exploit_reward
10,81,run03,187.4427,5.0,AB,A,1,reward,matched,1.601551,miss_response
11,81,run03,204.4373,5.0,AB,B,2,reward,mismatched,1.612155,explore_reward
12,81,run03,219.4421,5.0,EF,E,2,punish,mismatched,1.614042,exploit_punish
13,81,run03,232.4408,5.0,EF,E,2,reward,matched,1.614379,explore_punish
14,81,run03,246.4364,5.0,CD,D,1,reward,mismatched,1.618719,explore_reward
15,81,run03,261.4383,5.0,EF,F,2,punish,matched,1.632269,explore_reward
16,81,run03,276.4389,5.0,CD,D,2,reward,mismatched,1.623838,exploit_reward
17,81,run03,293.4397,5.0,AB,B,2,punish,matched,1.615299,exploit_reward
18,81,run03,308.4429,5.0,EF,F,1,punish,matched,1.618123,explore_punish
19,81,run03,323.4452,5.0,EF,F,2,reward,mismatched,1.604927,explore_punish
20,81,run03,336.4457,5.0,AB,B,2,reward,mismatched,1.609437,explore_punish
21,81,run03,350.4416,5.0,EF,F,2,reward,mismatched,1.614709,exploit_reward
22,81,run03,365.4466,5.0,CD,D,1,punish,matched,1.613819,exploit_reward
23,81,run03,381.446,5.0,EF,F,2,reward,mismatched,1.611997,exploit_reward
24,81,run03,395.4365,5.0,CD,D,2,punish,matched,1.616260,explore_punish
25,81,run03,411.4389,5.0,AB,B,2,punish,matched,1.608797,exploit_reward
