,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,59,run02,91.3889,5.0,EF,F,1,punish,matched,1.569167,
1,59,run02,107.3902,5.0,EF,E,1,punish,mismatched,1.550588,exploit_punish
2,59,run02,122.392,5.0,EF,E,2,punish,mismatched,1.582239,explore_punish
3,59,run02,136.3937,5.0,EF,F,2,reward,mismatched,1.596845,exploit_punish
4,59,run02,150.3953,5.0,EF,E,1,punish,mismatched,1.595659,explore_reward
5,59,run02,165.3975,5.0,AB,A,2,reward,matched,1.593860,
6,59,run02,181.3819,,EF,Miss,Miss,Miss,Miss,Miss,miss_response
7,59,run02,195.4006,5.0,EF,F,2,reward,mismatched,1.588782,miss_response
8,59,run02,211.4028,5.0,CD,D,2,punish,matched,1.603943,
9,59,run02,226.3875,5.0,AB,B,1,punish,matched,1.602893,explore_reward
10,59,run02,241.3893,5.0,CD,C,2,reward,matched,1.600419,exploit_punish
11,59,run02,256.3916,5.0,CD,D,2,punish,matched,1.583126,explore_reward
12,59,run02,269.3925,5.0,EF,E,2,reward,matched,1.579781,explore_reward
13,59,run02,283.3942,5.0,CD,C,1,reward,matched,1.595326,exploit_punish
14,59,run02,298.3964,5.0,CD,D,1,punish,matched,1.594722,explore_reward
15,59,run02,314.3978,5.0,EF,F,2,punish,matched,1.592481,explore_reward
16,59,run02,328.3823,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
17,59,run02,341.3843,5.0,AB,B,1,reward,mismatched,1.571898,explore_punish
18,59,run02,356.3865,5.0,CD,D,2,reward,mismatched,1.588481,miss_response
19,59,run02,371.4044,5.0,AB,B,1,punish,matched,1.601484,exploit_reward
20,59,run02,385.3895,5.0,EF,F,1,punish,matched,1.583440,explore_punish
21,59,run02,399.4077,5.0,CD,D,2,reward,mismatched,1.581824,exploit_reward
22,59,run02,415.3934,5.0,AB,A,1,reward,matched,1.580305,exploit_punish
23,59,run02,431.3778,,AB,Miss,Miss,Miss,Miss,Miss,explore_reward
