,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,82,run02,88.3692,5.0,CD,D,1,punish,matched,1.578951,
1,82,run02,104.368,5.0,AB,B,2,punish,matched,1.611082,
2,82,run02,119.373,5.0,CD,D,2,punish,matched,1.606947,explore_punish
3,82,run02,133.3665,5.0,CD,D,1,punish,matched,1.600306,explore_punish
4,82,run02,147.3753,5.0,CD,C,1,punish,mismatched,1.610272,exploit_punish
5,82,run02,162.3614,5.0,EF,E,2,punish,mismatched,1.599555,
6,82,run02,178.3626,5.0,AB,A,1,reward,matched,1.599478,exploit_punish
7,82,run02,192.3644,5.0,EF,E,1,reward,matched,1.606209,explore_punish
8,82,run02,208.3666,5.0,CD,D,2,punish,matched,1.603667,exploit_punish
9,82,run02,223.3638,5.0,CD,D,1,punish,matched,1.606345,explore_punish
10,82,run02,238.3686,5.0,CD,D,1,reward,mismatched,1.604310,explore_punish
11,82,run02,253.3717,5.0,AB,A,1,punish,mismatched,1.603173,exploit_reward
12,82,run02,266.3715,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
13,82,run02,280.3655,5.0,CD,D,1,punish,matched,1.598918,miss_response
14,82,run02,295.371,5.0,EF,E,2,reward,matched,1.612015,exploit_reward
15,82,run02,311.3701,5.0,CD,D,2,punish,matched,1.611729,explore_punish
16,82,run02,325.3637,5.0,EF,E,1,punish,mismatched,1.606395,exploit_reward
17,82,run02,338.363,5.0,CD,C,2,reward,matched,1.605081,exploit_punish
18,82,run02,353.3668,5.0,AB,A,2,punish,mismatched,1.612008,explore_punish
19,82,run02,368.3677,5.0,AB,A,2,reward,matched,1.592192,explore_punish
20,82,run02,382.3665,5.0,EF,F,1,punish,matched,1.602683,exploit_punish
21,82,run02,396.3708,5.0,AB,B,2,punish,matched,1.588523,explore_reward
22,82,run02,412.3733,5.0,CD,D,2,punish,matched,1.605491,explore_reward
23,82,run02,428.3751,5.0,EF,F,2,reward,mismatched,1.596769,explore_punish
24,82,run02,444.3751,5.0,AB,B,1,punish,matched,1.602839,explore_punish
25,82,run02,460.363,5.0,AB,B,2,punish,matched,1.594327,explore_punish
