,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,7,run03,57.8503,5.0,AB,A,2,punish,mismatched,1.592448,
1,7,run03,72.8579,5.0,AB,B,1,reward,mismatched,1.603766,exploit_punish
2,7,run03,85.8553,5.0,AB,A,2,punish,mismatched,1.589206,explore_reward
3,7,run03,99.866,5.0,AB,B,2,punish,matched,1.585835,exploit_punish
4,7,run03,112.8471,5.0,CD,D,2,punish,matched,1.599412,
5,7,run03,126.8543,5.0,EF,F,2,reward,mismatched,1.556227,
6,7,run03,139.8542,5.0,CD,D,2,punish,matched,1.591993,explore_punish
7,7,run03,153.8476,5.0,CD,C,1,reward,matched,1.582443,exploit_punish
8,7,run03,168.8516,5.0,CD,C,1,reward,matched,1.579153,exploit_reward
9,7,run03,182.8411,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
10,7,run03,199.8547,5.0,CD,D,1,reward,mismatched,1.578313,miss_response
11,7,run03,216.8448,5.0,EF,F,2,punish,matched,1.579230,exploit_reward
12,7,run03,231.8524,,EF,Miss,Miss,Miss,Miss,Miss,miss_response
13,7,run03,244.8514,5.0,CD,D,2,punish,matched,1.594281,exploit_reward
14,7,run03,258.8443,5.0,AB,A,1,reward,matched,1.581096,exploit_punish
15,7,run03,273.8648,5.0,AB,B,2,punish,matched,1.580874,explore_reward
16,7,run03,288.8529,5.0,CD,D,2,reward,mismatched,1.603952,explore_punish
17,7,run03,305.8464,5.0,CD,C,2,reward,matched,1.569600,explore_reward
18,7,run03,320.8666,5.0,EF,E,1,punish,mismatched,1.599218,miss_response
19,7,run03,335.8527,5.0,AB,A,2,reward,matched,1.573937,exploit_punish
20,7,run03,348.8525,5.0,EF,F,2,reward,mismatched,1.592031,exploit_punish
21,7,run03,362.8456,5.0,EF,F,1,punish,matched,1.583045,exploit_reward
22,7,run03,377.8505,5.0,AB,A,1,punish,mismatched,1.581465,exploit_reward
23,7,run03,393.8495,5.0,CD,C,1,reward,matched,1.597598,exploit_reward
24,7,run03,407.8586,5.0,EF,E,2,punish,mismatched,1.588373,exploit_punish
25,7,run03,423.8569,5.0,CD,C,1,reward,matched,1.585808,exploit_reward
