,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,75,run04,67.5041,5.0,CD,C,1,reward,matched,1.584455,
1,75,run04,83.5051,,EF,Miss,Miss,Miss,Miss,Miss,
2,75,run04,98.5235,,AB,Miss,Miss,Miss,Miss,Miss,
3,75,run04,113.509,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
4,75,run04,129.511,5.0,CD,C,1,reward,matched,1.610353,miss_response
5,75,run04,143.5121,,AB,Miss,Miss,Miss,Miss,Miss,miss_response
6,75,run04,158.4983,5.0,AB,A,2,punish,mismatched,1.591856,miss_response
7,75,run04,173.5162,5.0,EF,E,2,punish,mismatched,1.588199,miss_response
8,75,run04,189.5013,5.0,CD,D,1,punish,matched,1.603437,explore_reward
9,75,run04,205.5036,5.0,CD,D,2,punish,matched,1.584882,explore_punish
10,75,run04,218.5047,5.0,EF,E,1,reward,matched,1.584013,explore_punish
11,75,run04,233.5064,5.0,EF,E,1,punish,mismatched,1.598350,exploit_reward
12,75,run04,249.5082,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
13,75,run04,263.51,5.0,AB,B,1,punish,matched,1.594561,exploit_punish
14,75,run04,277.5116,5.0,EF,F,2,reward,mismatched,1.576392,exploit_punish
15,75,run04,291.5132,5.0,AB,B,1,punish,matched,1.608140,explore_punish
16,75,run04,304.5148,5.0,EF,F,1,punish,matched,1.591348,exploit_reward
17,75,run04,319.5171,5.0,EF,F,2,punish,matched,1.588352,explore_punish
18,75,run04,334.5016,5.0,EF,F,2,reward,mismatched,1.604161,explore_punish
19,75,run04,348.5032,5.0,CD,D,2,punish,matched,1.602408,miss_response
20,75,run04,362.5049,5.0,AB,B,1,reward,mismatched,1.601102,explore_punish
21,75,run04,378.5072,5.0,CD,D,1,punish,matched,1.599246,explore_punish
22,75,run04,392.5084,5.0,AB,A,1,reward,matched,1.597197,explore_reward
23,75,run04,407.5101,5.0,EF,F,2,punish,matched,1.594484,exploit_reward
24,75,run04,421.5118,5.0,EF,F,1,reward,mismatched,1.592869,explore_punish
25,75,run04,437.5142,5.0,CD,D,2,punish,matched,1.607673,explore_punish
