,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,34,run01,94.623,,AB,Miss,Miss,Miss,Miss,Miss,
1,34,run01,109.6408,5.0,CD,D,2,reward,mismatched,1.584534,
2,34,run01,125.6419,5.0,CD,C,1,punish,mismatched,1.600387,explore_reward
3,34,run01,139.6263,5.0,AB,B,2,punish,matched,1.582400,miss_response
4,34,run01,152.6271,5.0,EF,F,2,punish,matched,1.580537,
5,34,run01,167.6286,5.0,CD,D,1,reward,mismatched,1.597114,exploit_punish
6,34,run01,181.6292,5.0,CD,C,2,reward,matched,1.595996,explore_reward
7,34,run01,194.6301,5.0,EF,F,1,punish,matched,1.595676,explore_punish
8,34,run01,209.6315,5.0,AB,B,2,reward,mismatched,1.594170,explore_punish
9,34,run01,222.6148,,AB,Miss,Miss,Miss,Miss,Miss,miss_response
10,34,run01,235.6328,5.0,EF,F,1,punish,matched,1.594083,explore_punish
11,34,run01,250.6176,5.0,EF,F,2,punish,matched,1.590630,explore_punish
12,34,run01,263.6181,5.0,EF,F,1,punish,matched,1.590148,explore_punish
13,34,run01,278.6358,5.0,EF,E,2,punish,mismatched,1.588627,exploit_punish
14,34,run01,291.6201,5.0,CD,D,2,punish,matched,1.588630,explore_reward
15,34,run01,306.6382,5.0,AB,A,2,reward,matched,1.603321,miss_response
16,34,run01,321.6387,5.0,CD,C,2,reward,matched,1.602747,exploit_punish
17,34,run01,337.6399,5.0,CD,D,1,reward,mismatched,1.602545,explore_reward
18,34,run01,352.6247,5.0,CD,D,1,punish,matched,1.599927,exploit_reward
19,34,run01,367.625,5.0,CD,D,2,punish,matched,1.583563,explore_punish
20,34,run01,380.6263,5.0,EF,F,1,reward,mismatched,1.598379,exploit_punish
21,34,run01,393.6271,5.0,CD,D,1,punish,matched,1.614903,explore_punish
22,34,run01,407.6281,5.0,CD,D,2,punish,matched,1.597666,explore_punish
23,34,run01,421.629,5.0,AB,A,1,reward,matched,1.596329,exploit_reward
24,34,run01,436.6305,5.0,CD,C,1,reward,matched,1.594392,exploit_punish
25,34,run01,450.6144,5.0,CD,D,2,punish,matched,1.609618,explore_reward
