,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,79,run03,57.4595,5.0,AB,B,2,punish,matched,1.568185,
1,79,run03,72.4444,5.0,EF,F,1,punish,matched,1.599978,
2,79,run03,85.4459,5.0,EF,F,2,reward,mismatched,1.597416,explore_punish
3,79,run03,99.4476,5.0,AB,A,1,reward,matched,1.596094,exploit_punish
4,79,run03,112.4492,5.0,EF,E,1,reward,matched,1.595674,explore_reward
5,79,run03,126.4508,5.0,CD,C,2,punish,mismatched,1.610382,
6,79,run03,139.4355,5.0,EF,E,2,reward,matched,1.591012,exploit_reward
7,79,run03,153.454,5.0,AB,B,1,punish,matched,1.606285,explore_reward
8,79,run03,168.439,5.0,CD,C,1,reward,matched,1.588669,explore_punish
9,79,run03,182.4574,5.0,AB,B,2,punish,matched,1.587215,explore_punish
10,79,run03,199.4426,5.0,CD,D,2,reward,mismatched,1.584181,explore_reward
11,79,run03,216.4612,5.0,AB,B,1,punish,matched,1.599827,explore_punish
12,79,run03,231.4459,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
13,79,run03,244.4478,5.0,AB,A,2,punish,mismatched,1.596407,exploit_punish
14,79,run03,258.4495,5.0,AB,B,2,punish,matched,1.578578,exploit_punish
15,79,run03,273.4344,5.0,CD,D,2,punish,matched,1.592203,miss_response
16,79,run03,288.453,5.0,CD,C,1,reward,matched,1.591805,exploit_punish
17,79,run03,305.4385,5.0,CD,C,2,reward,matched,1.588216,exploit_reward
18,79,run03,320.4402,5.0,CD,D,1,reward,mismatched,1.604267,explore_reward
19,79,run03,335.4586,5.0,AB,A,2,reward,matched,1.585873,exploit_punish
20,79,run03,348.4435,5.0,EF,F,1,reward,mismatched,1.601613,explore_reward
21,79,run03,362.4451,5.0,EF,E,2,reward,matched,1.616045,explore_reward
22,79,run03,377.4469,5.0,CD,C,2,punish,mismatched,1.596563,explore_reward
23,79,run03,393.4488,5.0,CD,C,1,reward,matched,1.611362,explore_punish
24,79,run03,407.4336,5.0,AB,A,1,reward,matched,1.594338,exploit_reward
25,79,run03,423.4354,5.0,CD,D,1,punish,matched,1.591330,explore_reward
