,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,68,run04,63.8695,5,AB,B,1,punish,matched,1.584473,
1,68,run04,79.8875,5,AB,A,2,reward,matched,1.584162,exploit_punish
2,68,run04,94.8728,5,AB,B,1,punish,matched,1.5826719999999999,explore_reward
3,68,run04,109.8745,5,AB,A,1,punish,mismatched,1.579036,exploit_punish
4,68,run04,125.8763,5,CD,C,1,punish,mismatched,1.594084,
5,68,run04,139.8612,5,EF,F,1,reward,mismatched,1.591859,
6,68,run04,154.8797,5,EF,E,2,reward,matched,1.5914629999999998,explore_reward
7,68,run04,169.8814,5,CD,C,1,punish,mismatched,1.605043,explore_punish
8,68,run04,185.8833,5,EF,F,2,reward,mismatched,1.6030950000000002,explore_reward
9,68,run04,201.8851,5,CD,D,1,reward,mismatched,1.601258,exploit_punish
10,68,run04,214.8699,5,CD,C,2,reward,matched,1.60117,explore_reward
11,68,run04,229.8884,5,AB,A,1,reward,matched,1.598064,explore_punish
12,68,run04,245.8903,5,CD,C,2,reward,matched,1.580163,exploit_reward
13,68,run04,259.8753,5,AB,B,2,reward,mismatched,1.580402,explore_reward
14,68,run04,273.877,5,EF,E,1,punish,mismatched,1.576651,explore_reward
15,68,run04,287.8786,5,CD,D,1,punish,matched,1.592782,explore_reward
16,68,run04,300.88,5,AB,B,1,punish,matched,1.591,exploit_reward
17,68,run04,315.8653,5,CD,C,1,punish,mismatched,1.587914,exploit_punish
18,68,run04,330.867,5,CD,D,1,reward,mismatched,1.58745,exploit_punish
19,68,run04,344.8853,5,EF,F,1,reward,mismatched,1.6189040000000001,exploit_punish
20,68,run04,358.8703,5,CD,C,1,punish,mismatched,1.600922,explore_reward
21,68,run04,374.8721,5,CD,D,2,punish,matched,1.598808,exploit_punish
22,68,run04,388.8738,5,CD,D,2,reward,mismatched,1.597189,explore_punish
23,68,run04,403.8755,5,CD,D,1,punish,matched,1.594328,exploit_reward
24,68,run04,417.8605,5,CD,D,2,punish,matched,1.5927069999999999,explore_punish
25,68,run04,433.8623,5,CD,D,2,punish,matched,1.591197,explore_punish
