,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,49,run03,71.763,5.0,EF,E,1,reward,matched,1.567940,
1,49,run03,86.7468,5.0,AB,A,1,punish,mismatched,1.568257,
2,49,run03,99.7479,5.0,AB,A,2,reward,matched,1.599091,explore_punish
3,49,run03,113.7484,,EF,Miss,Miss,Miss,Miss,Miss,miss_response
4,49,run03,126.7497,5.0,EF,F,1,punish,matched,1.582526,miss_response
5,49,run03,140.7507,5.0,AB,A,2,reward,matched,1.596935,exploit_reward
6,49,run03,153.7515,5.0,EF,E,2,reward,matched,1.596079,exploit_punish
7,49,run03,167.7525,5.0,EF,F,2,punish,matched,1.578752,explore_reward
8,49,run03,182.7535,5.0,AB,B,2,reward,mismatched,1.577446,explore_reward
9,49,run03,196.7546,5.0,EF,E,1,reward,matched,1.593438,exploit_punish
10,49,run03,213.739,5.0,AB,B,1,punish,matched,1.590820,exploit_reward
11,49,run03,230.7569,5.0,AB,B,2,punish,matched,1.591133,explore_punish
12,49,run03,245.7579,5.0,AB,B,2,punish,matched,1.590239,explore_punish
13,49,run03,258.7584,,CD,Miss,Miss,Miss,Miss,Miss,
