,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,86,run01,106.6371,5,EF,E,2,reward,matched,1.569655,
1,86,run01,121.6384,5,CD,D,1,reward,mismatched,1.616737,
2,86,run01,137.6404,5,EF,F,1,reward,mismatched,1.598377,explore_reward
3,86,run01,151.6421,5,CD,C,2,punish,mismatched,1.6138430000000001,explore_reward
4,86,run01,164.6435,5,CD,D,2,reward,mismatched,1.627738,exploit_punish
5,86,run01,179.6457,5,EF,E,1,punish,mismatched,1.610091,explore_reward
6,86,run01,193.6303,5,AB,B,2,punish,matched,1.60874,
7,86,run01,206.6484,5,AB,A,1,punish,mismatched,1.589341,exploit_punish
8,86,run01,221.6339,5,EF,F,2,reward,mismatched,1.588566,exploit_punish
9,86,run01,234.6351,5,EF,F,2,punish,matched,1.602695,exploit_reward
10,86,run01,247.6366,5,AB,B,1,reward,mismatched,1.619142,exploit_punish
11,86,run01,262.6387,5,EF,F,2,reward,mismatched,1.600066,explore_punish
12,86,run01,275.6398,5,CD,D,1,punish,matched,1.616388,exploit_reward
13,86,run01,290.6415,5,CD,D,1,punish,matched,1.597158,explore_punish
14,86,run01,303.6431,5,CD,C,2,reward,matched,1.612363,exploit_punish
15,86,run01,318.6453,5,CD,C,2,punish,mismatched,1.609608,exploit_reward
16,86,run01,333.63,5,CD,C,1,reward,matched,1.609074,explore_punish
17,86,run01,349.6316,5,EF,E,2,reward,matched,1.59105,explore_reward
18,86,run01,364.6342,5,EF,F,1,punish,matched,1.604441,explore_reward
19,86,run01,379.652,5,EF,F,1,reward,mismatched,1.620083,explore_punish
20,86,run01,392.6369,5,AB,A,1,punish,mismatched,1.601867,explore_reward
21,86,run01,405.6384,5,AB,A,2,punish,mismatched,1.600473,explore_punish
22,86,run01,419.64,5,AB,A,1,reward,matched,1.615502,explore_punish
23,86,run01,433.6417,5,CD,D,2,punish,matched,1.6139620000000001,explore_reward
24,86,run01,448.6438,5,CD,C,2,reward,matched,1.611186,exploit_punish
25,86,run01,462.6451,5,AB,A,2,reward,matched,1.576732,exploit_reward
