,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,83,run04,65.6026,5,AB,A,2,reward,matched,1.55116,
1,83,run04,81.6039,5,AB,B,2,punish,matched,1.582804,explore_reward
2,83,run04,96.6056,5,CD,C,1,reward,matched,1.566349,
3,83,run04,111.6075,5,CD,D,1,punish,matched,1.5959889999999999,explore_reward
4,83,run04,127.6094,5,AB,B,2,punish,matched,1.594133,explore_punish
5,83,run04,141.6111,5,AB,A,2,reward,matched,1.608552,exploit_punish
6,83,run04,156.6128,5,CD,C,2,punish,mismatched,1.60818,exploit_punish
7,83,run04,171.5978,5,CD,D,2,punish,matched,1.588594,exploit_punish
8,83,run04,187.6162,5,AB,A,2,punish,mismatched,1.58683,exploit_reward
9,83,run04,203.6182,5,EF,F,2,reward,mismatched,1.6019,
10,83,run04,216.6197,5,AB,B,2,reward,mismatched,1.6009440000000001,exploit_punish
11,83,run04,231.6049,5,CD,C,2,reward,matched,1.598665,exploit_punish
12,83,run04,247.6068,5,AB,A,1,reward,matched,1.596783,explore_reward
13,83,run04,261.6085,5,AB,B,1,reward,mismatched,1.594533,explore_reward
14,83,run04,275.6102,5,CD,C,1,punish,mismatched,1.609574,exploit_reward
15,83,run04,289.5951,5,AB,B,2,reward,mismatched,1.591115,exploit_reward
16,83,run04,302.6132,5,AB,B,2,punish,matched,1.5755270000000001,exploit_reward
17,83,run04,317.5984,5,AB,B,2,punish,matched,1.587991,explore_punish
18,83,run04,332.6168,5,AB,B,1,punish,matched,1.6040299999999998,explore_punish
19,83,run04,346.6018,5,AB,A,2,reward,matched,1.585558,exploit_punish
20,83,run04,360.62,5,AB,B,2,reward,mismatched,1.600837,explore_reward
21,83,run04,376.6053,5,CD,C,2,reward,matched,1.598671,explore_punish
22,83,run04,390.6069,5,CD,D,1,punish,matched,1.5970360000000001,explore_reward
23,83,run04,405.6087,5,EF,F,1,punish,matched,1.577803,exploit_reward
24,83,run04,419.6103,5,CD,C,2,reward,matched,1.593167,exploit_punish
25,83,run04,435.6122,5,AB,A,1,reward,matched,1.5916059999999999,explore_reward
