,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,82,run04,89.9088,5,AB,A,2,reward,matched,1.551285,
1,82,run04,105.91,5,EF,F,1,punish,matched,1.582147,
2,82,run04,120.9286,5,EF,E,2,reward,matched,1.598264,exploit_punish
3,82,run04,135.9136,5,CD,D,1,reward,mismatched,1.595076,
4,82,run04,151.9154,5,AB,A,2,punish,mismatched,1.5947280000000001,exploit_reward
5,82,run04,165.9171,5,EF,F,1,punish,matched,1.593321,explore_reward
6,82,run04,180.9023,5,CD,C,2,reward,matched,1.6075620000000002,explore_reward
7,82,run04,195.9206,5,AB,B,1,punish,matched,1.589433,exploit_punish
8,82,run04,211.9059,5,AB,B,2,reward,mismatched,1.603165,explore_punish
9,82,run04,227.9077,5,EF,F,1,punish,matched,1.584443,explore_punish
10,82,run04,240.9092,5,EF,E,1,punish,mismatched,1.584033,exploit_punish
11,82,run04,255.911,5,EF,E,1,punish,mismatched,1.59802,explore_punish
12,82,run04,271.9128,5,CD,C,2,reward,matched,1.597194,exploit_reward
13,82,run04,285.9145,5,CD,D,1,punish,matched,1.5944610000000001,explore_reward
14,82,run04,299.9161,5,EF,E,2,punish,mismatched,1.592855,explore_punish
15,82,run04,313.9178,5,EF,F,1,reward,mismatched,1.591976,exploit_punish
16,82,run04,326.9193,5,CD,C,1,reward,matched,1.59073,exploit_punish
17,82,run04,341.921,5,CD,D,1,punish,matched,1.587824,explore_reward
18,82,run04,356.9227,5,CD,D,2,punish,matched,1.5873540000000002,explore_punish
19,82,run04,370.9077,5,EF,F,2,punish,matched,1.585634,exploit_reward
20,82,run04,384.9093,5,EF,E,1,reward,matched,1.617213,exploit_punish
21,82,run04,400.9111,5,CD,D,2,punish,matched,1.615734,explore_punish
22,82,run04,414.9127,5,CD,D,1,punish,matched,1.580529,explore_punish
23,82,run04,429.9145,5,AB,A,2,reward,matched,1.594447,explore_reward
24,82,run04,443.9161,5,EF,E,1,reward,matched,1.592846,exploit_reward
25,82,run04,459.918,5,CD,C,1,punish,mismatched,1.592661,exploit_punish
