,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,29,run01,122.7703,5.0,CD,C,1,reward,matched,1.570110,
1,29,run01,137.7708,5.0,CD,C,2,punish,mismatched,1.585548,exploit_reward
2,29,run01,153.7715,,EF,Miss,Miss,Miss,Miss,Miss,
3,29,run01,167.7897,5.0,EF,E,1,reward,matched,1.583598,miss_response
4,29,run01,180.7738,5.0,CD,D,2,punish,matched,1.581083,exploit_punish
5,29,run01,195.7755,5.0,AB,B,1,punish,matched,1.614904,
6,29,run01,209.776,5.0,AB,A,1,reward,matched,1.579137,exploit_punish
7,29,run01,222.7768,5.0,CD,D,2,reward,mismatched,1.610987,explore_punish
8,29,run01,237.7784,5.0,EF,F,2,reward,mismatched,1.577503,explore_reward
9,29,run01,250.7788,5.0,CD,C,2,punish,mismatched,1.592598,explore_reward
10,29,run01,263.7793,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
11,29,run01,278.7812,5.0,CD,D,1,punish,matched,1.607619,miss_response
12,29,run01,291.7817,5.0,EF,E,1,punish,mismatched,1.608470,explore_reward
13,29,run01,306.7655,,AB,Miss,Miss,Miss,Miss,Miss,miss_response
14,29,run01,319.7837,5.0,EF,E,1,punish,mismatched,1.572029,explore_punish
15,29,run01,334.7684,5.0,CD,D,2,punish,matched,1.587003,explore_punish
16,29,run01,349.7691,5.0,EF,E,2,reward,matched,1.604229,explore_punish
17,29,run01,365.77,5.0,AB,B,2,punish,matched,1.585526,miss_response
18,29,run01,380.7716,5.0,EF,F,2,punish,matched,1.600590,explore_reward
19,29,run01,395.7888,5.0,EF,F,2,punish,matched,1.600267,explore_punish
20,29,run01,408.773,5.0,EF,F,2,punish,matched,1.598048,explore_punish
21,29,run01,421.7739,5.0,CD,C,2,punish,mismatched,1.616077,exploit_punish
22,29,run01,435.7749,5.0,CD,D,2,punish,matched,1.598599,exploit_punish
23,29,run01,449.7758,5.0,EF,E,2,reward,matched,1.596477,exploit_punish
24,29,run01,464.7773,5.0,EF,F,1,punish,matched,1.594225,explore_reward
25,29,run01,478.7778,5.0,EF,E,2,reward,matched,1.593542,exploit_punish
