,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,65,run01,125.2915,,EF,Miss,Miss,Miss,Miss,Miss,
1,65,run01,140.2932,5.0,EF,F,2,reward,mismatched,1.584513,miss_response
2,65,run01,156.2951,5.0,EF,E,1,reward,matched,1.614979,explore_reward
3,65,run01,170.2968,5.0,AB,A,1,reward,matched,1.580338,
4,65,run01,183.2983,5.0,CD,D,2,reward,mismatched,1.595695,
5,65,run01,198.2838,5.0,CD,D,2,punish,matched,1.577280,exploit_reward
6,65,run01,212.3018,5.0,EF,E,2,reward,matched,1.608180,exploit_reward
7,65,run01,225.3032,5.0,EF,E,1,reward,matched,1.606005,exploit_reward
8,65,run01,240.3055,5.0,AB,B,1,punish,matched,1.605226,explore_reward
9,65,run01,253.3065,5.0,AB,A,1,punish,mismatched,1.585769,exploit_punish
10,65,run01,266.3081,5.0,CD,D,1,punish,matched,1.585546,explore_punish
11,65,run01,281.2936,5.0,EF,E,1,reward,matched,1.600435,exploit_reward
12,65,run01,294.3114,5.0,CD,C,1,reward,matched,1.598556,exploit_punish
13,65,run01,309.2964,5.0,AB,B,2,reward,mismatched,1.596859,exploit_punish
14,65,run01,322.2979,5.0,EF,E,1,punish,mismatched,1.595655,exploit_reward
15,65,run01,337.3003,5.0,AB,A,1,reward,matched,1.578141,explore_reward
16,65,run01,352.3014,5.0,AB,B,1,punish,matched,1.592280,explore_reward
17,65,run01,368.3033,5.0,AB,B,1,punish,matched,1.607600,explore_punish
18,65,run01,383.2889,5.0,AB,B,2,reward,mismatched,1.589025,explore_punish
19,65,run01,398.2902,5.0,EF,E,1,reward,matched,1.586253,explore_punish
20,65,run01,411.2917,5.0,AB,A,1,reward,matched,1.584449,explore_reward
21,65,run01,424.2932,5.0,CD,C,2,reward,matched,1.600238,exploit_reward
22,65,run01,438.2948,5.0,AB,A,1,punish,mismatched,1.599937,exploit_reward
23,65,run01,452.2965,5.0,AB,A,1,reward,matched,1.581233,explore_punish
24,65,run01,467.2986,5.0,EF,F,1,punish,matched,1.595437,explore_reward
25,65,run01,481.2999,5.0,AB,A,2,reward,matched,1.593332,exploit_reward
