,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,46,run02,66.3326,5.0,EF,F,1,reward,mismatched,1.567785,
1,46,run02,82.3332,5.0,AB,B,2,punish,matched,1.583070,
2,46,run02,97.3342,5.0,CD,D,1,punish,matched,1.616530,
3,46,run02,111.3348,,AB,Miss,Miss,Miss,Miss,Miss,miss_response
4,46,run02,125.3361,5.0,EF,F,2,punish,matched,1.581796,exploit_reward
5,46,run02,140.3377,5.0,EF,F,1,punish,matched,1.596063,explore_punish
6,46,run02,156.3383,5.0,AB,A,2,reward,matched,1.594611,miss_response
7,46,run02,170.3393,5.0,CD,D,1,reward,mismatched,1.610938,explore_punish
8,46,run02,186.3403,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
9,46,run02,201.3415,5.0,EF,F,1,reward,mismatched,1.609272,explore_punish
10,46,run02,216.3425,5.0,EF,F,1,punish,matched,1.590689,exploit_reward
11,46,run02,231.3273,5.0,CD,C,1,punish,mismatched,1.607792,miss_response
12,46,run02,244.3278,5.0,EF,F,2,punish,matched,1.588353,explore_punish
13,46,run02,258.3454,5.0,CD,D,1,punish,matched,1.621170,exploit_punish
14,46,run02,273.3468,5.0,AB,B,1,punish,matched,1.604645,explore_reward
15,46,run02,289.3477,5.0,AB,B,2,punish,matched,1.603238,explore_punish
16,46,run02,303.3326,5.0,AB,A,1,reward,matched,1.602607,exploit_punish
17,46,run02,316.3328,5.0,CD,D,2,punish,matched,1.584013,explore_punish
18,46,run02,331.3342,5.0,AB,B,1,punish,matched,1.600481,explore_reward
19,46,run02,346.3344,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
20,46,run02,360.3358,5.0,AB,A,1,reward,matched,1.597557,exploit_punish
21,46,run02,374.3533,5.0,AB,A,2,punish,mismatched,1.613149,exploit_reward
22,46,run02,390.3383,5.0,AB,B,1,punish,matched,1.612097,exploit_punish
23,46,run02,406.3389,5.0,CD,C,2,reward,matched,1.594132,miss_response
24,46,run02,422.3395,,EF,Miss,Miss,Miss,Miss,Miss,exploit_punish
25,46,run02,438.3415,5.0,CD,D,1,punish,matched,1.592138,explore_reward
