,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,45,run03,65.1979,5.0,CD,C,1,reward,matched,1.585116,
1,45,run03,80.1818,5.0,AB,B,2,punish,matched,1.600730,
2,45,run03,93.1993,5.0,AB,B,1,punish,matched,1.599507,explore_punish
3,45,run03,107.1837,5.0,CD,D,2,reward,mismatched,1.598272,explore_reward
4,45,run03,120.1845,5.0,CD,C,1,reward,matched,1.581713,explore_reward
5,45,run03,134.1854,5.0,CD,D,1,reward,mismatched,1.597353,explore_reward
6,45,run03,147.1864,5.0,CD,C,2,reward,matched,1.595506,explore_reward
7,45,run03,161.1873,5.0,AB,B,1,punish,matched,1.595522,explore_punish
8,45,run03,176.1889,5.0,CD,C,2,reward,matched,1.578469,exploit_reward
9,45,run03,190.1893,5.0,EF,F,1,punish,matched,1.593430,
10,45,run03,207.1906,5.0,CD,D,1,punish,matched,1.592421,explore_reward
11,45,run03,224.1917,5.0,CD,D,2,punish,matched,1.590780,explore_punish
12,45,run03,239.1927,5.0,CD,C,1,punish,mismatched,1.589140,exploit_punish
13,45,run03,252.1931,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
14,45,run03,266.178,5.0,EF,E,2,reward,matched,1.571619,exploit_punish
15,45,run03,281.1794,5.0,AB,A,1,reward,matched,1.586370,exploit_punish
16,45,run03,296.1967,5.0,EF,E,1,punish,mismatched,1.602398,exploit_reward
17,45,run03,313.1812,5.0,CD,C,2,reward,matched,1.584192,miss_response
18,45,run03,328.1826,5.0,AB,B,1,punish,matched,1.583862,explore_reward
19,45,run03,343.2,5.0,CD,D,2,punish,matched,1.582047,explore_reward
20,45,run03,356.1842,5.0,EF,F,1,punish,matched,1.599282,exploit_punish
21,45,run03,370.1851,5.0,AB,B,1,punish,matched,1.598050,explore_punish
22,45,run03,385.1867,5.0,AB,A,2,reward,matched,1.578972,exploit_punish
23,45,run03,401.1872,5.0,EF,F,2,reward,mismatched,1.596933,explore_punish
24,45,run03,415.1716,5.0,EF,F,2,punish,matched,1.593750,exploit_reward
25,45,run03,431.1724,,AB,Miss,Miss,Miss,Miss,Miss,explore_reward
