,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,48,run02,55.8755,5,EF,E,1,reward,matched,1.5515299999999999,
1,48,run02,71.8762,5,AB,B,2,reward,mismatched,1.600554,
2,48,run02,86.8772,5,CD,C,2,reward,matched,1.58305,
3,48,run02,100.8782,5,EF,E,1,reward,matched,1.5821530000000001,exploit_reward
4,48,run02,114.8792,5,EF,F,1,reward,mismatched,1.5981379999999998,explore_reward
5,48,run02,129.8802,5,EF,E,2,reward,matched,1.595715,explore_reward
6,48,run02,145.8814,5,EF,F,1,punish,matched,1.595024,explore_reward
7,48,run02,159.8822,5,AB,A,1,punish,mismatched,1.593424,explore_reward
8,48,run02,175.8835,5,AB,B,2,punish,matched,1.592454,exploit_punish
9,48,run02,190.8846,5,EF,E,1,punish,mismatched,1.592619,exploit_punish
10,48,run02,205.8855,5,CD,D,2,punish,matched,1.5905479999999999,explore_reward
11,48,run02,220.8699,5,AB,B,2,punish,matched,1.59048,explore_punish
12,48,run02,233.8875,5,AB,B,2,punish,matched,1.572769,explore_punish
13,48,run02,247.8883,5,EF,F,1,punish,matched,1.604147,exploit_punish
14,48,run02,262.8895,5,AB,B,1,punish,matched,1.587595,explore_punish
15,48,run02,278.8905,5,CD,D,1,punish,matched,1.587012,explore_punish
16,48,run02,292.8749,5,AB,B,1,punish,matched,1.5860100000000001,explore_punish
17,48,run02,305.8758,5,CD,D,2,punish,matched,1.600251,explore_punish
18,48,run02,320.8768,5,EF,E,1,punish,mismatched,1.584276,exploit_punish
19,48,run02,335.8779,5,AB,B,1,punish,matched,1.581342,explore_punish
20,48,run02,349.8787,5,EF,F,1,punish,matched,1.597405,exploit_punish
21,48,run02,363.8798,5,EF,E,2,punish,mismatched,1.596184,exploit_punish
22,48,run02,379.8808,5,EF,E,2,reward,matched,1.595494,explore_punish
23,48,run02,395.8819,5,EF,F,2,punish,matched,1.594072,explore_reward
24,48,run02,411.8831,5,CD,D,2,reward,mismatched,1.593049,explore_punish
25,48,run02,427.8841,5,AB,B,2,punish,matched,1.591855,explore_punish
