,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,79,run04,65.4755,5.0,AB,A,2,punish,mismatched,1.567771,
1,79,run04,81.477,5.0,CD,C,2,reward,matched,1.598980,
2,79,run04,96.4788,5.0,EF,F,2,reward,mismatched,1.581671,
3,79,run04,111.4808,5.0,AB,A,1,reward,matched,1.580158,explore_punish
4,79,run04,127.4824,5.0,CD,C,2,punish,mismatched,1.577213,exploit_reward
5,79,run04,141.4841,5.0,EF,E,1,reward,matched,1.609071,explore_reward
6,79,run04,156.4862,5.0,EF,E,2,reward,matched,1.608117,exploit_reward
7,79,run04,171.4877,5.0,CD,D,1,punish,matched,1.588198,exploit_punish
8,79,run04,187.4895,5.0,EF,F,1,punish,matched,1.603460,explore_reward
9,79,run04,203.4917,5.0,CD,C,2,punish,mismatched,1.602135,exploit_punish
10,79,run04,216.4929,5.0,EF,E,2,punish,mismatched,1.600839,exploit_punish
11,79,run04,231.4778,5.0,AB,B,1,punish,matched,1.581632,explore_reward
12,79,run04,247.4802,5.0,EF,E,2,reward,matched,1.597032,explore_punish
13,79,run04,261.4814,5.0,AB,A,2,reward,matched,1.577894,exploit_punish
14,79,run04,275.483,5.0,AB,B,2,punish,matched,1.594162,explore_reward
15,79,run04,289.4847,5.0,CD,C,1,reward,matched,1.591761,explore_punish
16,79,run04,302.4862,5.0,CD,C,1,reward,matched,1.591009,exploit_reward
17,79,run04,317.4716,5.0,AB,A,1,punish,mismatched,1.589553,exploit_punish
18,79,run04,332.4725,,EF,Miss,Miss,Miss,Miss,Miss,miss_response
19,79,run04,346.4746,5.0,AB,A,2,reward,matched,1.602405,explore_punish
20,79,run04,360.4762,5.0,CD,D,1,punish,matched,1.601310,explore_reward
21,79,run04,376.4784,5.0,CD,C,1,reward,matched,1.599594,exploit_punish
22,79,run04,390.4798,5.0,EF,F,2,reward,mismatched,1.597673,miss_response
23,79,run04,405.4816,5.0,EF,E,2,punish,mismatched,1.594550,explore_reward
24,79,run04,419.4838,5.0,EF,F,1,punish,matched,1.593235,exploit_punish
25,79,run04,435.4689,5.0,AB,A,1,reward,matched,1.590986,exploit_reward
