,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,16,run01,101.1155,5.0,EF,E,2,reward,matched,1.591258,
1,16,run01,116.1101,5.0,CD,C,1,reward,matched,1.587014,
2,16,run01,132.1169,5.0,AB,A,2,reward,matched,1.588745,
3,16,run01,146.1264,,EF,Miss,Miss,Miss,Miss,Miss,explore_reward
4,16,run01,159.1245,5.0,AB,A,1,punish,mismatched,1.581571,exploit_reward
5,16,run01,174.1138,5.0,CD,C,2,punish,mismatched,1.592199,exploit_reward
6,16,run01,188.1052,5.0,AB,B,1,punish,matched,1.599783,exploit_punish
7,16,run01,201.1035,,CD,Miss,Miss,Miss,Miss,Miss,miss_response
8,16,run01,216.1087,5.0,CD,D,1,punish,matched,1.598073,miss_response
9,16,run01,229.1058,,EF,Miss,Miss,Miss,Miss,Miss,miss_response
10,16,run01,242.1047,5.0,CD,C,2,reward,matched,1.600385,exploit_punish
11,16,run01,257.1088,5.0,AB,B,1,reward,mismatched,1.598052,explore_punish
12,16,run01,270.1068,5.0,EF,F,2,punish,matched,1.598430,miss_response
13,16,run01,285.1111,5.0,AB,B,2,punish,matched,1.595309,exploit_reward
14,16,run01,298.1092,5.0,CD,D,1,punish,matched,1.592257,explore_reward
15,16,run01,313.1133,5.0,CD,C,2,reward,matched,1.609428,exploit_punish
16,16,run01,328.1171,5.0,CD,C,2,reward,matched,1.605733,exploit_reward
17,16,run01,344.1172,5.0,AB,A,1,reward,matched,1.605625,exploit_punish
18,16,run01,359.1207,5.0,CD,C,1,punish,mismatched,1.605596,exploit_reward
19,16,run01,374.1253,5.0,CD,D,2,punish,matched,1.603021,exploit_punish
20,16,run01,387.106,5.0,EF,E,1,punish,mismatched,1.586364,exploit_punish
21,16,run01,400.1205,,EF,Miss,Miss,Miss,Miss,Miss,miss_response
22,16,run01,414.1146,5.0,CD,D,2,punish,matched,1.608568,explore_punish
23,16,run01,428.1232,5.0,CD,D,2,punish,matched,1.598385,explore_punish
24,16,run01,443.1125,5.0,EF,E,2,reward,matched,1.582990,miss_response
25,16,run01,457.1042,5.0,AB,B,2,punish,matched,1.600903,explore_reward
