,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,37,run01,83.4337,5.0,EF,E,2,punish,mismatched,1.568894,
1,37,run01,98.4338,,EF,Miss,Miss,Miss,Miss,Miss,miss_response
2,37,run01,114.4521,5.0,AB,B,1,punish,matched,1.616707,
3,37,run01,128.4364,5.0,AB,B,2,punish,matched,1.615799,explore_punish
4,37,run01,141.4373,5.0,AB,B,1,punish,matched,1.614836,explore_punish
5,37,run01,156.4382,,CD,Miss,Miss,Miss,Miss,Miss,
6,37,run01,170.4393,5.0,EF,E,2,reward,matched,1.612530,miss_response
7,37,run01,183.4235,5.0,CD,D,1,punish,matched,1.610969,miss_response
8,37,run01,198.4416,5.0,CD,C,2,reward,matched,1.610949,exploit_punish
9,37,run01,211.4254,5.0,AB,B,1,punish,matched,1.608811,explore_punish
10,37,run01,224.4264,5.0,CD,D,2,punish,matched,1.609033,explore_reward
11,37,run01,239.4444,5.0,AB,B,2,punish,matched,1.607051,explore_punish
12,37,run01,252.4284,5.0,EF,F,1,punish,matched,1.590221,explore_reward
13,37,run01,267.4459,5.0,AB,B,2,reward,mismatched,1.621804,explore_punish
14,37,run01,280.4302,5.0,EF,F,2,punish,matched,1.605122,explore_punish
15,37,run01,295.4483,5.0,CD,D,2,reward,mismatched,1.619879,explore_punish
16,37,run01,310.4489,5.0,AB,A,1,reward,matched,1.619457,explore_reward
17,37,run01,326.45,5.0,EF,F,2,reward,mismatched,1.602152,explore_punish
18,37,run01,341.4348,5.0,AB,A,2,reward,matched,1.616902,exploit_reward
19,37,run01,356.4355,5.0,AB,A,2,reward,matched,1.599640,exploit_reward
20,37,run01,369.4364,5.0,CD,C,2,punish,mismatched,1.614866,explore_reward
21,37,run01,382.4374,5.0,AB,A,2,reward,matched,1.614914,exploit_reward
22,37,run01,396.4383,5.0,EF,F,1,punish,matched,1.597369,exploit_reward
23,37,run01,410.4393,5.0,EF,F,2,reward,mismatched,1.613198,explore_punish
24,37,run01,425.4406,5.0,AB,B,2,punish,matched,1.611169,explore_reward
25,37,run01,439.4245,5.0,AB,A,1,reward,matched,1.609593,exploit_punish
