,ID,run,onset,duration,img_pair,choice,side,outcome,matched,RT,reinforcer_response
0,3,run03,60.9848,5,CD,C,2,reward,matched,1.563612,
1,3,run03,75.9889,5,EF,F,2,punish,matched,1.5761290000000001,
2,3,run03,88.97,5,AB,A,1,reward,matched,1.584156,
3,3,run03,102.9733,5,AB,A,2,reward,matched,1.585688,exploit_reward
4,3,run03,115.9742,5,CD,D,1,punish,matched,1.570897,explore_reward
5,3,run03,129.9714,5,CD,C,1,punish,mismatched,1.5814190000000001,exploit_punish
6,3,run03,142.9685,5,CD,D,2,punish,matched,1.595673,exploit_punish
7,3,run03,156.9786,5,AB,B,2,reward,mismatched,1.587391,explore_reward
8,3,run03,171.966,5,EF,F,1,reward,mismatched,1.582342,explore_punish
9,3,run03,185.9754,5,AB,B,2,punish,matched,1.577359,exploit_reward
10,3,run03,202.9689,5,EF,F,1,reward,mismatched,1.597664,exploit_reward
11,3,run03,219.9792,5,AB,B,1,punish,matched,1.5847149999999999,explore_punish
12,3,run03,234.9836,5,CD,D,2,punish,matched,1.597383,explore_punish
13,3,run03,247.9649,5,CD,D,1,punish,matched,1.590563,explore_punish
14,3,run03,261.9683,5,CD,D,1,punish,matched,1.5907930000000001,explore_punish
15,3,run03,276.979,5,EF,F,1,reward,mismatched,1.5892879999999998,exploit_reward
16,3,run03,291.9674,5,EF,F,2,punish,matched,1.581684,exploit_reward
17,3,run03,308.9776,5,EF,F,2,reward,mismatched,1.5899969999999999,explore_punish
18,3,run03,323.9652,5,AB,B,1,punish,matched,1.584539,explore_punish
19,3,run03,338.969,5,AB,B,2,punish,matched,1.584586,explore_punish
20,3,run03,351.967,5,AB,B,1,punish,matched,1.582733,explore_punish
21,3,run03,365.9748,5,AB,A,2,reward,matched,1.588425,exploit_punish
22,3,run03,380.9642,5,AB,A,1,punish,mismatched,1.597283,exploit_reward
23,3,run03,396.9778,5,CD,D,2,punish,matched,1.586835,explore_punish
24,3,run03,410.9729,5,EF,F,1,reward,mismatched,1.595417,exploit_reward
25,3,run03,426.9716,5,AB,B,1,punish,matched,1.592076,exploit_punish
