,ID,run,img_pair,choice,side,outcome,matched,RT,a_learnedprob_correct,b_learnedprob_correct,c_learnedprob_correct,d_learnedprob_correct,e_learnedprob_correct,f_learnedprob_correct,reinforcer_response
0,19,run01,CD,C,1,reward,matched,1.575469,,,1.0,,,,
1,19,run01,CD,D,1,punish,matched,1.604393,,,1.0,,,,explore_reward
2,19,run01,EF,E,1,punish,mismatched,1.588668,,,,,,1.0,
3,19,run01,AB,A,2,reward,matched,1.597433,1.0,,,,,,
4,19,run01,CD,D,1,punish,matched,1.599948,,,1.0,,,,explore_punish
5,19,run01,CD,C,1,reward,matched,1.595996,,,1.0,,,,exploit_punish
6,19,run01,CD,C,2,reward,matched,1.615963,,,1.0,,,,exploit_reward
7,19,run01,CD,C,2,punish,mismatched,1.604354,,,,0.16666666666666666,,,exploit_reward
8,19,run01,EF,F,1,punish,matched,1.598866,,,,,0.5,,exploit_punish
9,19,run01,EF,F,1,reward,mismatched,1.602094,,,,,,0.6666666666666666,explore_punish
10,19,run01,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
11,19,run01,AB,A,1,reward,matched,1.597713,1.0,,,,,,exploit_reward
12,19,run01,AB,B,1,punish,matched,1.580583,1.0,,,,,,explore_reward
13,19,run01,EF,F,1,reward,mismatched,1.579694,,,,,,0.75,exploit_reward
14,19,run01,CD,D,1,reward,mismatched,1.579872,,,,0.2857142857142857,,,miss_response
15,19,run01,AB,A,1,punish,mismatched,1.562475,,0.25,,,,,exploit_punish
16,19,run01,AB,A,2,reward,matched,1.555265,0.8,,,,,,explore_punish
17,19,run01,AB,A,2,reward,matched,1.571891,0.8333333333333334,,,,,,exploit_reward
18,19,run01,AB,B,2,reward,mismatched,1.570995,,0.2857142857142857,,,,,explore_reward
19,19,run01,EF,E,1,punish,mismatched,1.565072,,,,,,0.8,explore_reward
20,19,run01,CD,C,1,punish,mismatched,1.569225,,,,0.375,,,explore_reward
21,19,run01,CD,D,1,punish,matched,1.564053,,,0.6666666666666666,,,,exploit_punish
22,19,run01,AB,A,2,punish,mismatched,1.575335,,0.375,,,,,explore_reward
23,19,run01,CD,D,1,reward,mismatched,1.566645,,,,0.4,,,explore_punish
24,19,run01,AB,B,2,reward,mismatched,1.562315,,0.4444444444444444,,,,,exploit_punish
25,19,run01,AB,A,2,reward,matched,1.577952,0.6,,,,,,explore_reward
26,19,run02,AB,B,2,punish,matched,1.579722,0.6363636363636364,,,,,,explore_reward
27,19,run02,EF,F,1,punish,matched,1.596140,,,,,0.3333333333333333,,exploit_punish
28,19,run02,CD,C,2,reward,matched,1.609470,,,0.6363636363636364,,,,explore_reward
29,19,run02,EF,F,2,punish,matched,1.584132,,,,,0.42857142857142855,,explore_punish
30,19,run02,CD,C,1,punish,mismatched,1.606749,,,,0.4166666666666667,,,exploit_reward
31,19,run02,AB,A,1,reward,matched,1.604889,0.6666666666666666,,,,,,exploit_punish
32,19,run02,CD,C,2,reward,matched,1.605412,,,0.6153846153846154,,,,explore_punish
33,19,run02,EF,F,2,punish,matched,1.599738,,,,,0.5,,explore_punish
34,19,run02,CD,D,2,punish,matched,1.597214,,,0.6428571428571429,,,,explore_reward
35,19,run02,AB,A,2,reward,matched,1.595355,0.6923076923076923,,,,,,exploit_reward
36,19,run02,EF,F,1,punish,matched,1.605284,,,,,0.5555555555555556,,explore_punish
37,19,run02,CD,C,1,punish,mismatched,1.582755,,,,0.4,,,exploit_punish
38,19,run02,AB,A,2,reward,matched,1.583177,0.7142857142857143,,,,,,exploit_reward
39,19,run02,AB,B,2,reward,mismatched,1.592304,,0.3333333333333333,,,,,explore_reward
40,19,run02,EF,E,1,punish,mismatched,1.574349,,,,,,0.5,exploit_punish
41,19,run02,EF,E,1,punish,mismatched,1.554921,,,,,,0.5454545454545454,explore_punish
42,19,run02,CD,C,2,reward,matched,1.579396,,,0.625,,,,explore_punish
43,19,run02,EF,E,2,punish,mismatched,1.580594,,,,,,0.5833333333333334,explore_punish
44,19,run02,CD,D,1,punish,matched,1.576433,,,0.6470588235294118,,,,explore_reward
45,19,run02,EF,E,1,reward,matched,1.573617,,,,,0.46153846153846156,,explore_punish
46,19,run02,EF,E,2,reward,matched,1.568580,,,,,0.5,,exploit_reward
47,19,run02,AB,B,2,punish,matched,1.587685,0.6875,,,,,,exploit_reward
48,19,run02,AB,A,2,reward,matched,1.573111,0.7058823529411765,,,,,,exploit_punish
49,19,run02,CD,C,2,punish,mismatched,1.582466,,,,0.3888888888888889,,,exploit_punish
50,19,run02,AB,A,2,reward,matched,1.573800,0.7222222222222222,,,,,,exploit_reward
51,19,run02,AB,B,2,punish,matched,1.559597,0.7368421052631579,,,,,,explore_reward
52,19,run03,AB,B,1,punish,matched,1.551253,0.75,,,,,,explore_punish
53,19,run03,AB,B,2,reward,mismatched,1.565750,,0.2857142857142857,,,,,explore_punish
54,19,run03,EF,E,2,punish,mismatched,1.563934,,,,,,0.5333333333333333,exploit_reward
55,19,run03,AB,B,2,punish,matched,1.554063,0.7272727272727273,,,,,,exploit_reward
56,19,run03,AB,B,1,reward,mismatched,1.554177,,0.30434782608695654,,,,,explore_punish
57,19,run03,CD,D,2,punish,matched,1.564153,,,0.631578947368421,,,,exploit_punish
58,19,run03,EF,E,1,punish,mismatched,1.580041,,,,,,0.5625,explore_punish
59,19,run03,EF,F,2,punish,matched,1.580478,,,,,0.47058823529411764,,exploit_punish
60,19,run03,AB,A,2,reward,matched,1.566289,0.7083333333333334,,,,,,explore_reward
61,19,run03,AB,B,1,punish,matched,1.571942,0.72,,,,,,explore_reward
62,19,run03,CD,C,2,punish,mismatched,1.581373,,,,0.4,,,exploit_punish
63,19,run03,AB,A,1,reward,matched,1.573618,0.7307692307692307,,,,,,exploit_punish
64,19,run03,AB,B,1,punish,matched,1.582773,0.7407407407407407,,,,,,explore_reward
65,19,run03,AB,B,1,punish,matched,1.572505,0.75,,,,,,explore_punish
66,19,run03,AB,A,2,punish,mismatched,1.574120,,0.27586206896551724,,,,,exploit_punish
67,19,run03,CD,D,2,punish,matched,1.587338,,,0.6190476190476191,,,,exploit_punish
68,19,run03,CD,D,1,punish,matched,1.569684,,,0.6363636363636364,,,,explore_punish
69,19,run03,AB,A,2,punish,mismatched,1.571607,,0.3,,,,,explore_punish
70,19,run03,AB,A,2,reward,matched,1.567764,0.7096774193548387,,,,,,explore_punish
71,19,run03,CD,C,1,reward,matched,1.567377,,,0.6521739130434783,,,,exploit_punish
72,19,run03,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
73,19,run03,EF,F,2,punish,matched,1.572424,,,,,0.5,,explore_punish
74,19,run03,AB,B,2,punish,matched,1.569772,0.71875,,,,,,explore_reward
75,19,run03,AB,A,1,reward,matched,1.567951,0.7272727272727273,,,,,,exploit_punish
76,19,run03,EF,E,1,punish,mismatched,1.563156,,,,,,0.5263157894736842,exploit_punish
