,ID,run,img_pair,choice,side,outcome,matched,RT,a_learnedprob_correct,b_learnedprob_correct,c_learnedprob_correct,d_learnedprob_correct,e_learnedprob_correct,f_learnedprob_correct,reinforcer_response
0,61,run01,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,
1,61,run01,AB,A,2,reward,matched,1.566996,1.0,,,,,,
2,61,run01,CD,D,2,punish,matched,1.598383,,,1.0,,,,
3,61,run01,AB,A,1,punish,mismatched,1.597027,,0.5,,,,,exploit_reward
4,61,run01,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
5,61,run01,EF,E,2,reward,matched,1.593453,,,,,1.0,,miss_response
6,61,run01,EF,E,1,reward,matched,1.591622,,,,,1.0,,exploit_reward
7,61,run01,AB,A,2,reward,matched,1.589322,0.6666666666666666,,,,,,explore_punish
8,61,run01,AB,B,2,punish,matched,1.605560,0.75,,,,,,explore_reward
9,61,run01,AB,B,1,punish,matched,1.587478,0.8,,,,,,explore_punish
10,61,run01,CD,D,2,punish,matched,1.585717,,,1.0,,,,miss_response
11,61,run01,CD,C,2,punish,mismatched,1.616083,,,,0.3333333333333333,,,exploit_punish
12,61,run01,CD,D,2,punish,matched,1.598458,,,0.75,,,,exploit_punish
13,61,run01,EF,F,1,reward,mismatched,1.597522,,,,,,0.3333333333333333,explore_reward
14,61,run01,AB,B,1,punish,matched,1.596427,0.8333333333333334,,,,,,explore_punish
15,61,run01,CD,D,2,punish,matched,1.610842,,,0.8,,,,explore_punish
16,61,run01,AB,A,2,reward,matched,1.592255,0.8571428571428571,,,,,,exploit_punish
17,61,run01,EF,F,1,reward,mismatched,1.590831,,,,,,0.5,exploit_reward
18,61,run01,EF,F,1,punish,matched,1.604371,,,,,0.6,,exploit_reward
19,61,run01,EF,F,2,punish,matched,1.586520,,,,,0.6666666666666666,,explore_punish
20,61,run01,CD,C,2,reward,matched,1.600959,,,0.8333333333333334,,,,exploit_punish
21,61,run01,CD,C,1,reward,matched,1.600569,,,0.8571428571428571,,,,exploit_reward
22,61,run01,CD,C,1,reward,matched,1.598923,,,0.875,,,,exploit_reward
23,61,run01,AB,B,2,punish,matched,1.597253,0.875,,,,,,explore_reward
24,61,run01,CD,C,2,reward,matched,1.611139,,,0.8888888888888888,,,,exploit_reward
25,61,run01,AB,B,2,punish,matched,1.593340,0.8888888888888888,,,,,,explore_punish
26,61,run02,EF,F,1,reward,mismatched,1.568173,,,,,,0.42857142857142855,explore_punish
27,61,run02,CD,C,2,reward,matched,1.582037,,,0.9,,,,exploit_reward
28,61,run02,EF,E,2,reward,matched,1.598968,,,,,0.625,,explore_reward
29,61,run02,EF,F,2,reward,mismatched,1.596810,,,,,,0.4444444444444444,explore_reward
30,61,run02,EF,F,2,punish,matched,1.595543,,,,,0.6,,exploit_reward
31,61,run02,AB,B,2,punish,matched,1.592446,0.9,,,,,,explore_punish
