,ID,run,img_pair,choice,side,outcome,matched,RT,a_learnedprob_correct,b_learnedprob_correct,c_learnedprob_correct,d_learnedprob_correct,e_learnedprob_correct,f_learnedprob_correct,reinforcer_response
0,13,run01,CD,C,1,punish,mismatched,1.570322,,,,1.0,,,
1,13,run01,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
2,13,run01,CD,D,1,reward,mismatched,1.554818,,,,1.0,,,miss_response
3,13,run01,EF,E,2,reward,matched,1.568124,,,,,1.0,,
4,13,run01,AB,B,1,reward,mismatched,1.578305,,1.0,,,,,
5,13,run01,CD,D,2,punish,matched,1.559637,,,0.3333333333333333,,,,exploit_reward
6,13,run01,AB,A,1,reward,matched,1.566099,0.5,,,,,,explore_reward
7,13,run01,EF,E,1,punish,mismatched,1.568419,,,,,,0.5,exploit_reward
8,13,run01,AB,B,2,punish,matched,1.581295,0.6666666666666666,,,,,,explore_reward
9,13,run01,AB,B,2,reward,mismatched,1.565629,,0.5,,,,,explore_punish
10,13,run01,CD,D,1,reward,mismatched,1.583825,,,,0.75,,,explore_punish
11,13,run01,CD,D,2,punish,matched,1.580349,,,0.4,,,,exploit_reward
12,13,run01,EF,E,1,reward,matched,1.581633,,,,,0.6666666666666666,,explore_punish
13,13,run01,AB,A,2,reward,matched,1.579148,0.6,,,,,,explore_reward
14,13,run01,EF,E,1,reward,matched,1.580260,,,,,0.75,,exploit_reward
15,13,run01,CD,C,1,reward,matched,1.577046,,,0.5,,,,exploit_punish
16,13,run01,AB,B,1,punish,matched,1.554036,0.6666666666666666,,,,,,explore_reward
17,13,run01,CD,D,1,punish,matched,1.572121,,,0.5714285714285714,,,,explore_reward
18,13,run01,EF,E,2,reward,matched,1.570237,,,,,0.8,,exploit_reward
19,13,run01,EF,E,1,reward,matched,1.577905,,,,,0.8333333333333334,,exploit_reward
20,13,run01,CD,C,2,reward,matched,1.567939,,,0.625,,,,exploit_punish
21,13,run01,AB,B,1,punish,matched,1.567732,0.7142857142857143,,,,,,explore_punish
22,13,run01,CD,C,2,reward,matched,1.575164,,,0.6666666666666666,,,,exploit_reward
23,13,run01,AB,A,2,reward,matched,1.582089,0.75,,,,,,exploit_punish
24,13,run01,CD,C,1,reward,matched,1.580717,,,0.7,,,,exploit_reward
25,13,run01,EF,F,2,punish,matched,1.584252,,,,,0.8571428571428571,,explore_reward
26,13,run02,AB,B,1,punish,matched,1.576157,0.7777777777777778,,,,,,explore_reward
27,13,run02,CD,C,2,reward,matched,1.608162,,,0.7272727272727273,,,,exploit_reward
28,13,run02,CD,C,1,reward,matched,1.605245,,,0.75,,,,exploit_reward
29,13,run02,CD,D,2,punish,matched,1.610251,,,0.7692307692307693,,,,explore_reward
30,13,run02,EF,F,1,punish,matched,1.586256,,,,,0.875,,explore_punish
31,13,run02,EF,F,1,reward,mismatched,1.598308,,,,,,0.2222222222222222,explore_punish
32,13,run02,EF,E,2,reward,matched,1.599110,,,,,0.8,,explore_reward
33,13,run02,EF,E,2,reward,matched,1.603649,,,,,0.8181818181818182,,exploit_reward
34,13,run02,AB,B,1,punish,matched,1.605351,0.8,,,,,,explore_punish
35,13,run02,EF,E,1,punish,mismatched,1.577336,,,,,,0.25,exploit_reward
36,13,run02,EF,F,2,reward,mismatched,1.564264,,,,,,0.3076923076923077,exploit_punish
37,13,run02,AB,B,2,punish,matched,1.561097,0.8181818181818182,,,,,,explore_punish
38,13,run02,CD,D,1,punish,matched,1.578809,,,0.7857142857142857,,,,explore_punish
39,13,run02,EF,E,1,reward,matched,1.574534,,,,,0.7142857142857143,,explore_reward
40,13,run02,CD,D,2,punish,matched,1.581102,,,0.8,,,,explore_punish
41,13,run02,EF,E,1,punish,mismatched,1.566808,,,,,,0.3333333333333333,exploit_reward
42,13,run02,CD,C,2,reward,matched,1.574052,,,0.8125,,,,exploit_punish
43,13,run02,AB,A,2,reward,matched,1.572127,0.8333333333333334,,,,,,exploit_punish
44,13,run02,CD,C,2,reward,matched,1.571197,,,0.8235294117647058,,,,exploit_reward
45,13,run02,AB,B,2,punish,matched,1.567029,0.8461538461538461,,,,,,explore_reward
46,13,run02,EF,F,1,reward,mismatched,1.574503,,,,,,0.375,exploit_punish
47,13,run02,EF,F,2,punish,matched,1.581253,,,,,0.6470588235294118,,exploit_reward
48,13,run02,CD,C,1,reward,matched,1.566101,,,0.8333333333333334,,,,exploit_reward
49,13,run02,AB,B,2,punish,matched,1.584203,0.8571428571428571,,,,,,explore_punish
50,13,run02,EF,F,1,reward,mismatched,1.567862,,,,,,0.3888888888888889,explore_punish
51,13,run02,AB,A,1,punish,mismatched,1.568848,,0.2,,,,,exploit_punish
52,13,run03,EF,F,1,reward,mismatched,1.554468,,,,,,0.42105263157894735,exploit_reward
53,13,run03,CD,D,1,punish,matched,1.569034,,,0.8421052631578947,,,,explore_reward
54,13,run03,CD,D,1,reward,mismatched,1.568408,,,,0.2,,,explore_punish
55,13,run03,AB,A,2,reward,matched,1.573407,0.8125,,,,,,explore_punish
56,13,run03,CD,C,2,reward,matched,1.578124,,,0.8095238095238095,,,,explore_reward
57,13,run03,EF,F,1,punish,matched,1.568775,,,,,0.6,,exploit_reward
58,13,run03,EF,E,2,reward,matched,1.569819,,,,,0.6190476190476191,,exploit_punish
59,13,run03,EF,E,1,reward,matched,1.574382,,,,,0.6363636363636364,,exploit_reward
