,ID,run,img_pair,choice,side,outcome,matched,RT,a_learnedprob_correct,b_learnedprob_correct,c_learnedprob_correct,d_learnedprob_correct,e_learnedprob_correct,f_learnedprob_correct,reinforcer_response
0,17,run01,CD,C,1,reward,matched,1.586595,,,1.0,,,,
1,17,run01,CD,C,1,reward,matched,1.585639,,,1.0,,,,exploit_reward
2,17,run01,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
3,17,run01,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,
4,17,run01,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
5,17,run01,CD,C,1,reward,matched,1.580451,,,1.0,,,,miss_response
6,17,run01,EF,E,1,punish,mismatched,1.596065,,,,,,1.0,
7,17,run01,EF,E,2,reward,matched,1.593803,,,,,0.5,,explore_punish
8,17,run01,EF,E,2,reward,matched,1.610886,,,,,0.6666666666666666,,exploit_reward
9,17,run01,CD,D,2,punish,matched,1.608537,,,1.0,,,,explore_reward
10,17,run01,CD,D,1,punish,matched,1.609052,,,1.0,,,,explore_punish
11,17,run01,AB,A,1,punish,mismatched,1.591279,,1.0,,,,,miss_response
12,17,run01,CD,C,2,reward,matched,1.606840,,,1.0,,,,exploit_punish
13,17,run01,CD,C,2,reward,matched,1.587938,,,1.0,,,,exploit_reward
14,17,run01,EF,F,1,reward,mismatched,1.604860,,,,,,0.5,explore_reward
15,17,run01,AB,B,2,punish,matched,1.604070,0.5,,,,,,exploit_punish
16,17,run01,AB,A,1,reward,matched,1.602727,0.6666666666666666,,,,,,exploit_punish
17,17,run01,AB,A,2,reward,matched,1.601904,0.75,,,,,,exploit_reward
18,17,run01,EF,F,2,reward,mismatched,1.617610,,,,,,0.6,exploit_reward
19,17,run01,EF,F,2,reward,mismatched,1.599680,,,,,,0.6666666666666666,exploit_reward
20,17,run01,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
21,17,run01,AB,A,1,reward,matched,1.598104,0.8,,,,,,miss_response
22,17,run01,AB,B,1,punish,matched,1.580845,0.8333333333333334,,,,,,explore_reward
23,17,run01,EF,F,1,reward,mismatched,1.596859,,,,,,0.7142857142857143,exploit_reward
24,17,run01,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
25,17,run01,AB,B,1,reward,mismatched,1.592931,,0.2857142857142857,,,,,miss_response
26,17,run02,AB,A,2,punish,mismatched,1.568195,,0.375,,,,,explore_reward
27,17,run02,AB,A,1,punish,mismatched,1.616765,,0.4444444444444444,,,,,explore_punish
28,17,run02,CD,C,1,reward,matched,1.584157,,,1.0,,,,exploit_reward
29,17,run02,CD,C,1,reward,matched,1.616084,,,1.0,,,,exploit_reward
30,17,run02,EF,F,1,punish,matched,1.581802,,,,,0.375,,exploit_reward
31,17,run02,CD,D,2,reward,mismatched,1.579561,,,,0.1,,,explore_reward
32,17,run02,AB,A,1,reward,matched,1.594564,0.6,,,,,,explore_punish
33,17,run02,EF,E,1,punish,mismatched,1.594131,,,,,,0.6666666666666666,exploit_punish
34,17,run02,EF,E,1,reward,matched,1.609462,,,,,0.4,,explore_punish
35,17,run02,AB,A,2,reward,matched,1.609016,0.6363636363636364,,,,,,exploit_reward
36,17,run02,AB,B,2,reward,mismatched,1.590823,,0.4166666666666667,,,,,explore_reward
37,17,run02,CD,D,2,punish,matched,1.574627,,,0.9090909090909091,,,,exploit_reward
