,ID,run,img_pair,choice,side,outcome,matched,RT,a_learnedprob_correct,b_learnedprob_correct,c_learnedprob_correct,d_learnedprob_correct,e_learnedprob_correct,f_learnedprob_correct,reinforcer_response
0,51,run01,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,
1,51,run01,AB,A,2,reward,matched,1.584196,1.0,,,,,,
2,51,run01,EF,E,1,punish,mismatched,1.583025,,,,,,1.0,miss_response
3,51,run01,EF,F,2,punish,matched,1.599034,,,,,0.5,,exploit_punish
4,51,run01,AB,B,1,reward,mismatched,1.596931,,0.5,,,,,explore_reward
5,51,run01,CD,D,2,reward,mismatched,1.596761,,,,1.0,,,
6,51,run01,EF,F,1,reward,mismatched,1.595672,,,,,,0.6666666666666666,explore_punish
7,51,run01,CD,C,1,reward,matched,1.593865,,,0.5,,,,explore_reward
8,51,run01,AB,A,1,reward,matched,1.593749,0.6666666666666666,,,,,,explore_reward
9,51,run01,AB,A,1,reward,matched,1.592438,0.75,,,,,,exploit_reward
10,51,run01,EF,F,2,reward,mismatched,1.609007,,,,,,0.75,exploit_reward
11,51,run01,EF,E,2,reward,matched,1.591397,,,,,0.4,,explore_reward
12,51,run01,AB,A,1,reward,matched,1.607198,0.8,,,,,,exploit_reward
13,51,run01,EF,E,1,punish,mismatched,1.604858,,,,,,0.6666666666666666,exploit_reward
14,51,run01,AB,B,2,punish,matched,1.604839,0.8333333333333334,,,,,,explore_reward
15,51,run01,CD,C,2,punish,mismatched,1.587142,,,,0.6666666666666666,,,exploit_reward
16,51,run01,EF,F,1,reward,mismatched,1.586580,,,,,,0.7142857142857143,exploit_punish
17,51,run01,CD,C,1,punish,mismatched,1.601548,,,,0.75,,,explore_punish
18,51,run01,EF,E,1,reward,matched,1.599717,,,,,0.375,,explore_reward
19,51,run01,EF,E,1,reward,matched,1.616409,,,,,0.4444444444444444,,exploit_reward
20,51,run01,EF,F,1,punish,matched,1.597690,,,,,0.5,,explore_reward
21,51,run01,EF,F,2,punish,matched,1.597726,,,,,0.5454545454545454,,explore_punish
22,51,run01,EF,F,2,punish,matched,1.597285,,,,,0.5833333333333334,,explore_punish
23,51,run01,CD,D,2,punish,matched,1.596243,,,0.4,,,,exploit_punish
24,51,run01,AB,B,2,reward,mismatched,1.610706,,0.2857142857142857,,,,,explore_punish
25,51,run01,AB,A,1,reward,matched,1.609774,0.75,,,,,,explore_reward
26,51,run02,CD,C,1,punish,mismatched,1.585628,,,,0.6666666666666666,,,exploit_punish
27,51,run02,CD,C,2,punish,mismatched,1.584917,,,,0.7142857142857143,,,explore_punish
28,51,run02,CD,D,2,reward,mismatched,1.583937,,,,0.75,,,exploit_punish
29,51,run02,CD,C,1,reward,matched,1.599357,,,0.3333333333333333,,,,explore_reward
30,51,run02,AB,B,2,punish,matched,1.581398,0.7777777777777778,,,,,,explore_reward
31,51,run02,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
32,51,run02,EF,F,2,punish,matched,1.578844,,,,,0.6153846153846154,,explore_punish
33,51,run02,EF,F,2,punish,matched,1.577203,,,,,0.6428571428571429,,explore_punish
34,51,run02,EF,E,1,punish,mismatched,1.576397,,,,,,0.4,exploit_punish
35,51,run02,AB,B,2,punish,matched,1.592264,0.8,,,,,,miss_response
36,51,run02,AB,B,2,punish,matched,1.590703,0.8181818181818182,,,,,,explore_punish
37,51,run02,AB,A,1,reward,matched,1.591204,0.8333333333333334,,,,,,exploit_punish
38,51,run02,CD,C,1,reward,matched,1.605173,,,0.4,,,,exploit_reward
39,51,run02,AB,B,1,punish,matched,1.604508,0.8461538461538461,,,,,,explore_reward
40,51,run02,CD,C,1,reward,matched,1.587773,,,0.45454545454545453,,,,exploit_reward
41,51,run02,AB,A,1,reward,matched,1.586279,0.8571428571428571,,,,,,exploit_punish
42,51,run02,EF,E,1,reward,matched,1.585683,,,,,0.625,,explore_punish
43,51,run02,CD,D,2,reward,mismatched,1.600387,,,,0.5833333333333334,,,explore_reward
44,51,run02,AB,A,1,reward,matched,1.600441,0.8666666666666667,,,,,,exploit_reward
45,51,run02,CD,C,1,punish,mismatched,1.597998,,,,0.6153846153846154,,,explore_reward
46,51,run02,EF,F,1,punish,matched,1.581845,,,,,0.6470588235294118,,explore_reward
47,51,run02,AB,B,2,reward,mismatched,1.596609,,0.1875,,,,,explore_reward
48,51,run02,CD,C,1,reward,matched,1.595557,,,0.42857142857142855,,,,explore_punish
49,51,run02,CD,D,2,punish,matched,1.593886,,,0.4666666666666667,,,,explore_reward
50,51,run02,CD,D,1,punish,matched,1.593204,,,0.5,,,,explore_punish
51,51,run02,CD,C,1,reward,matched,1.592218,,,0.5294117647058824,,,,exploit_punish
52,51,run03,EF,E,1,reward,matched,1.567836,,,,,0.6666666666666666,,exploit_punish
53,51,run03,EF,E,1,reward,matched,1.584267,,,,,0.6842105263157895,,exploit_reward
54,51,run03,AB,A,2,reward,matched,1.582545,0.8235294117647058,,,,,,explore_reward
55,51,run03,EF,E,1,punish,mismatched,1.598418,,,,,,0.35,exploit_reward
56,51,run03,CD,D,2,reward,mismatched,1.598309,,,,0.5,,,explore_reward
57,51,run03,EF,E,1,reward,matched,1.581693,,,,,0.6666666666666666,,explore_punish
58,51,run03,AB,A,1,reward,matched,1.595433,0.8333333333333334,,,,,,exploit_reward
59,51,run03,CD,D,2,punish,matched,1.594624,,,0.5263157894736842,,,,exploit_reward
60,51,run03,EF,F,1,punish,matched,1.595541,,,,,0.6818181818181818,,explore_reward
61,51,run03,AB,B,1,reward,mismatched,1.593121,,0.21052631578947367,,,,,explore_reward
62,51,run03,AB,B,2,punish,matched,1.591274,0.8,,,,,,exploit_reward
